sample_id,T_now_C,RH_now_pct,CO2_now_ppm,T_forecast_30min_C,PMV_forecast,comfort_class_now,comfort_class_forecast
520,19.62,62.5,518.0,18.89,-0.342,2,2
521,25.02,39.5,1144.0,25.4,0.41,2,1
522,18.55,53.5,834.0,19.3,-0.38,2,3
523,21.69,49.0,970.0,21.67,0.212,2,1
524,23.71,43.5,891.0,24.91,0.242,3,2
525,21.87,68.0,401.0,22.79,0.163,2,2
526,18.97,48.2,795.0,19.86,-0.337,1,3
527,22.47,36.2,971.0,22.82,0.056,3,2
528,27.26,60.7,1088.0,28.02,0.565,2,2
529,27.15,66.8,534.0,28.86,0.668,2,2
530,26.13,49.0,813.0,25.17,0.29,2,2
531,27.92,32.6,948.0,26.64,0.597,2,2
532,25.33,38.2,507.0,26.56,0.486,2,3
533,21.07,56.4,723.0,21.61,-0.049,2,2
534,26.63,43.0,1141.0,26.28,0.416,1,1
535,19.96,68.7,846.0,20.83,-0.221,4,1
536,18.96,51.6,1135.0,17.77,-0.393,3,2
537,27.37,57.5,580.0,27.87,0.728,2,2
538,23.37,40.9,1146.0,23.23,0.202,2,0
539,24.21,32.7,901.0,24.32,0.278,2,2
540,25.94,45.0,1056.0,26.12,0.455,3,2
541,25.87,35.2,465.0,24.93,0.196,3,2
542,21.15,30.7,565.0,21.98,0.042,2,2
543,22.63,43.1,916.0,23.53,0.183,1,4
544,19.01,66.1,745.0,17.97,-0.457,2,2
545,27.76,49.1,630.0,27.6,0.488,4,3
546,21.79,53.1,1112.0,21.19,-0.113,3,2
547,27.98,62.1,786.0,27.44,0.702,2,2
548,20.83,66.6,803.0,20.0,-0.146,2,2
549,19.6,59.8,864.0,20.67,-0.18,2,2
550,23.18,67.5,678.0,22.89,0.073,2,0
551,21.94,62.9,869.0,21.48,-0.036,4,2
552,26.22,67.5,517.0,27.02,0.583,3,1
553,27.92,53.3,530.0,27.87,0.428,4,2
554,23.58,54.7,1025.0,23.72,0.173,2,2
555,18.52,35.1,1164.0,19.03,-0.168,1,2
556,21.33,59.6,762.0,21.54,0.043,2,2
557,21.66,37.3,1060.0,21.31,-0.023,2,2
558,26.3,55.2,1073.0,24.66,0.306,2,2
559,20.16,42.5,550.0,20.6,-0.169,3,2
560,22.78,64.7,1021.0,22.62,0.023,4,2
561,20.19,32.1,1127.0,19.03,-0.403,3,2
562,21.31,43.2,917.0,21.94,-0.04,1,4
563,23.5,45.8,908.0,23.5,0.076,2,2
564,21.26,44.6,588.0,20.4,-0.093,3,2
565,22.12,51.3,924.0,22.79,0.094,2,2
566,18.11,36.0,1132.0,17.7,-0.257,3,3
567,19.23,57.9,602.0,19.72,-0.398,2,2
568,27.5,56.2,931.0,28.53,0.673,2,2
569,19.14,45.2,442.0,17.97,-0.301,2,1
570,22.14,34.7,428.0,22.55,0.011,3,2
571,22.56,55.8,1126.0,23.08,0.216,3,3
572,18.9,40.8,784.0,18.28,-0.388,2,3
573,27.97,42.9,1014.0,25.79,0.298,3,2
574,24.81,30.5,1109.0,24.51,0.175,2,2
575,20.07,44.1,817.0,21.16,-0.196,3,1
576,20.1,30.9,784.0,20.36,-0.158,3,2
577,23.44,50.4,940.0,22.79,-0.065,2,2
578,22.88,49.1,920.0,21.38,-0.268,2,3
579,22.96,32.6,509.0,23.35,0.017,2,2
580,21.77,66.3,577.0,22.45,0.119,3,2
581,21.21,43.9,985.0,21.21,-0.024,2,2
582,22.98,49.4,806.0,24.08,0.242,2,2
583,23.14,37.8,681.0,22.19,0.024,2,3
584,24.95,42.1,953.0,25.14,0.372,2,2
585,24.43,48.5,811.0,23.9,0.143,2,2
586,23.56,60.3,501.0,23.31,0.177,3,2
587,21.85,52.6,604.0,22.12,0.018,2,1
588,26.75,69.0,512.0,27.17,0.453,3,2
589,27.19,61.0,555.0,27.18,0.336,2,2
590,23.39,34.3,631.0,22.75,-0.038,1,0
591,21.55,32.3,755.0,21.13,-0.108,1,2
592,26.27,69.4,617.0,27.38,0.33,3,2
593,19.1,48.5,933.0,17.98,-0.405,2,1
594,20.29,44.7,706.0,21.37,-0.051,3,2
595,25.36,63.8,1175.0,25.55,0.341,1,3
596,18.3,43.4,479.0,18.35,-0.392,2,3
597,20.69,65.9,732.0,20.01,-0.111,2,2
598,20.94,41.5,788.0,20.21,-0.213,2,2
599,19.83,34.4,1194.0,19.85,-0.231,3,2
600,27.49,39.2,1079.0,26.7,0.55,3,2
601,26.41,62.4,1137.0,26.86,0.377,2,3
602,22.64,55.4,816.0,23.06,0.06,2,3
603,21.77,30.6,958.0,22.19,-0.038,2,1
604,20.47,48.9,579.0,20.57,-0.423,3,3
605,18.87,33.0,878.0,19.31,-0.37,3,2
606,20.15,51.7,1167.0,19.45,-0.273,2,3
607,26.05,59.7,996.0,25.67,0.231,1,1
608,26.13,45.8,470.0,26.87,0.368,2,3
609,20.12,40.0,649.0,20.43,-0.025,4,3
610,25.88,66.4,1151.0,26.4,0.359,2,3
611,20.11,45.4,496.0,19.66,-0.209,2,2
612,22.89,32.6,814.0,22.37,0.157,2,1
613,24.76,41.2,554.0,24.41,0.28,0,2
614,20.69,64.1,1153.0,20.58,-0.198,2,0
615,24.78,69.2,733.0,24.91,0.386,2,2
616,21.24,69.4,583.0,20.67,-0.029,2,2
617,18.72,66.5,907.0,19.21,-0.313,2,3
618,27.15,37.4,768.0,26.95,0.468,3,2
619,27.1,67.6,1120.0,27.61,0.705,3,2
620,19.78,32.2,964.0,19.54,-0.115,2,2
621,23.52,35.3,1134.0,24.42,0.264,3,2
622,26.77,48.6,1184.0,26.94,0.606,2,2
623,23.51,59.2,968.0,22.89,0.102,3,2
624,23.35,55.1,599.0,23.29,0.132,0,2
625,23.55,34.8,1177.0,22.73,0.233,4,2
626,25.02,38.7,549.0,23.88,0.207,2,3
627,18.59,31.9,800.0,18.44,-0.258,3,2
628,22.04,53.1,919.0,22.27,-0.095,2,2
629,18.67,61.2,1047.0,17.57,-0.518,2,2
630,19.91,36.7,667.0,19.43,-0.008,2,2
631,26.34,44.5,630.0,26.4,0.476,2,2
632,19.39,48.8,1027.0,18.72,-0.307,1,1
633,20.66,46.7,1128.0,20.58,-0.146,2,3
634,26.3,43.1,1057.0,25.56,0.523,3,2
635,26.53,35.5,762.0,25.3,0.263,2,2
636,21.22,49.0,1192.0,20.67,-0.008,2,4
637,25.57,55.2,1185.0,25.61,0.215,2,1
638,25.06,62.5,688.0,25.75,0.11,2,2
639,26.72,46.4,783.0,27.21,0.564,2,3
640,19.39,60.2,573.0,18.75,-0.32,2,3
641,18.53,51.1,776.0,19.77,-0.288,3,1
642,20.74,58.3,767.0,19.82,-0.307,2,0
643,20.39,58.4,705.0,19.66,-0.177,1,1
644,21.25,64.4,563.0,21.6,-0.078,2,2
645,25.02,54.9,623.0,25.06,0.202,4,2
646,26.87,63.4,998.0,26.58,0.436,2,4
647,25.55,50.5,458.0,26.29,0.286,2,2
648,18.8,32.8,842.0,19.51,-0.348,3,3
649,20.38,68.2,755.0,20.28,-0.321,2,4
650,27.54,32.0,1089.0,26.55,0.393,2,0
651,21.46,66.4,414.0,21.89,0.052,4,2
652,24.68,34.7,973.0,24.78,0.398,2,2
653,19.44,35.2,948.0,20.15,-0.182,2,2
654,24.6,55.1,846.0,25.11,0.196,3,2
655,27.86,40.3,449.0,26.92,0.607,2,2
656,24.14,47.1,721.0,24.73,0.299,1,3
657,27.53,40.2,698.0,26.99,0.65,2,2
658,21.91,68.9,683.0,22.82,0.039,2,3
659,24.63,58.0,1151.0,25.19,0.137,2,2
660,20.15,54.7,724.0,19.46,-0.167,2,4
661,26.43,36.0,1131.0,26.94,0.566,3,2
662,18.87,69.0,806.0,18.81,-0.251,0,2
663,22.67,68.0,526.0,21.88,-0.026,1,3
664,24.88,49.8,869.0,25.87,0.386,2,2
665,23.8,36.3,748.0,23.97,0.029,0,2
666,19.06,47.9,1082.0,20.43,-0.172,3,2
667,19.7,37.5,475.0,18.95,-0.247,1,2
668,20.34,59.1,1021.0,20.76,-0.15,2,2
669,25.36,34.3,429.0,26.39,0.447,2,2
670,21.93,41.5,762.0,21.29,-0.168,2,4
671,20.01,34.1,1186.0,20.62,-0.15,1,1
672,27.23,37.0,911.0,26.85,0.366,1,2
673,22.59,37.2,662.0,21.89,-0.17,1,1
674,19.6,55.9,511.0,20.06,-0.313,3,2
675,20.02,31.6,1044.0,20.02,-0.272,2,1
676,20.3,58.4,1135.0,20.78,-0.12,2,2
677,22.81,52.9,416.0,22.83,0.149,1,3
678,23.58,62.6,450.0,22.9,0.056,2,2
679,22.52,65.1,783.0,23.51,0.095,2,2
680,23.98,30.9,1179.0,24.37,0.197,2,2
681,25.89,59.9,980.0,26.05,0.347,2,2
682,18.2,56.7,991.0,18.2,-0.298,2,3
683,22.05,55.1,807.0,22.48,0.09,4,2
684,24.53,53.7,620.0,24.67,0.278,1,2
685,21.65,37.1,550.0,21.86,-0.098,3,2
686,25.92,65.8,460.0,25.25,0.371,2,2
687,23.41,37.6,966.0,22.52,0.096,0,2
688,22.09,68.7,733.0,20.85,-0.211,2,3
689,19.3,32.0,545.0,19.22,-0.05,2,4
690,20.74,52.8,877.0,20.93,-0.132,1,0
691,23.04,40.1,1065.0,22.55,0.135,3,1
692,24.26,58.3,843.0,24.22,0.136,2,1
693,23.38,30.5,495.0,23.85,0.245,2,2
694,19.52,65.6,975.0,19.31,-0.132,4,3
695,19.64,51.5,974.0,20.11,-0.249,0,2
696,22.55,46.9,557.0,22.98,0.11,4,2
697,22.66,53.8,444.0,21.82,-0.054,3,2
698,22.98,41.1,747.0,23.82,0.095,2,1
699,18.22,41.0,833.0,17.88,-0.486,2,2
700,22.54,35.1,729.0,22.03,0.094,2,2
701,22.7,49.0,529.0,22.85,0.069,3,2
702,25.71,39.6,685.0,25.82,0.337,2,2
703,18.95,48.2,519.0,18.52,-0.48,2,2
704,25.19,55.0,1039.0,24.65,0.146,2,3
705,20.04,52.6,1174.0,19.61,-0.233,2,2
706,24.66,50.2,1013.0,24.56,0.294,2,2
707,20.65,62.6,1096.0,21.45,-0.186,3,2
708,20.61,62.0,461.0,21.16,-0.242,2,2
709,23.7,34.2,488.0,25.23,0.437,2,3
710,25.85,58.4,1046.0,26.44,0.351,3,2
711,25.05,35.2,773.0,24.3,0.226,3,1
712,23.35,60.8,595.0,22.39,-0.117,2,2
713,19.83,58.2,998.0,18.65,-0.262,0,2
714,26.67,31.8,1176.0,26.32,0.471,0,2
715,23.02,59.5,693.0,21.07,-0.167,2,3
716,18.69,35.0,1057.0,18.17,-0.477,2,4
717,25.67,45.9,1084.0,25.76,0.29,3,4
718,18.67,61.9,806.0,18.74,-0.254,2,3
719,20.69,67.4,795.0,22.24,0.103,2,1
720,20.12,55.5,1100.0,19.27,-0.301,3,2
721,26.67,44.1,1188.0,26.25,0.423,3,2
722,21.34,70.0,1188.0,22.32,-0.028,2,3
723,27.77,39.1,873.0,27.56,0.602,2,1
724,21.07,58.0,1111.0,23.0,-0.075,3,2
725,24.58,42.1,806.0,24.93,0.451,2,2
726,25.39,58.3,583.0,24.6,0.066,2,2
727,24.84,57.3,982.0,25.0,0.29,3,2
728,22.18,32.3,853.0,22.51,-0.069,3,2
729,20.6,55.3,1104.0,20.5,-0.17,2,4
730,27.64,33.5,822.0,28.54,0.615,4,2
731,18.08,47.3,865.0,18.87,-0.397,2,2
732,27.31,56.4,1171.0,26.25,0.412,2,2
733,18.69,36.2,826.0,19.46,-0.067,2,0
734,25.84,39.6,849.0,24.96,0.326,3,2
735,22.66,45.9,884.0,23.13,0.153,3,2
736,19.67,66.8,755.0,20.5,-0.085,2,0
737,26.42,47.0,425.0,25.81,0.426,2,2
738,26.31,51.0,987.0,25.19,0.267,2,2
739,18.11,69.9,1191.0,18.57,-0.442,2,2
740,23.9,45.6,492.0,23.6,0.158,3,2
741,18.66,46.7,570.0,17.56,-0.438,2,0
742,20.36,30.9,1045.0,19.77,-0.205,2,3
743,27.27,69.5,1110.0,28.48,0.602,2,2
744,24.16,68.0,1193.0,24.57,0.371,3,4
745,18.36,64.3,1012.0,19.99,-0.157,2,3
746,25.5,38.9,575.0,24.92,0.26,3,2
747,22.12,47.9,515.0,22.88,0.146,2,3
748,26.05,35.3,993.0,25.97,0.377,0,4
749,20.23,34.7,560.0,20.74,-0.276,3,2
750,19.44,36.5,931.0,18.41,-0.493,3,2
751,26.52,54.9,806.0,26.99,0.439,2,2
752,26.47,48.9,411.0,25.93,0.367,2,2
753,21.69,37.6,511.0,23.13,0.037,3,3
754,24.19,63.4,788.0,25.07,0.175,2,2
755,24.42,42.3,973.0,24.38,0.228,1,4
756,20.21,67.3,678.0,19.1,-0.168,3,2
757,20.11,43.2,1156.0,19.52,-0.261,2,1
758,26.27,39.2,1031.0,25.66,0.284,2,2
759,22.32,30.7,624.0,24.44,0.003,3,2
760,19.87,62.9,1094.0,17.96,-0.372,3,2
761,19.44,46.5,706.0,18.98,-0.322,2,2
762,26.18,63.2,621.0,26.28,0.265,3,2
763,27.78,62.7,968.0,28.05,0.708,2,3
764,25.04,57.4,757.0,24.77,0.199,1,2
765,19.76,58.2,1149.0,19.22,-0.141,4,2
766,23.94,40.9,1169.0,25.72,0.267,1,2
767,20.01,66.5,910.0,19.44,-0.313,3,3
768,18.25,37.8,725.0,18.88,-0.273,1,1
769,22.09,55.3,1057.0,22.48,-0.004,2,2
770,27.46,65.8,540.0,26.59,0.56,4,2
771,25.48,52.0,987.0,25.76,0.219,2,1
772,22.26,33.0,925.0,21.97,0.013,2,4
773,20.53,66.2,857.0,20.92,-0.024,2,2
774,19.53,31.2,402.0,19.29,-0.328,1,3
775,18.2,31.9,877.0,17.26,-0.606,4,2
776,19.52,54.1,669.0,17.75,-0.362,2,2
777,18.61,59.8,680.0,18.02,-0.46,3,2
778,21.24,55.3,452.0,20.77,-0.039,2,2
779,20.58,30.3,1090.0,20.62,-0.23,1,2
780,25.21,41.9,979.0,24.32,0.277,2,1
781,19.43,57.0,1059.0,19.26,-0.396,1,2
782,20.54,64.5,488.0,20.7,-0.203,2,2
783,19.07,51.9,546.0,19.67,-0.305,2,0
784,23.08,42.7,1139.0,23.69,0.116,3,2
785,23.39,48.2,809.0,23.12,0.107,3,2
786,20.25,56.6,699.0,20.71,-0.129,2,3
787,26.35,35.4,522.0,27.26,0.558,2,1
788,27.17,58.7,616.0,25.0,0.26,2,2
789,19.59,38.6,1181.0,19.38,-0.224,2,3
790,26.42,40.6,920.0,26.24,0.454,1,2
791,21.22,55.2,1065.0,21.81,-0.043,2,0
792,23.39,48.3,683.0,23.8,0.05,1,3
793,21.19,42.3,516.0,20.58,-0.178,1,0
794,20.7,65.7,581.0,21.97,0.035,1,3
795,21.85,35.6,1108.0,21.48,-0.114,2,1
796,19.2,52.4,838.0,19.87,-0.227,3,2
797,23.92,50.2,1094.0,24.43,0.16,2,2
798,27.12,41.1,774.0,25.9,0.575,2,2
799,21.13,38.1,423.0,21.43,-0.101,4,2
800,24.2,64.1,647.0,23.85,0.28,1,1
801,27.26,30.8,880.0,27.46,0.733,2,3
802,21.81,60.1,689.0,21.95,-0.138,2,1
803,25.57,33.8,804.0,26.37,0.331,2,2
804,27.21,63.2,477.0,26.93,0.441,2,0
805,19.61,59.9,1103.0,19.95,-0.251,3,2
806,25.95,40.4,407.0,25.22,0.274,2,2
807,22.82,67.6,604.0,23.12,0.18,2,2
808,18.19,56.1,821.0,18.11,-0.512,2,1
809,27.37,34.9,1023.0,26.69,0.517,3,2
810,18.84,67.9,509.0,19.92,-0.272,1,2
811,22.24,32.9,655.0,21.23,-0.209,2,2
812,23.01,39.1,925.0,22.45,0.207,2,4
813,20.42,51.4,419.0,19.89,-0.129,2,0
814,20.17,68.8,548.0,21.05,-0.164,2,2
815,26.19,67.6,1131.0,25.96,0.63,3,2
816,19.69,30.8,438.0,21.36,0.06,2,2
817,21.55,50.7,971.0,22.13,-0.038,2,2
818,27.26,41.9,440.0,27.23,0.506,2,2
819,18.64,51.7,429.0,18.06,-0.41,2,3
820,19.87,33.9,1032.0,19.3,-0.224,2,3
821,25.42,50.1,655.0,27.6,0.536,2,2
822,27.26,67.5,694.0,27.11,0.497,4,2
823,20.57,31.5,1061.0,20.23,-0.257,2,2
824,21.59,41.3,880.0,20.92,-0.17,2,2
825,20.15,65.3,701.0,21.62,-0.084,2,1
826,22.37,55.2,430.0,21.35,-0.017,1,2
827,22.27,34.7,568.0,21.52,-0.135,3,2
828,26.9,50.9,948.0,28.89,0.651,2,3
829,27.28,38.5,511.0,27.99,0.647,2,2
830,20.27,54.6,509.0,19.78,-0.283,2,2
831,19.04,62.2,499.0,18.36,-0.369,2,4
832,26.55,63.6,586.0,27.7,0.36,1,3
833,20.34,56.7,1006.0,20.99,-0.158,2,2
834,23.84,54.5,1006.0,24.72,0.264,2,2
835,22.58,47.1,410.0,24.03,0.166,2,2
836,18.44,56.0,823.0,17.97,-0.256,2,2
837,20.23,59.2,573.0,21.12,0.071,2,4
838,23.52,68.6,778.0,23.94,0.121,2,2
839,22.08,56.2,405.0,20.68,-0.278,2,2
840,26.59,55.9,768.0,26.15,0.38,2,2
841,26.13,44.8,544.0,26.01,0.411,2,3
842,24.49,53.4,442.0,25.6,0.428,2,1
843,27.53,57.5,1004.0,28.81,0.561,4,2
844,23.59,49.6,694.0,24.6,0.25,2,2
845,20.93,36.6,796.0,19.66,-0.155,2,2
846,23.55,30.3,791.0,23.68,0.239,2,3
847,21.44,59.0,990.0,21.81,-0.17,2,0
848,23.27,41.8,474.0,23.0,0.061,1,2
849,18.3,31.3,724.0,18.42,-0.216,1,2
850,22.35,68.0,939.0,23.25,0.116,4,2
851,22.54,32.1,429.0,21.87,0.074,2,2
852,26.28,66.0,698.0,27.56,0.511,2,2
853,22.43,67.8,714.0,22.65,0.058,2,2
854,18.1,61.2,651.0,16.26,-0.577,2,4
855,25.84,49.1,574.0,26.13,0.272,2,1
856,26.55,67.9,491.0,26.55,0.54,2,3
857,20.67,34.0,943.0,19.82,-0.322,2,2
858,27.86,58.6,1138.0,26.74,0.52,2,2
859,18.39,61.8,996.0,17.84,-0.378,2,4
860,25.45,56.6,777.0,26.61,0.581,0,2
861,24.91,48.9,650.0,24.43,0.219,3,4
862,25.88,55.6,955.0,24.72,0.125,0,1
863,21.52,37.1,995.0,21.03,0.019,0,2
864,24.14,41.4,984.0,23.58,0.156,2,2
865,24.4,64.8,447.0,23.58,0.248,2,2
866,25.81,53.9,671.0,25.37,0.361,2,4
867,23.69,31.8,662.0,23.67,0.349,3,3
868,25.54,66.7,813.0,25.68,0.355,2,1
869,22.27,34.0,1196.0,23.17,-0.076,3,2
870,27.51,31.3,891.0,27.95,0.603,2,2
871,18.86,55.8,557.0,19.23,-0.246,1,0
872,21.49,37.7,504.0,21.8,-0.118,2,2
873,23.81,33.2,409.0,23.94,0.263,2,2
874,21.03,40.4,409.0,21.21,0.01,3,2
875,24.28,49.6,883.0,25.32,0.513,2,2
876,25.33,61.0,989.0,24.71,0.232,2,0
877,27.23,61.5,1109.0,26.23,0.546,2,2
878,18.76,65.0,1152.0,18.37,-0.33,2,2
879,18.86,33.3,1056.0,19.08,-0.304,2,2
880,25.72,35.6,1049.0,26.76,0.56,2,2
881,19.24,55.7,589.0,20.11,-0.21,2,2
882,26.7,35.4,1063.0,25.88,0.528,2,2
883,24.44,60.1,568.0,24.56,0.227,2,2
884,19.61,47.6,616.0,21.2,-0.058,2,2
885,18.48,65.7,1120.0,19.03,-0.241,4,0
886,23.9,58.9,561.0,23.57,0.221,2,4
887,23.88,64.0,501.0,23.24,0.246,2,2
888,18.59,58.9,859.0,16.73,-0.636,2,2
889,23.95,31.2,866.0,23.84,0.019,1,2
890,20.1,63.4,1139.0,18.54,-0.457,3,2
891,22.16,34.0,493.0,24.03,0.077,4,3
892,21.13,54.3,910.0,21.59,-0.084,2,2
893,20.56,41.0,504.0,20.64,-0.104,2,1
894,23.57,69.4,1036.0,22.96,0.196,2,2
895,22.4,60.2,1038.0,21.91,-0.129,2,1
896,21.11,35.0,1047.0,21.17,-0.15,4,4
897,24.94,69.1,454.0,24.31,0.361,3,3
898,24.78,54.2,1138.0,26.29,0.452,0,2
899,20.12,47.6,860.0,19.25,-0.2,3,1
900,27.96,66.3,607.0,26.92,0.325,2,1
901,26.48,53.3,616.0,26.89,0.537,2,0
902,23.17,48.9,889.0,22.72,0.154,3,1
903,24.29,68.2,651.0,25.44,0.371,3,3
904,23.69,62.5,539.0,23.74,0.093,2,1
905,25.86,58.8,573.0,25.21,0.459,2,2
906,21.56,47.6,430.0,21.97,0.003,2,2
907,21.88,55.9,884.0,21.53,0.084,3,3
908,25.56,47.3,1185.0,25.2,0.257,2,2
909,22.57,53.8,805.0,21.77,-0.156,2,2
910,25.25,47.3,1132.0,25.75,0.363,2,2
911,21.61,39.8,580.0,20.63,-0.026,2,2
912,25.49,32.6,441.0,25.31,0.429,0,1
913,20.41,40.7,973.0,19.53,-0.138,2,3
914,22.5,36.8,731.0,22.92,-0.138,3,2
915,19.93,59.8,437.0,19.33,-0.156,2,4
916,22.51,46.6,690.0,24.19,0.162,2,2
917,23.6,40.6,464.0,23.25,0.234,2,0
918,26.19,66.7,1068.0,26.27,0.363,2,2
919,23.92,30.1,767.0,24.75,0.133,2,2
920,20.52,64.2,716.0,21.8,-0.144,2,2
921,23.82,51.5,1000.0,23.77,0.108,1,2
922,19.12,65.9,427.0,19.06,-0.252,1,1
923,27.46,57.4,659.0,27.91,0.482,1,2
924,25.18,46.9,427.0,25.72,0.447,2,2
925,26.74,53.2,955.0,26.01,0.509,2,1
926,19.08,40.7,1035.0,18.31,-0.352,2,2
927,23.83,40.6,559.0,24.17,0.266,2,1
928,23.85,63.4,622.0,23.14,-0.036,3,2
929,21.06,46.7,784.0,21.59,-0.053,1,2
930,19.81,52.9,434.0,20.48,-0.055,2,2
931,18.48,48.2,698.0,18.84,-0.315,3,2
932,25.24,68.8,1040.0,25.78,0.444,2,2
933,27.18,66.3,972.0,27.07,0.54,2,2
934,24.18,54.5,839.0,23.52,0.071,2,2
935,27.82,52.2,865.0,27.49,0.525,2,0
936,19.78,63.4,499.0,18.64,-0.457,2,0
937,18.57,53.7,620.0,17.94,-0.445,3,2
938,25.9,65.0,776.0,26.1,0.214,3,2
939,26.56,58.6,535.0,27.23,0.499,2,3
940,26.73,55.9,1079.0,27.99,0.667,2,2
941,22.23,69.7,776.0,21.84,-0.201,2,2
942,21.34,41.5,877.0,20.32,-0.362,0,2
943,27.91,52.8,1048.0,27.83,0.524,2,1
944,25.35,54.4,880.0,24.78,0.144,4,2
945,25.03,38.6,766.0,25.13,0.326,4,2
946,20.65,65.5,590.0,20.71,-0.052,2,2
947,27.39,42.5,969.0,27.95,0.599,3,1
948,21.66,69.2,574.0,20.96,-0.118,2,3
949,21.07,66.2,1058.0,19.69,-0.248,3,3
950,19.53,42.3,752.0,19.97,-0.298,2,2
951,22.42,53.7,582.0,21.22,-0.062,3,2
952,26.22,44.4,1012.0,26.57,0.399,4,2
953,19.86,61.4,474.0,19.77,-0.219,2,2
954,26.93,64.4,992.0,26.59,0.66,3,3
955,23.88,65.9,578.0,23.44,0.249,2,2
956,22.6,32.8,494.0,23.62,0.018,2,4
957,26.4,65.5,523.0,26.78,0.481,2,2
958,18.81,69.5,800.0,19.11,-0.222,3,2
959,21.33,51.8,1135.0,22.84,0.113,3,3
960,24.5,56.1,873.0,24.36,0.133,1,3
961,23.27,51.6,1068.0,23.04,0.215,2,3
962,23.83,66.5,896.0,24.4,0.257,2,2
963,19.51,47.8,1007.0,18.76,-0.32,2,3
964,24.0,45.5,638.0,23.17,0.098,3,3
965,25.1,47.3,952.0,26.28,0.401,2,2
966,24.88,48.6,884.0,23.45,-0.04,2,2
967,26.77,40.2,592.0,27.82,0.54,2,3
968,26.98,65.5,646.0,27.48,0.591,3,3
969,26.71,41.9,612.0,25.24,0.446,4,2
970,26.84,62.9,790.0,26.71,0.62,2,1
971,19.42,65.0,939.0,19.58,-0.177,3,1
972,18.34,32.0,615.0,19.1,-0.44,2,1
973,18.45,67.4,758.0,19.54,-0.354,0,2
974,24.8,50.3,1091.0,25.52,0.375,1,2
975,26.71,61.1,1145.0,26.48,0.34,2,2
976,25.09,40.5,954.0,24.48,0.134,2,2
977,19.02,62.7,858.0,18.43,-0.46,1,1
978,20.15,67.1,1112.0,18.77,-0.304,4,3
979,20.0,34.3,475.0,20.73,-0.021,2,3
980,26.12,58.7,1054.0,26.44,0.436,2,2
981,20.67,43.6,755.0,22.11,-0.073,3,3
982,25.34,69.6,999.0,25.57,0.458,2,0
983,18.71,35.9,941.0,18.26,-0.309,2,3
984,26.4,40.4,746.0,26.47,0.585,2,2
985,23.67,47.5,753.0,22.8,0.138,1,3
986,21.27,50.5,475.0,20.76,-0.026,1,2
987,22.21,47.5,643.0,23.35,0.128,3,2
988,24.3,32.1,878.0,24.65,0.189,2,2
989,25.04,62.1,605.0,24.94,0.306,3,2
990,21.53,43.4,1140.0,22.91,0.199,4,2
991,18.39,34.6,1097.0,17.1,-0.557,2,2
992,19.58,67.9,1192.0,19.3,-0.343,2,2
993,20.15,42.1,420.0,19.71,-0.1,2,2
994,23.19,48.0,1058.0,23.27,0.085,3,1
995,24.34,69.5,1165.0,23.42,0.279,2,2
996,24.32,58.6,1136.0,23.18,0.056,2,2
997,27.09,69.3,594.0,28.03,0.642,2,2
998,22.99,49.8,817.0,22.75,0.051,2,3
999,24.0,34.9,804.0,23.92,-0.159,3,3
1000,18.06,62.5,951.0,17.72,-0.423,3,2
1001,22.93,37.4,829.0,22.85,0.218,3,4
1002,26.33,44.5,404.0,26.42,0.542,2,2
1003,24.26,44.4,907.0,24.85,0.275,2,3
1004,21.77,61.4,898.0,23.11,0.122,3,1
1005,23.03,57.2,1109.0,24.25,0.058,3,2
1006,18.23,49.6,732.0,19.44,-0.129,3,2
1007,24.67,32.7,429.0,25.07,0.183,2,2
1008,22.44,47.5,930.0,24.21,0.098,1,4
1009,18.66,69.3,715.0,18.55,-0.459,2,2
1010,20.68,61.9,1154.0,19.69,-0.2,2,2
1011,26.96,31.3,837.0,26.79,0.414,2,1
1012,20.69,57.5,928.0,21.13,-0.13,3,2
1013,23.35,42.2,635.0,24.29,0.197,2,0
1014,24.75,37.6,616.0,25.79,0.379,2,2
1015,27.08,61.8,526.0,26.55,0.492,2,4
1016,27.99,42.3,974.0,27.04,0.366,1,4
1017,21.84,34.2,782.0,21.87,-0.108,2,1
1018,27.5,66.9,1135.0,28.59,0.575,2,2
1019,25.09,61.3,1003.0,24.67,0.166,2,2
1020,20.4,66.2,736.0,22.01,-0.129,3,3
1021,18.34,62.3,499.0,18.04,-0.309,2,2
1022,23.3,47.0,486.0,23.74,0.276,2,2
1023,21.24,40.4,836.0,20.58,-0.245,4,3
1024,27.79,31.1,1058.0,28.04,0.49,2,4
1025,24.16,53.0,889.0,24.9,0.358,2,1
1026,24.75,62.5,448.0,24.7,0.358,1,3
1027,21.75,30.0,1107.0,21.42,-0.085,2,2
1028,23.65,31.8,971.0,24.17,0.312,2,2
1029,18.33,56.9,658.0,19.8,-0.215,1,1
1030,20.59,39.8,1053.0,20.82,-0.069,3,2
1031,25.05,46.8,867.0,24.86,0.326,2,3
1032,24.36,43.8,536.0,24.58,0.263,1,2
1033,18.02,48.4,1060.0,18.54,-0.426,2,2
1034,25.66,36.4,874.0,25.58,0.379,2,1
1035,24.18,62.4,458.0,24.36,0.25,2,2
1036,23.82,64.9,534.0,25.5,0.361,1,3
1037,23.69,58.6,1032.0,23.15,0.207,2,2
1038,24.23,46.2,906.0,24.59,0.273,2,2
1039,20.59,45.2,934.0,19.8,-0.296,2,2
