hour,month,hour_of_day,T_outdoor_C,kWh_m2_RB,kWh_m2_NA,PMV_NA
568,1,16,6.98,0.25271,0.20163,-0.123
569,1,17,5.67,0.23478,0.19809,0.085
570,1,18,8.16,0.23412,0.1947,0.375
571,1,19,5.96,0.23859,0.19635,-0.305
572,1,20,8.6,0.24078,0.1979,-0.078
573,1,21,8.72,0.25689,0.1989,-0.496
574,1,22,9.86,0.23591,0.20116,-0.524
575,1,23,5.96,0.24726,0.19907,0.074
576,1,0,9.71,0.23882,0.19978,-0.197
577,1,1,10.49,0.24644,0.19824,0.202
578,1,2,10.89,0.23955,0.19806,-0.204
579,1,3,10.22,0.24833,0.19455,-0.164
580,1,4,10.41,0.2329,0.19817,0.448
581,1,5,11.1,0.25347,0.19415,0.062
582,1,6,12.33,0.24065,0.19493,-0.347
583,1,7,10.09,0.25355,0.1966,-0.328
584,1,8,11.49,0.24353,0.20133,0.077
585,1,9,11.3,0.23508,0.19956,-0.041
586,1,10,8.06,0.2484,0.1997,-0.054
587,1,11,10.98,0.25658,0.20015,0.494
588,1,12,9.59,0.2402,0.19496,0.079
589,1,13,9.6,0.23407,0.19697,0.482
590,1,14,8.5,0.2435,0.19775,0.24
591,1,15,7.54,0.24196,0.19454,-0.488
592,1,16,7.31,0.25305,0.20086,0.581
593,1,17,8.19,0.24447,0.20109,-0.456
594,1,18,8.17,0.24779,0.19646,-0.429
595,1,19,7.94,0.251,0.19662,-0.361
596,1,20,6.58,0.25038,0.1957,0.657
597,1,21,7.76,0.24191,0.19458,0.241
598,1,22,8.54,0.23945,0.20074,-0.401
599,1,23,8.75,0.24498,0.19732,-0.398
600,1,0,11.91,0.23314,0.1978,0.314
601,1,1,10.04,0.2495,0.19659,0.219
602,1,2,11.22,0.24567,0.20185,0.287
603,1,3,11.59,0.23584,0.19622,0.237
604,1,4,11.33,0.24143,0.19707,0.62
605,1,5,11.6,0.25366,0.19431,0.02
606,1,6,11.67,0.25202,0.19775,0.098
607,1,7,9.83,0.2345,0.19593,-0.331
608,1,8,11.13,0.25122,0.19787,-0.657
609,1,9,10.94,0.2565,0.19472,0.092
610,1,10,9.24,0.23769,0.19524,-0.247
611,1,11,11.3,0.24707,0.19528,0.223
612,1,12,10.0,0.24241,0.19946,0.456
613,1,13,8.17,0.25539,0.19642,-0.503
614,1,14,9.49,0.25024,0.19461,-0.03
615,1,15,7.25,0.23619,0.20171,0.836
616,1,16,6.16,0.24517,0.19951,0.074
617,1,17,7.38,0.25268,0.19776,-0.143
618,1,18,5.29,0.23397,0.19543,0.613
619,1,19,6.14,0.23412,0.20081,-0.107
620,1,20,7.34,0.25644,0.19568,0.235
621,1,21,6.49,0.24361,0.19882,0.185
622,1,22,8.69,0.25695,0.19563,-0.265
623,1,23,9.41,0.25146,0.1954,0.008
624,1,0,11.3,0.23896,0.1992,-0.076
625,1,1,9.06,0.24675,0.20023,0.189
626,1,2,10.19,0.23312,0.19695,-0.0
627,1,3,9.66,0.24078,0.20084,0.242
628,1,4,10.76,0.2434,0.19435,0.106
629,1,5,13.53,0.2358,0.19641,-0.099
630,1,6,12.24,0.25724,0.19448,-0.072
631,1,7,10.78,0.24251,0.2001,0.529
632,1,8,9.37,0.2522,0.19611,0.403
633,1,9,8.94,0.24899,0.19603,0.357
634,1,10,10.51,0.23831,0.19443,-0.382
635,1,11,9.61,0.25619,0.19873,0.275
636,1,12,11.48,0.24556,0.20013,-0.626
637,1,13,8.08,0.25481,0.20162,-0.532
638,1,14,8.31,0.25202,0.19789,0.369
639,1,15,6.63,0.24739,0.1956,-0.005
640,1,16,8.65,0.23797,0.19468,-0.168
641,1,17,4.96,0.25277,0.20074,0.08
642,1,18,8.74,0.2518,0.19931,-0.428
643,1,19,5.79,0.24332,0.19442,0.128
644,1,20,8.12,0.23289,0.19742,-0.195
645,1,21,7.41,0.25675,0.19591,0.014
646,1,22,7.41,0.23854,0.19413,-0.434
647,1,23,9.66,0.25108,0.20084,-0.46
648,1,0,7.77,0.24087,0.19977,-0.271
649,1,1,9.55,0.24199,0.20127,0.185
650,1,2,9.9,0.24737,0.19936,0.569
651,1,3,11.0,0.25028,0.19545,-0.323
652,1,4,11.65,0.25624,0.19446,0.561
653,1,5,12.08,0.24016,0.19978,-0.601
654,1,6,11.12,0.24549,0.19815,0.1
655,1,7,12.04,0.25318,0.19964,-0.073
656,1,8,10.91,0.25547,0.19962,0.718
657,1,9,11.58,0.23961,0.20052,0.169
658,1,10,9.94,0.24112,0.20187,-0.44
659,1,11,10.46,0.25072,0.19857,0.312
660,1,12,9.49,0.24222,0.19541,0.267
661,1,13,9.68,0.24232,0.19432,0.34
662,1,14,6.98,0.25017,0.20059,-0.143
663,1,15,8.59,0.23416,0.19812,0.02
664,1,16,8.47,0.23729,0.20046,0.168
665,1,17,5.41,0.23612,0.20098,0.439
666,1,18,7.02,0.24,0.20103,-0.345
667,1,19,8.63,0.23903,0.19907,0.247
668,1,20,8.98,0.25511,0.19422,0.105
669,1,21,7.72,0.24635,0.1964,0.057
670,1,22,7.47,0.24812,0.19677,-0.541
671,1,23,8.35,0.23457,0.20033,0.613
672,1,0,8.96,0.2497,0.19675,-0.683
673,1,1,9.86,0.25605,0.19921,-0.219
674,1,2,11.62,0.23777,0.19744,0.579
675,1,3,10.5,0.23971,0.19631,0.104
676,1,4,11.58,0.23455,0.19823,-0.019
677,1,5,11.2,0.25098,0.1997,-0.37
678,1,6,9.65,0.24264,0.19621,-0.372
679,1,7,11.35,0.23948,0.1964,-0.58
680,1,8,11.44,0.24769,0.19473,0.028
681,1,9,10.37,0.24758,0.19906,-0.109
682,1,10,9.2,0.23326,0.20177,0.332
683,1,11,10.83,0.25022,0.19895,-0.459
684,1,12,8.38,0.24755,0.20098,-0.367
685,1,13,9.53,0.23786,0.19878,0.136
686,1,14,9.55,0.2429,0.19424,0.468
687,1,15,6.55,0.24393,0.20171,0.206
688,1,16,8.89,0.23752,0.19945,-0.134
689,1,17,7.54,0.23516,0.20005,-0.07
690,1,18,7.37,0.23924,0.19756,0.33
691,1,19,9.32,0.24853,0.19604,0.553
692,1,20,7.26,0.23778,0.20107,0.105
693,1,21,7.3,0.23953,0.19608,-0.276
694,1,22,8.43,0.25086,0.19893,-0.286
695,1,23,8.4,0.25622,0.20076,0.096
696,1,0,10.0,0.25576,0.19843,0.189
697,1,1,10.5,0.25111,0.19997,-0.495
698,1,2,9.74,0.24199,0.20142,0.015
699,1,3,11.99,0.23948,0.19704,0.946
700,1,4,11.54,0.2522,0.19772,0.289
701,1,5,10.09,0.25019,0.19751,0.277
702,1,6,13.49,0.25585,0.19463,-0.307
703,1,7,10.88,0.24378,0.19429,0.344
704,1,8,11.26,0.23427,0.19801,-0.768
705,1,9,10.42,0.24896,0.19618,0.577
706,1,10,10.22,0.23462,0.19559,-0.112
707,1,11,10.81,0.25285,0.19955,0.136
708,1,12,9.17,0.24049,0.1961,-0.245
709,1,13,11.93,0.24164,0.19692,0.498
710,1,14,8.98,0.24044,0.20136,0.219
711,1,15,7.96,0.24158,0.19813,0.131
712,1,16,7.54,0.24646,0.19811,-0.341
713,1,17,7.94,0.24949,0.20076,-0.125
714,1,18,7.92,0.24366,0.19896,0.243
715,1,19,8.04,0.23729,0.19962,-0.371
716,1,20,7.35,0.23695,0.19414,-0.118
717,1,21,9.06,0.24552,0.1954,0.367
718,1,22,7.79,0.23548,0.19588,-0.503
719,1,23,11.41,0.23891,0.19458,0.173
720,1,0,8.12,0.23828,0.20173,-0.226
721,1,1,11.04,0.24309,0.19752,0.835
722,1,2,12.37,0.25011,0.19548,0.156
723,1,3,8.28,0.25423,0.19912,0.001
724,1,4,10.22,0.24774,0.19505,0.034
725,1,5,10.54,0.24986,0.19575,-0.163
726,1,6,12.36,0.2379,0.19814,-0.094
727,1,7,11.13,0.25233,0.19467,-0.02
728,1,8,13.85,0.2483,0.19958,-0.445
729,1,9,11.19,0.25339,0.20063,0.703
730,2,10,8.62,0.24107,0.20039,0.489
731,2,11,6.87,0.25385,0.20111,-0.081
732,2,12,6.87,0.2424,0.20049,-0.025
733,2,13,7.11,0.23454,0.20107,0.023
734,2,14,7.52,0.25663,0.19465,-0.899
735,2,15,5.65,0.2421,0.20049,0.085
736,2,16,4.06,0.23829,0.1969,0.248
737,2,17,5.11,0.24195,0.1978,-0.074
738,2,18,6.57,0.25027,0.19419,0.51
739,2,19,6.39,0.24476,0.19416,-0.455
740,2,20,6.54,0.24634,0.19465,0.267
741,2,21,6.71,0.25206,0.20008,0.582
742,2,22,6.75,0.23633,0.19944,0.564
743,2,23,8.56,0.23706,0.19567,0.279
744,2,0,7.97,0.25516,0.20013,0.185
745,2,1,9.89,0.25469,0.19871,0.429
746,2,2,7.64,0.24451,0.1998,0.159
747,2,3,8.24,0.24059,0.19603,-0.261
748,2,4,9.03,0.25515,0.19814,-0.562
749,2,5,8.69,0.25304,0.19935,0.608
750,2,6,9.01,0.24987,0.19621,0.342
751,2,7,9.77,0.24085,0.19626,0.221
752,2,8,10.0,0.23826,0.19884,-0.379
753,2,9,9.93,0.25287,0.20029,-0.493
754,2,10,7.97,0.23506,0.19966,0.233
755,2,11,7.18,0.23366,0.19618,-0.785
756,2,12,8.02,0.23385,0.1994,-0.626
757,2,13,7.83,0.25467,0.1967,-0.121
758,2,14,7.0,0.239,0.19869,0.126
759,2,15,7.01,0.25393,0.20203,0.245
760,2,16,4.92,0.23344,0.19698,-0.098
761,2,17,6.07,0.24056,0.19931,0.573
762,2,18,6.29,0.25158,0.19443,0.532
763,2,19,6.12,0.24671,0.19907,0.436
764,2,20,6.19,0.24714,0.20197,0.418
765,2,21,5.9,0.25024,0.1972,0.625
766,2,22,7.17,0.25565,0.20148,-0.56
767,2,23,7.52,0.23808,0.20201,-0.84
768,2,0,8.3,0.24744,0.19454,0.354
769,2,1,10.14,0.2495,0.19708,-0.202
770,2,2,10.63,0.24998,0.19926,0.001
771,2,3,8.34,0.24848,0.19887,-0.194
772,2,4,9.96,0.24405,0.19941,-0.352
773,2,5,9.27,0.23336,0.20029,0.137
774,2,6,11.22,0.25344,0.20048,0.342
775,2,7,9.65,0.24487,0.1973,0.223
776,2,8,9.64,0.23968,0.20142,-0.46
777,2,9,10.84,0.24159,0.19453,0.629
778,2,10,8.6,0.23497,0.19893,-0.181
779,2,11,7.06,0.25405,0.20114,0.249
780,2,12,8.3,0.23992,0.20048,-0.322
781,2,13,7.41,0.25676,0.1978,0.328
782,2,14,6.15,0.2568,0.20059,-0.079
783,2,15,6.05,0.23464,0.19579,-0.299
784,2,16,5.76,0.23948,0.19492,-0.619
785,2,17,5.48,0.25675,0.20014,-0.097
786,2,18,5.61,0.23972,0.20045,0.192
787,2,19,4.53,0.23859,0.19515,-0.417
788,2,20,5.17,0.24942,0.19462,-0.518
789,2,21,6.85,0.2365,0.19684,-0.223
790,2,22,6.64,0.24031,0.19858,-0.339
791,2,23,6.79,0.24713,0.19813,0.12
792,2,0,8.02,0.2396,0.19799,-0.402
793,2,1,8.11,0.24041,0.20064,-0.333
794,2,2,8.55,0.24413,0.19986,-0.254
795,2,3,10.92,0.25194,0.20095,0.326
796,2,4,9.8,0.25349,0.20196,-0.771
797,2,5,9.32,0.23768,0.198,0.338
798,2,6,9.62,0.24474,0.20076,0.682
799,2,7,10.55,0.24287,0.19672,-0.147
800,2,8,10.96,0.23598,0.19568,-0.11
801,2,9,10.99,0.2449,0.19923,0.65
802,2,10,8.97,0.24202,0.19936,-0.607
803,2,11,8.4,0.23744,0.19633,-0.439
804,2,12,7.06,0.25314,0.19638,-0.216
805,2,13,6.05,0.24208,0.20044,0.088
806,2,14,5.95,0.24654,0.20082,-0.092
807,2,15,5.72,0.24939,0.19587,0.194
808,2,16,6.35,0.23901,0.19621,-0.123
809,2,17,6.27,0.25129,0.19533,0.492
810,2,18,3.58,0.23519,0.19797,-0.234
811,2,19,4.8,0.23873,0.20132,-0.267
812,2,20,3.7,0.25154,0.19534,-0.848
813,2,21,3.51,0.24753,0.20204,-0.2
814,2,22,6.14,0.25318,0.19547,0.555
815,2,23,7.29,0.24797,0.20134,-0.852
816,2,0,8.18,0.23413,0.1944,1.57
817,2,1,6.1,0.25347,0.19539,0.69
818,2,2,8.62,0.23872,0.19451,-0.17
819,2,3,8.51,0.24781,0.19635,0.132
820,2,4,8.99,0.25254,0.19723,-0.452
821,2,5,9.07,0.25184,0.196,0.143
822,2,6,10.36,0.25567,0.19719,0.739
823,2,7,9.7,0.2519,0.19598,0.518
824,2,8,9.21,0.25646,0.19941,-0.026
825,2,9,8.97,0.24788,0.1995,0.086
826,2,10,9.54,0.25611,0.20113,-0.182
827,2,11,7.3,0.2398,0.20175,0.382
828,2,12,8.55,0.25717,0.19659,0.589
829,2,13,6.55,0.24375,0.19619,-0.092
830,2,14,7.67,0.25583,0.19559,-0.187
831,2,15,6.9,0.23441,0.19485,-0.076
832,2,16,6.26,0.23658,0.20179,-0.459
833,2,17,5.82,0.23894,0.19785,-1.196
834,2,18,6.88,0.25137,0.1987,0.311
835,2,19,4.79,0.24276,0.20113,0.699
836,2,20,7.07,0.23955,0.19563,-0.443
837,2,21,5.73,0.24343,0.2007,-0.423
838,2,22,7.02,0.24592,0.1964,-0.228
839,2,23,5.24,0.24751,0.19756,-0.027
840,2,0,8.58,0.24133,0.19993,0.042
841,2,1,8.73,0.25302,0.19861,0.08
842,2,2,9.4,0.24269,0.19671,0.115
843,2,3,8.96,0.24704,0.1978,0.037
844,2,4,10.92,0.23369,0.19934,0.241
845,2,5,8.65,0.23712,0.19862,0.031
846,2,6,10.0,0.25297,0.20191,-0.062
847,2,7,7.69,0.23413,0.19454,-0.344
848,2,8,8.99,0.23845,0.19899,0.755
849,2,9,9.57,0.2417,0.20065,-0.619
850,2,10,8.58,0.24149,0.19699,0.53
851,2,11,7.6,0.23802,0.19479,0.415
852,2,12,6.15,0.25351,0.19587,-1.133
853,2,13,8.35,0.25308,0.19717,-0.185
854,2,14,4.8,0.25576,0.19506,-0.155
855,2,15,6.45,0.24593,0.19438,0.18
856,2,16,3.45,0.23685,0.19932,-0.263
857,2,17,5.8,0.25042,0.19466,0.179
858,2,18,4.71,0.24792,0.20156,-0.083
859,2,19,5.15,0.24159,0.19848,0.09
860,2,20,7.1,0.25287,0.19897,-0.135
861,2,21,4.88,0.23549,0.19693,-0.284
862,2,22,8.4,0.24903,0.19468,-0.343
863,2,23,5.95,0.23674,0.20068,-0.158
864,2,0,7.58,0.23702,0.20109,-0.212
865,2,1,6.67,0.24521,0.19992,0.129
866,2,2,8.9,0.24833,0.19732,0.277
867,2,3,9.29,0.2495,0.19752,0.653
868,2,4,10.18,0.23648,0.20072,0.221
869,2,5,10.8,0.24347,0.19712,0.056
870,2,6,9.48,0.25359,0.19796,0.124
871,2,7,7.65,0.24694,0.1967,0.057
872,2,8,9.31,0.25075,0.19686,0.168
873,2,9,10.13,0.2561,0.19729,0.233
874,2,10,7.96,0.25717,0.19432,0.342
875,2,11,9.84,0.24976,0.19507,0.428
876,2,12,6.38,0.24043,0.19845,0.229
877,2,13,5.99,0.23708,0.19743,-0.113
878,2,14,7.06,0.23496,0.19724,0.101
879,2,15,7.3,0.23689,0.19597,0.662
880,2,16,6.43,0.25561,0.19745,-0.143
881,2,17,3.83,0.2336,0.19874,0.527
882,2,18,5.58,0.24732,0.19727,-0.015
883,2,19,5.78,0.23964,0.19974,0.177
884,2,20,6.41,0.24208,0.19848,-0.107
885,2,21,6.16,0.2533,0.2005,-0.241
886,2,22,5.96,0.25293,0.20149,-0.285
887,2,23,7.04,0.24117,0.20102,-0.359
888,2,0,4.76,0.24109,0.19725,-0.15
889,2,1,6.95,0.24692,0.2005,0.044
890,2,2,8.06,0.23655,0.19625,0.182
891,2,3,7.93,0.24956,0.19457,-0.701
892,2,4,9.31,0.24998,0.19565,-0.166
893,2,5,8.28,0.25462,0.20122,0.31
894,2,6,8.67,0.24298,0.19603,-0.301
895,2,7,10.58,0.24939,0.20065,0.206
896,2,8,8.3,0.25098,0.19698,-0.132
897,2,9,7.89,0.23489,0.20199,0.357
898,2,10,9.56,0.25413,0.19641,0.732
899,2,11,10.47,0.24297,0.19751,-0.247
900,2,12,8.38,0.25375,0.19572,-0.753
901,2,13,7.34,0.25308,0.19853,0.17
902,2,14,5.72,0.25166,0.19613,-0.271
903,2,15,7.16,0.24084,0.19948,0.18
904,2,16,7.61,0.24963,0.19868,0.609
905,2,17,4.08,0.25174,0.19591,-0.21
906,2,18,4.62,0.24822,0.20004,0.303
907,2,19,6.02,0.25372,0.19448,-0.395
908,2,20,5.09,0.24462,0.20148,0.5
909,2,21,5.84,0.23323,0.19477,-0.81
910,2,22,5.6,0.24633,0.1955,0.765
911,2,23,8.16,0.25656,0.19452,-0.502
912,2,0,7.85,0.24672,0.19808,0.375
913,2,1,6.52,0.25538,0.19734,0.423
914,2,2,9.11,0.24009,0.19828,-0.293
915,2,3,9.69,0.25231,0.19948,0.119
916,2,4,9.77,0.24015,0.19413,0.059
917,2,5,8.72,0.24912,0.19914,-0.285
918,2,6,9.43,0.25076,0.19668,0.018
919,2,7,10.27,0.2413,0.19519,0.776
920,2,8,9.63,0.23543,0.19731,0.259
921,2,9,9.97,0.23579,0.19412,0.288
922,2,10,7.75,0.23913,0.19422,0.542
923,2,11,9.36,0.25637,0.1986,0.054
924,2,12,6.81,0.24635,0.19713,0.012
925,2,13,5.59,0.23878,0.19487,0.601
926,2,14,6.04,0.23723,0.20194,-0.115
927,2,15,7.67,0.25431,0.20201,-0.995
928,2,16,7.21,0.24091,0.19654,0.135
929,2,17,7.41,0.24962,0.19662,-0.378
930,2,18,6.01,0.23604,0.1987,-0.375
931,2,19,6.84,0.25137,0.20104,0.425
932,2,20,7.7,0.24807,0.1956,-0.0
933,2,21,8.34,0.25373,0.19568,-0.406
934,2,22,6.62,0.24725,0.19841,-0.393
935,2,23,7.35,0.24624,0.19597,-0.362
936,2,0,8.77,0.23391,0.19807,0.19
937,2,1,7.1,0.24044,0.19898,0.334
938,2,2,10.26,0.24184,0.1992,0.23
939,2,3,7.72,0.2501,0.19853,-0.06
940,2,4,10.11,0.23341,0.19662,-0.097
941,2,5,8.58,0.24946,0.19726,0.492
942,2,6,9.39,0.243,0.20153,0.636
943,2,7,9.08,0.24722,0.2018,-0.136
944,2,8,8.81,0.24121,0.19813,-0.066
945,2,9,9.54,0.25735,0.1977,-0.392
946,2,10,7.52,0.23572,0.20112,-0.675
947,2,11,6.39,0.24907,0.19762,-0.542
948,2,12,7.14,0.25284,0.20157,0.071
949,2,13,7.55,0.23661,0.1979,0.052
950,2,14,8.12,0.24274,0.1968,0.723
951,2,15,5.98,0.23688,0.19994,-0.386
952,2,16,8.1,0.25427,0.19869,0.476
953,2,17,6.84,0.24614,0.19475,-0.226
954,2,18,6.53,0.24261,0.19647,0.056
955,2,19,5.66,0.2435,0.19884,-0.03
956,2,20,6.44,0.2532,0.19476,0.596
957,2,21,8.53,0.25321,0.20033,-0.162
958,2,22,6.87,0.23594,0.20105,-0.04
959,2,23,7.59,0.24713,0.20154,-1.013
960,2,0,7.45,0.25274,0.20165,0.819
961,2,1,7.51,0.24368,0.19922,-0.161
962,2,2,8.12,0.24759,0.20127,-0.059
963,2,3,7.79,0.24374,0.1945,-0.213
964,2,4,9.83,0.24731,0.19692,0.167
965,2,5,9.85,0.25314,0.19912,0.554
966,2,6,10.14,0.24305,0.20171,0.538
967,2,7,11.87,0.2383,0.19908,0.356
968,2,8,8.11,0.23435,0.19891,0.117
969,2,9,9.23,0.23845,0.1994,0.635
970,2,10,8.56,0.2369,0.19558,-0.322
971,2,11,7.71,0.23415,0.19727,-0.502
972,2,12,4.74,0.24228,0.20077,0.821
973,2,13,7.17,0.23441,0.19468,-0.469
974,2,14,8.37,0.25442,0.19854,0.759
975,2,15,6.43,0.24872,0.19448,-0.535
976,2,16,5.48,0.23706,0.19513,-0.087
977,2,17,5.79,0.23892,0.19696,-0.424
978,2,18,6.65,0.23478,0.19415,-0.842
979,2,19,6.89,0.24296,0.198,0.555
980,2,20,5.58,0.24112,0.19552,-0.026
981,2,21,7.79,0.24062,0.19724,0.266
982,2,22,6.34,0.23728,0.20044,-0.085
983,2,23,7.66,0.24454,0.20143,0.774
984,2,0,7.49,0.24147,0.20032,-0.143
985,2,1,8.23,0.2384,0.19728,0.02
986,2,2,8.99,0.23733,0.20045,-0.024
987,2,3,10.3,0.24319,0.1987,-0.351
988,2,4,9.84,0.25413,0.19459,0.19
989,2,5,8.81,0.24309,0.19847,0.17
990,2,6,10.17,0.25732,0.19519,-0.997
991,2,7,8.64,0.23615,0.19538,0.652
992,2,8,8.82,0.2493,0.19795,-0.47
993,2,9,7.25,0.24745,0.19868,-0.421
994,2,10,8.57,0.24646,0.19864,-0.496
995,2,11,8.87,0.23351,0.19693,-0.325
996,2,12,8.0,0.2393,0.19963,0.58
997,2,13,8.53,0.25091,0.19895,0.125
998,2,14,5.56,0.2393,0.19744,-0.014
999,2,15,6.6,0.23996,0.19417,1.005
1000,2,16,4.1,0.2509,0.19431,-0.013
1001,2,17,6.38,0.23717,0.19786,0.049
1002,2,18,5.9,0.24639,0.19735,-0.303
1003,2,19,6.7,0.23771,0.1943,0.021
1004,2,20,6.17,0.25473,0.19885,0.43
1005,2,21,5.96,0.25128,0.20135,0.525
1006,2,22,5.4,0.23948,0.19569,0.115
1007,2,23,6.34,0.2465,0.19878,-0.426
1008,2,0,9.59,0.23489,0.19482,-0.489
1009,2,1,8.26,0.23814,0.19637,-0.517
1010,2,2,9.91,0.23323,0.19927,-0.158
1011,2,3,10.15,0.25576,0.19428,0.242
1012,2,4,11.71,0.24915,0.1995,-0.592
1013,2,5,8.63,0.25446,0.19451,0.403
1014,2,6,10.01,0.23917,0.19587,-0.091
1015,2,7,11.65,0.23875,0.20013,0.0
1016,2,8,8.62,0.24296,0.19578,0.433
1017,2,9,9.12,0.2558,0.19652,0.045
1018,2,10,9.36,0.24985,0.20177,0.294
1019,2,11,7.2,0.24936,0.1999,-0.114
1020,2,12,6.3,0.24526,0.19659,0.141
1021,2,13,9.05,0.25116,0.19596,-0.379
1022,2,14,5.13,0.23776,0.20033,-0.253
1023,2,15,6.02,0.25131,0.20123,0.298
1024,2,16,5.6,0.25634,0.19711,0.148
1025,2,17,5.24,0.24481,0.19498,-0.073
1026,2,18,4.86,0.25272,0.20106,-0.446
1027,2,19,6.52,0.25391,0.20018,-0.172
1028,2,20,6.38,0.25606,0.19953,-0.33
1029,2,21,6.26,0.24872,0.19817,-0.835
1030,2,22,6.31,0.25256,0.20095,-0.291
1031,2,23,8.34,0.25132,0.20055,-0.503
1032,2,0,7.53,0.25394,0.19516,0.135
1033,2,1,9.22,0.24951,0.19612,0.349
1034,2,2,8.61,0.23421,0.19981,0.029
1035,2,3,10.28,0.24229,0.19545,-0.033
1036,2,4,9.58,0.23753,0.19983,0.492
1037,2,5,12.09,0.24419,0.20069,0.106
1038,2,6,10.2,0.23548,0.20077,0.336
1039,2,7,10.82,0.24179,0.20109,0.423
1040,2,8,8.83,0.24289,0.20114,0.133
1041,2,9,10.15,0.23953,0.19609,0.581
1042,2,10,8.53,0.25191,0.19724,0.123
1043,2,11,8.61,0.24194,0.19695,0.016
1044,2,12,7.95,0.2437,0.20109,-0.853
1045,2,13,10.4,0.23629,0.20191,0.923
1046,2,14,6.49,0.24915,0.19884,-0.043
1047,2,15,4.62,0.25214,0.19567,-0.715
1048,2,16,6.43,0.24316,0.19775,0.428
1049,2,17,6.6,0.24547,0.19666,-0.331
1050,2,18,6.46,0.24135,0.19455,-0.049
1051,2,19,5.37,0.23828,0.19412,-0.539
1052,2,20,5.22,0.23584,0.19466,0.209
1053,2,21,6.58,0.24345,0.19506,0.067
1054,2,22,4.49,0.24208,0.19904,0.071
1055,2,23,6.57,0.23377,0.202,0.132
1056,2,0,8.92,0.24126,0.19764,-0.179
1057,2,1,8.29,0.25401,0.20098,0.817
1058,2,2,8.95,0.24474,0.20194,-0.009
1059,2,3,8.27,0.24609,0.20198,0.329
1060,2,4,8.43,0.23306,0.19732,0.521
1061,2,5,10.27,0.24116,0.20068,-0.221
1062,2,6,8.89,0.23457,0.1956,-0.304
1063,2,7,7.83,0.24313,0.19711,0.189
1064,2,8,7.33,0.23551,0.20167,-0.034
1065,2,9,8.93,0.2402,0.19666,-0.131
1066,2,10,9.13,0.2359,0.19915,-0.22
1067,2,11,8.37,0.2348,0.20169,0.521
1068,2,12,8.26,0.23703,0.20089,-0.165
1069,2,13,7.16,0.25176,0.20153,-0.13
1070,2,14,6.51,0.23986,0.19641,0.085
1071,2,15,4.87,0.24624,0.19539,-0.64
1072,2,16,5.05,0.2405,0.19811,0.205
1073,2,17,6.39,0.24872,0.19535,0.324
1074,2,18,4.81,0.24214,0.1974,0.039
1075,2,19,5.36,0.23728,0.19723,-0.049
1076,2,20,5.54,0.25695,0.19714,0.108
1077,2,21,5.59,0.24828,0.19564,0.469
1078,2,22,7.85,0.23459,0.19677,0.192
1079,2,23,8.19,0.24162,0.1953,-0.569
1080,2,0,8.91,0.24226,0.19517,0.152
1081,2,1,7.57,0.24025,0.19921,-0.284
1082,2,2,10.28,0.24178,0.20065,0.331
1083,2,3,8.93,0.25253,0.19555,-0.573
1084,2,4,10.7,0.23352,0.19959,-0.443
1085,2,5,9.24,0.24784,0.19603,-0.061
1086,2,6,8.95,0.2365,0.19648,-0.078
1087,2,7,9.59,0.23592,0.19656,-0.086
1088,2,8,9.72,0.25458,0.19851,0.661
1089,2,9,7.69,0.23697,0.20138,0.063
1090,2,10,7.57,0.25152,0.19681,-0.591
1091,2,11,9.14,0.23411,0.19616,0.097
1092,2,12,6.14,0.25113,0.2014,-0.079
1093,2,13,5.31,0.25647,0.19765,-0.356
1094,2,14,4.47,0.25519,0.19863,-0.065
1095,2,15,6.95,0.24127,0.19756,0.233
1096,2,16,5.54,0.25236,0.20158,0.401
1097,2,17,7.13,0.25263,0.20082,0.284
1098,2,18,5.11,0.24275,0.19946,-0.052
1099,2,19,7.35,0.24165,0.19915,-0.129
1100,2,20,6.52,0.24627,0.19574,-0.295
1101,2,21,7.27,0.24472,0.19583,-0.338
1102,2,22,6.58,0.24454,0.20124,0.219
1103,2,23,9.01,0.23908,0.19766,0.09
1104,2,0,7.41,0.23292,0.19443,-0.135
1105,2,1,9.15,0.24639,0.19533,0.185
1106,2,2,9.34,0.25082,0.20022,0.611
1107,2,3,9.14,0.24127,0.19926,0.155
1108,2,4,9.05,0.25289,0.19885,-0.309
1109,2,5,9.0,0.25384,0.19681,-0.956
1110,2,6,10.21,0.23735,0.19753,0.171
1111,2,7,10.12,0.24602,0.19915,-0.334
1112,2,8,8.82,0.23391,0.19667,-0.245
1113,2,9,10.2,0.24924,0.19757,0.075
1114,2,10,8.72,0.23924,0.19454,0.308
1115,2,11,7.58,0.24032,0.19834,0.145
1116,2,12,9.69,0.23697,0.19713,0.516
1117,2,13,7.5,0.25073,0.20143,0.035
1118,2,14,7.18,0.2376,0.1994,0.579
1119,2,15,7.62,0.2449,0.19831,0.656
1120,2,16,6.18,0.23774,0.2005,-0.833
1121,2,17,7.66,0.24362,0.19631,-0.31
1122,2,18,3.69,0.25576,0.20143,0.3
1123,2,19,3.67,0.25096,0.19441,0.011
1124,2,20,3.86,0.25546,0.19422,-0.128
1125,2,21,7.9,0.24478,0.1948,0.144
1126,2,22,6.69,0.24795,0.196,0.189
1127,2,23,4.45,0.23473,0.19496,-0.252
1128,2,0,7.18,0.23767,0.19812,0.253
1129,2,1,7.2,0.23379,0.19454,0.079
1130,2,2,8.59,0.25358,0.1962,-0.232
1131,2,3,8.57,0.2439,0.1987,-0.035
