window_id,building,occupant_id,comfort_class_int,comfort_class_str,ashrae_raw
705,medium_office,21,2,Neutral,0.14
706,medium_office,11,0,Cold,-1.95
707,mixed_use,6,2,Neutral,0.26
708,residential,11,3,Warm,0.29
709,residential,14,3,Warm,0.77
710,medium_office,6,2,Neutral,0.32
711,medium_office,11,2,Neutral,0.35
712,residential,26,2,Neutral,-0.16
713,residential,12,3,Warm,0.9
714,mixed_use,36,2,Neutral,0.19
715,residential,16,2,Neutral,-0.13
716,mixed_use,36,2,Neutral,-0.28
717,residential,28,2,Neutral,-0.0
718,mixed_use,19,2,Neutral,0.41
719,medium_office,25,2,Neutral,-0.46
720,medium_office,10,2,Neutral,-0.34
721,residential,33,3,Warm,1.24
722,mixed_use,5,2,Neutral,-0.3
723,residential,4,1,Cool,-0.78
724,residential,27,2,Neutral,-0.06
725,residential,13,1,Cool,-0.81
726,mixed_use,29,1,Cool,-0.79
727,residential,10,2,Neutral,-0.28
728,medium_office,26,4,Hot,1.3
729,mixed_use,27,3,Warm,0.43
730,residential,30,3,Warm,0.55
731,mixed_use,24,2,Neutral,0.28
732,mixed_use,1,3,Warm,0.35
733,mixed_use,5,2,Neutral,0.09
734,medium_office,2,2,Neutral,-0.12
735,residential,29,2,Neutral,-0.14
736,residential,5,1,Cool,-0.53
737,mixed_use,31,2,Neutral,0.44
738,residential,27,3,Warm,0.28
739,medium_office,8,2,Neutral,0.05
740,medium_office,27,2,Neutral,-0.18
741,mixed_use,5,2,Neutral,0.18
742,residential,22,2,Neutral,0.24
743,medium_office,22,3,Warm,0.36
744,mixed_use,28,2,Neutral,-0.29
745,mixed_use,13,2,Neutral,-0.08
746,residential,33,2,Neutral,0.1
747,mixed_use,30,4,Hot,1.17
748,mixed_use,20,2,Neutral,-0.14
749,medium_office,5,3,Warm,0.54
750,residential,2,0,Cold,-1.95
751,residential,10,1,Cool,-0.61
752,medium_office,16,2,Neutral,0.22
753,medium_office,20,2,Neutral,0.13
754,mixed_use,30,2,Neutral,-0.44
755,residential,10,2,Neutral,-0.48
756,medium_office,16,2,Neutral,0.14
757,residential,22,2,Neutral,-0.27
758,medium_office,26,2,Neutral,-0.15
759,residential,3,1,Cool,-0.33
760,medium_office,19,3,Warm,0.78
761,residential,38,2,Neutral,-0.22
762,residential,28,2,Neutral,0.34
763,medium_office,22,2,Neutral,0.37
764,residential,38,2,Neutral,0.29
765,mixed_use,5,2,Neutral,0.21
766,medium_office,27,2,Neutral,-0.36
767,medium_office,13,3,Warm,0.54
768,residential,7,4,Hot,1.15
769,mixed_use,15,2,Neutral,0.14
770,residential,28,0,Cold,-1.52
771,medium_office,22,2,Neutral,-0.29
772,residential,4,2,Neutral,0.1
773,mixed_use,27,2,Neutral,0.2
774,mixed_use,16,3,Warm,1.2
775,medium_office,33,2,Neutral,-0.14
776,medium_office,23,2,Neutral,0.27
777,mixed_use,32,2,Neutral,0.31
778,medium_office,33,3,Warm,0.55
779,medium_office,35,0,Cold,-1.67
780,medium_office,38,2,Neutral,0.28
781,residential,34,2,Neutral,0.15
782,residential,9,2,Neutral,0.46
783,residential,19,2,Neutral,0.15
784,mixed_use,9,0,Cold,-1.55
785,residential,7,2,Neutral,0.44
786,mixed_use,22,3,Warm,0.34
787,medium_office,31,1,Cool,-0.73
788,residential,10,2,Neutral,-0.41
789,residential,4,2,Neutral,0.27
790,medium_office,5,2,Neutral,0.32
791,residential,35,3,Warm,0.79
792,residential,35,2,Neutral,-0.36
793,residential,7,2,Neutral,-0.06
794,medium_office,29,1,Cool,-0.64
795,residential,7,3,Warm,1.14
796,medium_office,26,2,Neutral,-0.22
797,medium_office,37,0,Cold,-1.61
798,medium_office,27,2,Neutral,-0.02
799,medium_office,11,2,Neutral,0.17
800,residential,7,3,Warm,0.97
801,medium_office,18,1,Cool,-0.56
802,medium_office,9,2,Neutral,0.18
803,residential,12,2,Neutral,0.12
804,medium_office,24,2,Neutral,0.04
805,medium_office,36,2,Neutral,-0.35
806,medium_office,30,3,Warm,0.77
807,residential,37,2,Neutral,-0.05
808,residential,5,0,Cold,-1.19
809,medium_office,32,2,Neutral,-0.02
810,medium_office,33,4,Hot,1.88
811,medium_office,10,2,Neutral,0.43
812,mixed_use,35,2,Neutral,0.31
813,medium_office,28,3,Warm,0.44
814,medium_office,11,0,Cold,-1.01
815,medium_office,21,2,Neutral,-0.31
816,residential,32,2,Neutral,0.11
817,residential,13,2,Neutral,0.12
818,residential,38,2,Neutral,-0.43
819,residential,5,3,Warm,0.86
820,medium_office,20,2,Neutral,-0.27
821,medium_office,9,1,Cool,-1.21
822,residential,33,1,Cool,-0.7
823,residential,35,1,Cool,-0.32
824,mixed_use,19,3,Warm,0.97
825,residential,1,2,Neutral,0.05
826,residential,12,3,Warm,0.63
827,residential,24,3,Warm,1.19
828,mixed_use,4,3,Warm,0.79
829,mixed_use,24,2,Neutral,-0.38
830,mixed_use,28,2,Neutral,0.16
831,residential,2,2,Neutral,-0.04
832,medium_office,15,2,Neutral,-0.44
833,mixed_use,7,2,Neutral,0.44
834,residential,14,1,Cool,-0.84
835,residential,20,4,Hot,1.89
836,residential,26,1,Cool,-0.64
837,residential,20,2,Neutral,-0.34
838,residential,1,2,Neutral,0.01
839,residential,28,1,Cool,-0.98
840,mixed_use,14,1,Cool,-1.18
841,medium_office,8,1,Cool,-0.76
842,medium_office,16,1,Cool,-0.41
843,mixed_use,21,2,Neutral,0.2
844,mixed_use,34,2,Neutral,-0.33
845,medium_office,36,2,Neutral,-0.01
846,medium_office,28,2,Neutral,-0.01
847,mixed_use,33,2,Neutral,-0.38
848,mixed_use,8,2,Neutral,0.08
849,mixed_use,22,2,Neutral,-0.25
850,medium_office,36,1,Cool,-0.44
851,mixed_use,25,3,Warm,0.63
852,medium_office,18,2,Neutral,0.02
853,medium_office,12,1,Cool,-1.01
854,mixed_use,18,4,Hot,1.77
855,residential,20,2,Neutral,0.24
856,residential,38,1,Cool,-1.18
857,medium_office,26,4,Hot,1.65
858,medium_office,5,2,Neutral,0.5
859,mixed_use,8,4,Hot,1.49
860,medium_office,6,1,Cool,-0.86
861,residential,2,1,Cool,-0.53
862,mixed_use,33,2,Neutral,0.03
863,medium_office,38,0,Cold,-1.44
864,residential,29,0,Cold,-1.29
865,medium_office,23,3,Warm,0.79
866,mixed_use,18,2,Neutral,0.28
867,medium_office,20,3,Warm,0.71
868,medium_office,12,2,Neutral,-0.42
869,residential,30,3,Warm,0.34
870,mixed_use,7,2,Neutral,-0.08
871,medium_office,25,2,Neutral,-0.14
872,mixed_use,4,2,Neutral,-0.23
873,residential,21,2,Neutral,0.29
874,mixed_use,13,2,Neutral,0.45
875,mixed_use,23,2,Neutral,-0.14
876,mixed_use,10,1,Cool,-0.82
877,residential,19,1,Cool,-0.84
878,residential,14,2,Neutral,0.06
879,residential,27,2,Neutral,0.11
880,residential,11,2,Neutral,0.36
881,medium_office,19,2,Neutral,-0.18
882,residential,2,3,Warm,1.02
883,mixed_use,27,2,Neutral,0.18
884,medium_office,2,3,Warm,0.59
885,mixed_use,1,3,Warm,0.76
886,mixed_use,17,1,Cool,-0.54
887,mixed_use,22,4,Hot,1.04
888,medium_office,21,1,Cool,-0.91
889,medium_office,14,3,Warm,0.34
890,medium_office,5,2,Neutral,-0.4
891,residential,37,2,Neutral,0.22
892,mixed_use,19,2,Neutral,0.37
893,mixed_use,19,3,Warm,0.76
894,residential,25,2,Neutral,0.37
895,mixed_use,5,2,Neutral,-0.36
896,residential,30,1,Cool,-0.94
897,medium_office,19,3,Warm,1.03
898,residential,21,1,Cool,-0.26
899,mixed_use,17,2,Neutral,-0.48
900,mixed_use,11,2,Neutral,0.32
901,medium_office,23,2,Neutral,0.36
902,mixed_use,6,2,Neutral,-0.06
903,residential,30,2,Neutral,-0.23
904,residential,31,3,Warm,1.19
905,residential,28,2,Neutral,0.23
906,medium_office,30,4,Hot,1.72
907,medium_office,5,4,Hot,1.66
908,residential,14,3,Warm,0.49
909,mixed_use,2,3,Warm,0.52
910,medium_office,38,2,Neutral,0.46
911,residential,29,0,Cold,-1.76
912,medium_office,4,2,Neutral,-0.16
913,medium_office,17,2,Neutral,0.15
914,residential,38,3,Warm,0.25
915,mixed_use,9,2,Neutral,-0.08
916,mixed_use,13,3,Warm,0.73
917,mixed_use,2,2,Neutral,0.33
918,mixed_use,1,2,Neutral,0.47
919,mixed_use,31,1,Cool,-0.45
920,residential,5,2,Neutral,-0.35
921,medium_office,33,2,Neutral,0.32
922,mixed_use,10,2,Neutral,0.08
923,medium_office,17,2,Neutral,0.42
924,residential,1,3,Warm,1.06
925,medium_office,9,2,Neutral,-0.49
926,mixed_use,5,3,Warm,0.65
927,medium_office,13,2,Neutral,-0.44
928,residential,37,2,Neutral,0.33
929,medium_office,13,2,Neutral,-0.07
930,residential,24,3,Warm,0.86
931,residential,28,2,Neutral,0.16
932,residential,32,0,Cold,-1.15
933,residential,35,2,Neutral,-0.45
934,mixed_use,31,3,Warm,0.29
935,residential,6,2,Neutral,-0.27
936,mixed_use,30,1,Cool,-0.6
937,residential,4,2,Neutral,0.29
938,medium_office,4,1,Cool,-0.29
939,mixed_use,38,2,Neutral,-0.2
940,residential,8,0,Cold,-1.32
941,residential,32,2,Neutral,-0.04
942,medium_office,32,2,Neutral,0.21
943,medium_office,6,1,Cool,-1.25
944,mixed_use,14,1,Cool,-0.85
945,residential,24,3,Warm,0.38
946,mixed_use,37,0,Cold,-1.71
947,residential,3,2,Neutral,0.03
948,medium_office,36,3,Warm,0.72
949,mixed_use,29,1,Cool,-0.77
950,mixed_use,29,2,Neutral,0.11
951,mixed_use,26,2,Neutral,-0.22
952,mixed_use,5,2,Neutral,0.33
953,mixed_use,27,2,Neutral,-0.3
954,medium_office,13,3,Warm,0.86
955,medium_office,28,1,Cool,-0.52
956,medium_office,5,2,Neutral,-0.16
957,mixed_use,7,3,Warm,0.41
958,residential,9,1,Cool,-0.57
959,mixed_use,30,1,Cool,-0.53
960,mixed_use,5,2,Neutral,-0.13
961,medium_office,11,4,Hot,1.08
962,residential,25,2,Neutral,-0.25
963,mixed_use,29,2,Neutral,-0.38
964,medium_office,1,1,Cool,-0.8
965,residential,21,2,Neutral,-0.12
966,residential,2,1,Cool,-0.97
967,mixed_use,18,2,Neutral,-0.17
968,residential,33,2,Neutral,-0.3
969,mixed_use,29,4,Hot,1.1
970,medium_office,30,3,Warm,0.92
971,residential,6,3,Warm,0.82
972,medium_office,9,2,Neutral,-0.25
973,mixed_use,16,1,Cool,-0.66
974,residential,8,2,Neutral,0.4
975,residential,3,2,Neutral,-0.47
976,mixed_use,13,2,Neutral,-0.23
977,mixed_use,8,1,Cool,-0.5
978,medium_office,33,2,Neutral,0.4
979,medium_office,18,1,Cool,-1.11
980,mixed_use,27,2,Neutral,-0.08
981,residential,9,1,Cool,-0.89
982,mixed_use,11,3,Warm,1.21
983,medium_office,30,0,Cold,-1.02
984,medium_office,11,3,Warm,0.68
985,residential,12,3,Warm,0.44
986,mixed_use,36,2,Neutral,0.38
987,mixed_use,25,4,Hot,1.7
988,residential,16,1,Cool,-0.72
989,residential,29,2,Neutral,0.3
990,mixed_use,21,3,Warm,1.19
991,residential,21,1,Cool,-0.41
992,mixed_use,38,2,Neutral,-0.12
993,mixed_use,22,2,Neutral,0.29
994,residential,4,2,Neutral,0.0
995,residential,29,3,Warm,0.83
996,mixed_use,25,2,Neutral,-0.34
997,mixed_use,10,1,Cool,-0.53
998,medium_office,34,3,Warm,0.39
999,residential,15,2,Neutral,0.38
1000,residential,6,3,Warm,0.95
1001,mixed_use,6,4,Hot,1.68
1002,residential,9,3,Warm,0.8
1003,mixed_use,17,2,Neutral,-0.15
1004,mixed_use,12,2,Neutral,-0.29
1005,mixed_use,16,2,Neutral,0.0
1006,mixed_use,30,2,Neutral,-0.24
1007,medium_office,15,2,Neutral,0.17
1008,residential,13,2,Neutral,-0.4
1009,residential,12,2,Neutral,-0.4
1010,mixed_use,19,2,Neutral,-0.09
1011,medium_office,2,2,Neutral,-0.17
1012,residential,21,2,Neutral,-0.18
1013,mixed_use,30,3,Warm,0.54
1014,mixed_use,17,2,Neutral,0.29
1015,residential,2,1,Cool,-0.85
1016,medium_office,11,2,Neutral,0.07
1017,residential,4,2,Neutral,0.37
1018,residential,18,2,Neutral,0.25
1019,residential,29,1,Cool,-0.59
1020,medium_office,11,2,Neutral,-0.18
1021,mixed_use,15,1,Cool,-1.1
1022,medium_office,15,2,Neutral,0.07
1023,residential,36,3,Warm,0.35
1024,residential,3,1,Cool,-0.89
1025,medium_office,2,2,Neutral,-0.33
1026,medium_office,2,3,Warm,0.33
1027,residential,36,2,Neutral,0.28
1028,residential,35,2,Neutral,-0.37
1029,residential,20,3,Warm,1.01
1030,mixed_use,14,2,Neutral,0.33
1031,medium_office,19,2,Neutral,-0.02
1032,mixed_use,26,2,Neutral,0.04
1033,mixed_use,14,2,Neutral,0.4
1034,residential,38,2,Neutral,0.48
1035,residential,3,2,Neutral,0.16
1036,mixed_use,34,3,Warm,1.18
1037,medium_office,2,3,Warm,1.06
1038,residential,16,2,Neutral,0.39
1039,mixed_use,23,2,Neutral,-0.22
1040,medium_office,17,2,Neutral,-0.43
1041,medium_office,14,3,Warm,0.89
1042,residential,8,2,Neutral,-0.44
1043,mixed_use,31,2,Neutral,-0.21
1044,medium_office,20,2,Neutral,0.33
1045,residential,20,2,Neutral,-0.21
1046,medium_office,20,2,Neutral,0.1
1047,mixed_use,23,2,Neutral,-0.43
1048,medium_office,30,1,Cool,-0.29
1049,medium_office,32,2,Neutral,-0.4
1050,mixed_use,12,3,Warm,0.52
1051,mixed_use,26,2,Neutral,0.22
1052,residential,11,1,Cool,-0.94
1053,mixed_use,15,2,Neutral,-0.06
1054,mixed_use,6,2,Neutral,-0.16
1055,mixed_use,19,2,Neutral,0.35
1056,mixed_use,23,2,Neutral,-0.1
1057,medium_office,8,4,Hot,1.52
1058,mixed_use,38,1,Cool,-0.77
1059,mixed_use,34,2,Neutral,-0.33
1060,mixed_use,15,2,Neutral,0.49
1061,residential,33,0,Cold,-1.96
1062,residential,27,2,Neutral,-0.3
1063,residential,37,3,Warm,1.19
1064,mixed_use,15,2,Neutral,0.48
1065,residential,8,3,Warm,0.82
1066,residential,18,2,Neutral,0.16
1067,residential,1,2,Neutral,-0.2
1068,residential,16,3,Warm,0.6
1069,mixed_use,8,2,Neutral,0.21
1070,medium_office,16,2,Neutral,-0.26
1071,medium_office,30,2,Neutral,0.47
1072,mixed_use,27,2,Neutral,0.1
1073,residential,23,2,Neutral,0.15
1074,mixed_use,16,2,Neutral,0.2
1075,mixed_use,26,3,Warm,0.33
1076,mixed_use,18,2,Neutral,-0.03
1077,residential,35,2,Neutral,-0.34
1078,residential,31,2,Neutral,0.13
1079,mixed_use,19,2,Neutral,0.09
1080,residential,33,4,Hot,1.56
1081,residential,36,3,Warm,0.65
1082,medium_office,37,2,Neutral,0.46
1083,medium_office,36,2,Neutral,-0.22
1084,medium_office,10,2,Neutral,-0.12
1085,residential,11,2,Neutral,0.03
1086,mixed_use,17,2,Neutral,-0.44
1087,residential,15,2,Neutral,-0.04
1088,medium_office,6,3,Warm,0.63
1089,mixed_use,28,2,Neutral,-0.02
1090,residential,37,2,Neutral,0.04
1091,residential,7,3,Warm,0.45
1092,residential,21,2,Neutral,-0.27
1093,medium_office,29,2,Neutral,0.22
1094,medium_office,20,2,Neutral,-0.27
1095,mixed_use,19,2,Neutral,-0.43
1096,residential,34,2,Neutral,-0.0
1097,medium_office,35,2,Neutral,-0.18
1098,residential,18,2,Neutral,-0.29
1099,medium_office,31,3,Warm,1.06
1100,medium_office,21,2,Neutral,0.47
1101,residential,33,1,Cool,-1.17
1102,medium_office,10,2,Neutral,-0.16
1103,medium_office,18,2,Neutral,0.24
1104,medium_office,9,2,Neutral,0.5
1105,mixed_use,26,2,Neutral,-0.12
1106,medium_office,20,2,Neutral,-0.29
1107,residential,11,3,Warm,0.35
1108,residential,26,2,Neutral,-0.04
1109,residential,12,2,Neutral,-0.07
1110,residential,8,3,Warm,1.1
1111,mixed_use,32,1,Cool,-0.39
1112,mixed_use,22,1,Cool,-0.83
1113,mixed_use,37,3,Warm,1.22
1114,residential,23,2,Neutral,0.18
1115,residential,5,1,Cool,-1.12
1116,medium_office,11,2,Neutral,0.11
1117,mixed_use,3,1,Cool,-0.94
1118,residential,24,2,Neutral,-0.16
1119,residential,36,2,Neutral,-0.37
1120,residential,4,2,Neutral,-0.19
1121,medium_office,3,2,Neutral,0.34
1122,mixed_use,16,3,Warm,1.02
1123,medium_office,24,2,Neutral,0.25
1124,mixed_use,19,2,Neutral,-0.28
1125,residential,25,3,Warm,0.53
1126,mixed_use,32,2,Neutral,0.35
1127,medium_office,6,2,Neutral,0.43
1128,medium_office,33,1,Cool,-0.42
1129,residential,24,4,Hot,1.47
1130,mixed_use,37,2,Neutral,-0.43
1131,mixed_use,32,3,Warm,0.62
1132,medium_office,16,2,Neutral,-0.22
1133,medium_office,11,2,Neutral,-0.0
1134,mixed_use,24,1,Cool,-1.14
1135,mixed_use,24,3,Warm,1.17
1136,mixed_use,22,2,Neutral,-0.35
1137,mixed_use,12,2,Neutral,-0.5
1138,residential,2,2,Neutral,0.35
1139,residential,6,1,Cool,-0.28
1140,medium_office,25,2,Neutral,-0.41
1141,medium_office,26,2,Neutral,-0.3
1142,mixed_use,34,1,Cool,-0.73
1143,mixed_use,5,1,Cool,-0.64
1144,residential,22,2,Neutral,-0.1
1145,medium_office,31,2,Neutral,-0.02
1146,residential,19,2,Neutral,0.44
1147,medium_office,24,0,Cold,-1.0
1148,residential,37,4,Hot,1.38
1149,residential,36,0,Cold,-1.47
1150,residential,17,0,Cold,-1.24
1151,residential,19,2,Neutral,-0.07
1152,mixed_use,37,2,Neutral,0.26
1153,medium_office,15,2,Neutral,0.0
1154,medium_office,1,3,Warm,0.66
1155,mixed_use,34,2,Neutral,0.37
1156,residential,21,2,Neutral,-0.05
1157,medium_office,1,3,Warm,0.77
1158,mixed_use,18,2,Neutral,-0.01
1159,medium_office,11,2,Neutral,0.47
1160,residential,28,2,Neutral,-0.19
1161,residential,11,2,Neutral,0.3
1162,residential,29,2,Neutral,0.37
1163,residential,20,2,Neutral,0.02
1164,medium_office,15,2,Neutral,-0.48
1165,medium_office,15,1,Cool,-0.42
1166,mixed_use,33,0,Cold,-1.8
1167,medium_office,38,2,Neutral,0.17
1168,mixed_use,9,1,Cool,-1.2
1169,medium_office,33,3,Warm,1.06
1170,mixed_use,30,2,Neutral,0.26
1171,medium_office,11,2,Neutral,0.07
1172,residential,19,2,Neutral,-0.27
1173,residential,20,3,Warm,0.28
1174,medium_office,10,3,Warm,0.46
1175,mixed_use,14,3,Warm,0.75
1176,residential,25,2,Neutral,0.18
1177,medium_office,11,1,Cool,-1.05
1178,residential,28,2,Neutral,-0.07
1179,residential,2,2,Neutral,-0.27
1180,mixed_use,3,4,Hot,1.46
1181,medium_office,30,2,Neutral,0.2
1182,residential,16,2,Neutral,-0.09
1183,medium_office,5,3,Warm,0.8
1184,residential,9,2,Neutral,-0.28
1185,mixed_use,10,2,Neutral,0.12
1186,residential,25,2,Neutral,-0.03
1187,medium_office,31,1,Cool,-0.75
1188,medium_office,6,2,Neutral,0.12
1189,mixed_use,19,3,Warm,0.53
1190,mixed_use,21,2,Neutral,0.16
1191,medium_office,20,2,Neutral,0.33
1192,mixed_use,2,2,Neutral,0.04
1193,medium_office,25,2,Neutral,0.12
1194,medium_office,12,2,Neutral,-0.1
1195,mixed_use,7,2,Neutral,0.25
1196,medium_office,26,2,Neutral,0.38
1197,medium_office,35,2,Neutral,0.16
1198,medium_office,7,0,Cold,-1.98
1199,residential,10,2,Neutral,0.27
1200,mixed_use,4,2,Neutral,0.12
1201,residential,19,2,Neutral,-0.32
1202,residential,28,2,Neutral,0.03
1203,residential,22,2,Neutral,-0.32
1204,mixed_use,38,2,Neutral,0.14
1205,mixed_use,5,3,Warm,0.28
1206,medium_office,5,2,Neutral,0.11
1207,medium_office,2,2,Neutral,0.4
1208,mixed_use,29,2,Neutral,0.13
1209,medium_office,32,2,Neutral,-0.02
1210,medium_office,29,2,Neutral,-0.19
1211,mixed_use,19,3,Warm,0.69
1212,mixed_use,26,3,Warm,0.88
1213,mixed_use,25,2,Neutral,0.09
1214,residential,22,2,Neutral,-0.3
1215,residential,27,1,Cool,-0.65
1216,residential,15,1,Cool,-0.37
1217,medium_office,35,2,Neutral,-0.34
1218,medium_office,30,3,Warm,1.16
1219,medium_office,22,2,Neutral,0.26
1220,medium_office,16,2,Neutral,0.03
1221,medium_office,18,1,Cool,-1.12
1222,medium_office,27,2,Neutral,0.27
1223,residential,25,2,Neutral,-0.03
1224,residential,13,3,Warm,1.15
1225,mixed_use,3,1,Cool,-0.79
1226,residential,17,2,Neutral,-0.34
1227,residential,9,3,Warm,0.36
1228,medium_office,12,3,Warm,0.42
1229,mixed_use,14,3,Warm,1.2
1230,residential,2,2,Neutral,0.18
1231,residential,38,3,Warm,0.55
1232,medium_office,34,3,Warm,0.85
1233,medium_office,11,3,Warm,0.38
1234,mixed_use,37,3,Warm,0.84
1235,medium_office,8,3,Warm,0.67
1236,residential,6,2,Neutral,0.18
1237,medium_office,12,1,Cool,-0.3
1238,medium_office,19,2,Neutral,-0.1
1239,mixed_use,29,2,Neutral,0.29
1240,medium_office,35,2,Neutral,0.04
1241,medium_office,10,2,Neutral,0.46
1242,medium_office,12,1,Cool,-1.06
1243,mixed_use,8,1,Cool,-1.23
1244,residential,35,2,Neutral,0.05
1245,medium_office,22,2,Neutral,-0.49
1246,residential,27,2,Neutral,0.18
1247,mixed_use,34,4,Hot,1.08
1248,medium_office,38,2,Neutral,-0.25
1249,mixed_use,9,2,Neutral,0.19
1250,medium_office,22,0,Cold,-1.56
1251,mixed_use,35,2,Neutral,0.41
1252,medium_office,19,3,Warm,0.71
1253,residential,2,2,Neutral,-0.45
1254,mixed_use,16,2,Neutral,-0.39
1255,residential,32,3,Warm,0.8
1256,medium_office,8,4,Hot,1.04
1257,residential,5,2,Neutral,0.05
1258,residential,38,2,Neutral,-0.48
1259,mixed_use,38,2,Neutral,-0.01
1260,residential,18,1,Cool,-0.69
1261,residential,24,3,Warm,0.82
1262,residential,12,3,Warm,1.17
1263,residential,4,2,Neutral,0.5
1264,medium_office,9,2,Neutral,-0.11
1265,medium_office,12,2,Neutral,0.23
1266,medium_office,1,2,Neutral,-0.48
1267,residential,37,2,Neutral,0.12
1268,residential,13,3,Warm,1.1
1269,medium_office,33,3,Warm,0.62
1270,medium_office,4,1,Cool,-0.74
1271,medium_office,32,2,Neutral,-0.06
1272,residential,13,2,Neutral,-0.14
1273,medium_office,35,2,Neutral,-0.49
1274,medium_office,31,2,Neutral,-0.45
1275,mixed_use,24,2,Neutral,0.1
1276,mixed_use,20,2,Neutral,0.44
1277,mixed_use,13,2,Neutral,0.08
1278,residential,37,2,Neutral,-0.07
1279,mixed_use,6,3,Warm,0.39
1280,mixed_use,38,1,Cool,-1.06
1281,residential,29,0,Cold,-1.71
1282,residential,33,1,Cool,-0.67
1283,mixed_use,35,2,Neutral,-0.16
1284,residential,14,2,Neutral,0.38
1285,residential,9,2,Neutral,-0.14
1286,medium_office,32,2,Neutral,-0.48
1287,medium_office,10,2,Neutral,-0.12
1288,medium_office,28,1,Cool,-0.28
1289,residential,27,2,Neutral,-0.35
1290,mixed_use,15,2,Neutral,-0.48
1291,medium_office,3,2,Neutral,0.09
1292,mixed_use,25,2,Neutral,-0.32
1293,medium_office,32,1,Cool,-0.67
1294,residential,24,0,Cold,-1.09
1295,mixed_use,4,1,Cool,-1.12
1296,mixed_use,1,2,Neutral,-0.5
1297,medium_office,22,2,Neutral,-0.14
1298,mixed_use,36,0,Cold,-1.91
1299,residential,14,2,Neutral,-0.37
1300,mixed_use,3,2,Neutral,0.15
1301,mixed_use,1,2,Neutral,0.31
1302,mixed_use,7,1,Cool,-0.34
1303,mixed_use,32,2,Neutral,0.36
1304,residential,32,2,Neutral,-0.38
1305,medium_office,34,2,Neutral,0.13
1306,residential,19,2,Neutral,0.45
1307,medium_office,37,1,Cool,-0.58
1308,residential,16,2,Neutral,-0.21
1309,mixed_use,37,2,Neutral,-0.1
1310,mixed_use,23,1,Cool,-0.81
1311,medium_office,12,2,Neutral,0.08
1312,residential,6,3,Warm,0.5
1313,residential,3,2,Neutral,-0.01
1314,mixed_use,9,2,Neutral,0.04
1315,residential,30,2,Neutral,0.31
1316,medium_office,12,2,Neutral,0.43
1317,medium_office,12,2,Neutral,-0.32
1318,residential,17,2,Neutral,0.26
1319,mixed_use,20,3,Warm,1.13
1320,residential,31,2,Neutral,-0.16
1321,mixed_use,8,2,Neutral,-0.36
1322,residential,33,2,Neutral,0.05
1323,residential,22,3,Warm,0.84
1324,medium_office,38,2,Neutral,0.24
1325,residential,13,0,Cold,-1.7
1326,medium_office,15,3,Warm,0.63
1327,residential,30,2,Neutral,-0.32
1328,residential,28,1,Cool,-0.67
1329,mixed_use,38,2,Neutral,-0.25
1330,residential,5,2,Neutral,0.44
1331,mixed_use,20,3,Warm,0.55
1332,medium_office,33,2,Neutral,-0.19
1333,medium_office,30,1,Cool,-0.28
1334,residential,11,2,Neutral,-0.45
1335,residential,32,2,Neutral,0.34
1336,residential,22,3,Warm,0.48
1337,residential,15,2,Neutral,0.07
1338,mixed_use,8,1,Cool,-0.52
1339,residential,36,2,Neutral,-0.2
1340,mixed_use,22,1,Cool,-0.62
1341,mixed_use,16,0,Cold,-1.05
1342,mixed_use,13,3,Warm,1.19
1343,residential,24,2,Neutral,0.13
1344,medium_office,24,2,Neutral,0.11
1345,mixed_use,24,2,Neutral,-0.29
1346,medium_office,8,2,Neutral,0.48
1347,residential,6,1,Cool,-1.19
1348,residential,29,2,Neutral,-0.16
1349,mixed_use,24,2,Neutral,-0.21
1350,mixed_use,34,4,Hot,1.52
1351,medium_office,36,2,Neutral,-0.23
1352,medium_office,16,2,Neutral,0.26
1353,mixed_use,4,1,Cool,-0.6
1354,mixed_use,31,1,Cool,-0.88
1355,medium_office,27,3,Warm,0.81
1356,medium_office,35,3,Warm,0.67
