window_id,building,start_minute,rater_1,rater_2,rater_3,comfort_label,split
692,mixed_use,2769,0,-1,2,-1,train
693,residential,990,0,0,0,0,train
694,medium_office,68,0,0,-1,0,train
695,mixed_use,322,0,0,1,0,train
696,residential,80,0,0,0,0,train
697,mixed_use,738,0,0,-2,0,train
698,mixed_use,159,-1,0,1,-1,train
699,residential,1397,1,0,0,0,train
700,mixed_use,2706,1,1,0,1,train
701,mixed_use,445,0,-1,1,-1,train
702,residential,2193,0,2,0,0,train
703,medium_office,1928,0,0,0,0,train
704,medium_office,2517,1,0,-1,-1,train
705,medium_office,1705,1,0,-2,-2,train
706,residential,1290,1,0,0,0,train
707,medium_office,881,-1,0,0,0,train
708,medium_office,272,1,0,0,0,train
709,mixed_use,2154,0,1,-1,-1,train
710,mixed_use,1692,1,-1,-2,-2,train
711,mixed_use,538,0,-1,0,0,train
712,residential,1745,1,0,-1,-1,train
713,medium_office,243,1,0,0,0,train
714,medium_office,1070,-2,0,1,-2,train
715,residential,2323,0,-1,0,0,train
716,mixed_use,2028,0,1,0,0,train
717,residential,1927,0,0,0,0,train
718,medium_office,2406,1,-2,1,1,train
719,mixed_use,382,-1,0,0,0,train
720,mixed_use,671,1,-1,0,-1,train
721,medium_office,1296,0,-2,-1,-2,train
722,mixed_use,1863,0,1,0,0,train
723,residential,570,0,0,-1,0,train
724,medium_office,2387,0,0,0,0,train
725,mixed_use,1476,-1,1,2,-1,train
726,residential,2883,0,-1,0,0,train
727,medium_office,447,0,0,0,0,train
728,residential,569,0,0,0,0,train
729,medium_office,2940,0,-1,1,-1,train
730,residential,332,0,0,-2,0,train
731,medium_office,1315,-2,1,-1,-2,train
732,residential,1954,1,0,1,1,train
733,mixed_use,188,-1,0,1,-1,train
734,medium_office,1652,0,0,0,0,train
735,medium_office,2455,0,0,0,0,train
736,residential,2108,0,-1,-2,-2,train
737,medium_office,2883,1,-1,0,-1,train
738,mixed_use,766,1,0,0,0,train
739,medium_office,2180,0,0,0,0,train
740,mixed_use,2251,0,0,0,0,train
741,mixed_use,239,1,0,0,0,train
742,residential,701,1,0,0,0,train
743,residential,2886,1,0,-1,-1,train
744,medium_office,1857,-1,-1,0,-1,train
745,medium_office,1345,0,-1,1,-1,train
746,mixed_use,2960,-1,0,1,-1,train
747,mixed_use,2516,2,-2,0,-2,train
748,medium_office,2963,0,1,-2,-2,train
749,medium_office,1145,0,1,0,0,train
750,residential,415,-1,2,1,-1,train
751,medium_office,279,0,0,0,0,train
752,mixed_use,1557,0,0,-1,0,train
753,residential,1009,0,-2,1,-2,train
754,medium_office,1533,1,0,0,0,train
755,mixed_use,2980,-1,1,2,-1,train
756,medium_office,809,1,-1,0,-1,train
757,mixed_use,128,1,0,-1,-1,train
758,mixed_use,453,0,0,-2,0,train
759,mixed_use,1718,1,-1,0,-1,train
760,mixed_use,1509,1,-2,0,-2,train
761,residential,2301,1,-1,0,-1,train
762,residential,2666,0,0,0,0,train
763,residential,708,0,0,-1,0,train
764,medium_office,2997,0,0,1,0,train
765,mixed_use,1248,0,-1,0,0,train
766,residential,204,0,0,0,0,train
767,mixed_use,2565,1,2,1,1,train
768,medium_office,2194,0,0,0,0,train
769,residential,979,1,1,-1,1,train
770,mixed_use,1697,-1,0,-1,-1,train
771,mixed_use,1545,0,1,0,0,train
772,mixed_use,1438,-2,1,0,-2,train
773,mixed_use,2648,0,0,0,0,train
774,medium_office,1435,-1,0,-1,-1,train
775,mixed_use,1637,-1,0,0,0,train
776,residential,1244,1,0,0,0,train
777,residential,1569,0,2,0,0,train
778,mixed_use,937,0,0,0,0,train
779,medium_office,1112,0,-1,0,0,train
780,medium_office,511,0,0,0,0,train
781,medium_office,2116,0,-1,0,0,train
782,mixed_use,2011,-2,2,1,-2,train
783,residential,2902,0,2,1,0,train
784,mixed_use,1430,0,1,0,0,train
785,medium_office,910,-1,-1,0,-1,train
786,mixed_use,1879,0,2,0,0,train
787,mixed_use,1096,0,0,0,0,train
788,residential,791,0,0,0,0,train
789,mixed_use,734,0,0,0,0,train
790,residential,487,0,0,1,0,train
791,medium_office,935,0,0,-1,0,train
792,residential,2446,0,1,0,0,train
793,mixed_use,404,0,0,0,0,train
794,mixed_use,2806,0,0,1,0,train
795,medium_office,723,0,-1,0,0,train
796,medium_office,1313,0,0,0,0,train
797,residential,2919,1,0,2,0,train
798,mixed_use,31,0,-1,0,0,train
799,medium_office,2767,-1,0,0,0,train
800,mixed_use,2764,0,0,0,0,train
801,medium_office,2239,0,0,-1,0,train
802,residential,1478,0,0,0,0,train
803,mixed_use,1412,-1,0,0,0,train
804,medium_office,1971,1,0,0,0,train
805,medium_office,2768,1,0,1,1,train
806,mixed_use,173,-1,0,1,-1,train
807,mixed_use,1156,-2,0,-1,-2,train
808,mixed_use,632,1,0,-1,-1,train
809,medium_office,716,0,1,0,0,train
810,mixed_use,1368,0,0,0,0,train
811,medium_office,2511,0,-2,0,0,train
812,mixed_use,1504,0,0,0,0,train
813,mixed_use,131,-2,0,0,0,train
814,mixed_use,931,0,0,0,0,train
815,medium_office,2152,0,0,1,0,train
816,medium_office,2678,1,1,0,1,train
817,medium_office,349,0,-2,0,0,train
818,medium_office,1309,0,0,1,0,train
819,medium_office,1719,-1,1,0,-1,train
820,medium_office,1277,0,1,1,1,train
821,mixed_use,2277,0,2,0,0,train
822,residential,2,-2,0,1,-2,train
823,residential,1303,1,0,-1,-1,train
824,mixed_use,1366,0,0,0,0,train
825,residential,442,1,0,1,1,train
826,residential,1783,1,0,0,0,train
827,residential,1343,1,0,0,0,train
828,residential,281,0,0,0,0,train
829,medium_office,1446,-1,0,0,0,train
830,mixed_use,1091,-1,1,0,-1,train
831,medium_office,1760,0,0,0,0,train
832,medium_office,1114,0,0,0,0,train
833,medium_office,712,0,1,2,0,train
834,residential,2292,2,0,-1,-1,train
835,medium_office,1156,0,1,-1,-1,train
836,residential,6,2,-2,0,-2,train
837,medium_office,1256,0,1,0,0,train
838,mixed_use,989,0,0,-1,0,train
839,residential,568,0,2,-1,-1,train
840,mixed_use,7,-1,1,0,-1,train
841,residential,1601,0,0,0,0,train
842,residential,2883,0,0,0,0,train
843,residential,763,0,0,0,0,train
844,residential,2557,-1,1,0,-1,train
845,mixed_use,2873,0,0,-2,0,train
846,mixed_use,2733,0,0,-2,0,train
847,medium_office,2026,0,0,0,0,train
848,medium_office,2763,0,0,0,0,train
849,medium_office,1675,1,0,-1,-1,train
850,medium_office,1549,0,0,0,0,train
851,mixed_use,1943,0,1,0,0,train
852,residential,1398,-2,0,0,0,train
853,medium_office,405,0,0,0,0,train
854,mixed_use,1912,0,0,2,0,train
855,medium_office,643,0,0,2,0,train
856,mixed_use,1556,0,0,-1,0,train
857,mixed_use,798,0,2,-1,-1,train
858,medium_office,2974,-1,-2,0,-2,train
859,mixed_use,1373,0,0,1,0,train
860,medium_office,900,-2,0,2,-2,train
861,medium_office,2894,0,-1,2,-1,train
862,mixed_use,2981,0,-1,0,0,train
863,medium_office,1709,0,0,-2,0,train
864,mixed_use,24,-2,-1,1,-2,train
865,residential,2132,0,0,-1,0,train
866,mixed_use,42,0,1,0,0,train
867,residential,1031,0,1,1,1,train
868,medium_office,2188,0,0,0,0,train
869,mixed_use,1622,0,2,1,0,train
870,mixed_use,1971,0,-1,0,0,train
871,medium_office,300,0,0,0,0,train
872,medium_office,870,-2,-1,0,-2,train
873,mixed_use,1416,0,0,2,0,train
874,medium_office,1698,0,0,1,0,train
875,medium_office,415,0,1,-2,-2,train
876,mixed_use,84,0,0,0,0,train
877,medium_office,2222,0,0,0,0,train
878,residential,2989,-1,0,0,0,train
879,residential,439,1,1,-1,1,train
880,medium_office,2637,1,0,0,0,train
881,residential,871,0,0,0,0,train
882,mixed_use,2122,-1,-1,0,-1,train
883,residential,2841,2,1,0,0,train
884,medium_office,1632,0,0,0,0,train
885,residential,2808,0,0,0,0,train
886,mixed_use,406,-1,-1,0,-1,train
887,medium_office,1882,0,1,0,0,train
888,mixed_use,1512,0,0,1,0,train
889,mixed_use,2137,0,-1,0,0,train
890,medium_office,1883,-2,0,0,0,train
891,medium_office,2845,0,0,0,0,train
892,medium_office,804,0,0,0,0,train
893,residential,2846,0,-2,0,0,train
894,residential,2253,-1,1,2,-1,train
895,residential,93,2,0,1,0,train
896,residential,1154,-1,0,0,0,train
897,medium_office,15,-1,-1,0,-1,train
898,medium_office,1,0,0,0,0,train
899,mixed_use,2442,-1,0,0,0,train
900,residential,624,0,1,0,0,train
901,medium_office,526,1,0,-1,-1,train
902,mixed_use,1213,0,0,1,0,train
903,medium_office,1664,1,0,-1,-1,train
904,mixed_use,2568,1,0,0,0,train
905,residential,2786,0,1,0,0,train
906,medium_office,285,0,-1,-2,-2,train
907,residential,193,0,0,0,0,train
908,residential,599,0,-1,0,0,train
909,mixed_use,293,-1,1,0,-1,train
910,residential,1514,0,-1,-2,-2,train
911,residential,918,0,0,-1,0,train
912,medium_office,1182,-1,-1,1,-1,train
913,medium_office,486,-1,1,-1,-1,train
914,mixed_use,558,0,-2,0,0,train
915,residential,149,0,-1,0,0,train
916,mixed_use,1371,0,2,0,0,train
917,residential,614,-1,0,0,0,train
918,mixed_use,842,0,0,0,0,train
919,mixed_use,1390,1,1,0,1,train
920,medium_office,2284,0,0,-1,0,train
921,residential,2960,0,0,-2,0,train
922,residential,1454,0,0,0,0,train
923,medium_office,330,0,0,0,0,train
924,mixed_use,1932,0,0,0,0,train
925,mixed_use,2777,0,1,1,1,train
926,medium_office,377,2,0,-1,-1,train
927,mixed_use,1659,0,0,0,0,train
928,residential,1491,0,0,0,0,train
929,residential,2994,0,0,-2,0,train
930,residential,87,-1,-1,-2,-1,train
931,residential,2029,0,0,0,0,train
932,medium_office,473,0,0,0,0,train
933,mixed_use,2001,0,-1,0,0,train
934,residential,1729,1,1,0,1,train
935,medium_office,627,0,1,-1,-1,train
936,residential,2290,0,-1,1,-1,train
937,mixed_use,1249,0,0,2,0,train
938,residential,1084,-1,0,1,-1,train
939,medium_office,725,0,0,2,0,train
940,medium_office,1525,1,1,0,1,train
941,medium_office,908,1,-1,0,-1,train
942,medium_office,1817,0,0,-1,0,train
943,medium_office,1412,0,-1,-1,-1,train
944,mixed_use,1892,0,0,-1,0,train
945,medium_office,1439,0,-1,1,-1,train
946,residential,169,-2,0,-1,-2,train
947,medium_office,1917,0,0,1,0,train
948,residential,2762,1,0,0,0,train
949,residential,1499,1,0,1,1,train
950,residential,1818,-1,0,-1,-1,train
951,mixed_use,1886,0,1,0,0,train
952,mixed_use,2342,-1,2,-2,-2,train
953,mixed_use,912,-1,0,1,-1,train
954,medium_office,634,-2,0,-1,-2,train
955,medium_office,2310,0,1,1,1,train
956,medium_office,1494,1,-1,1,1,train
957,residential,459,0,0,-2,0,train
958,medium_office,856,1,-1,0,-1,train
959,medium_office,2172,2,0,0,0,train
960,residential,354,0,-1,-1,-1,train
961,residential,1106,-2,1,0,-2,train
962,medium_office,862,-1,0,1,-1,train
963,mixed_use,1203,0,0,0,0,train
964,residential,558,0,0,0,0,train
965,residential,2324,0,0,0,0,train
966,mixed_use,1865,0,-1,1,-1,train
967,residential,800,0,-1,0,0,train
968,medium_office,1898,0,1,0,0,train
969,mixed_use,2164,0,1,0,0,train
970,medium_office,1653,2,0,0,0,train
971,residential,1119,-1,1,-2,-2,train
972,residential,1569,-2,0,-1,-2,train
973,residential,1801,-2,2,0,-2,train
974,residential,252,-1,0,-1,-1,train
975,medium_office,2758,2,0,-1,-1,train
976,medium_office,1955,0,0,0,0,train
977,mixed_use,2848,-1,-1,0,-1,train
978,medium_office,2821,1,0,0,0,train
979,mixed_use,1977,-2,-1,0,-2,train
980,residential,2992,0,0,-1,0,train
981,mixed_use,825,0,0,-2,0,train
982,medium_office,2802,0,0,0,0,train
983,residential,1346,1,0,0,0,train
984,residential,906,0,0,1,0,train
985,medium_office,499,0,-1,0,0,train
986,mixed_use,868,0,0,0,0,train
987,mixed_use,1826,0,1,-2,-2,train
988,mixed_use,574,0,1,0,0,train
989,medium_office,1317,-1,1,0,-1,train
990,medium_office,2131,0,1,0,0,train
991,medium_office,1510,0,0,-1,0,train
992,mixed_use,1645,1,0,2,0,train
993,residential,2302,-1,1,0,-1,train
994,medium_office,197,0,0,0,0,train
995,residential,2460,0,0,0,0,train
996,mixed_use,2470,0,0,1,0,train
997,mixed_use,365,-1,0,0,0,train
998,residential,1564,0,0,0,0,train
999,residential,2004,0,0,0,0,train
1000,mixed_use,237,0,0,1,0,train
1001,residential,1314,0,1,0,0,train
1002,medium_office,1429,0,1,0,0,train
1003,residential,1432,-2,0,0,0,train
1004,residential,625,0,1,0,0,train
1005,medium_office,1935,0,0,0,0,train
1006,mixed_use,1466,1,-1,0,-1,train
1007,mixed_use,2873,0,-1,0,0,train
1008,medium_office,2787,0,0,0,0,train
1009,medium_office,2966,0,1,0,0,train
1010,residential,1568,0,-1,2,-1,train
1011,residential,1130,0,1,-1,-1,train
1012,medium_office,1960,-2,-1,0,-2,train
1013,mixed_use,2284,0,0,-2,0,train
1014,mixed_use,2106,0,1,0,0,train
1015,medium_office,70,0,0,-1,0,train
1016,residential,238,0,0,0,0,train
1017,residential,1905,-2,-1,2,-2,train
1018,residential,2882,0,0,-1,0,train
1019,medium_office,1518,0,0,0,0,train
1020,medium_office,2616,-1,2,0,-1,train
1021,mixed_use,2285,0,0,1,0,train
1022,residential,1618,1,1,0,1,train
1023,residential,1725,1,0,1,1,train
1024,medium_office,2920,1,0,-1,-1,train
1025,mixed_use,1744,0,0,0,0,train
1026,residential,461,0,1,2,0,train
1027,residential,2309,1,0,2,0,train
1028,medium_office,1770,-2,0,0,0,train
1029,mixed_use,23,0,0,-1,0,train
1030,mixed_use,412,1,0,-1,-1,train
1031,residential,2241,0,2,-1,-1,train
1032,medium_office,1404,1,1,0,1,train
1033,mixed_use,1727,0,0,0,0,train
1034,mixed_use,2434,1,0,1,1,train
1035,medium_office,473,0,-1,0,0,train
1036,medium_office,384,0,0,0,0,train
1037,residential,728,-2,0,0,0,train
1038,mixed_use,2379,0,0,0,0,train
1039,residential,847,1,0,1,1,train
1040,residential,2956,0,-1,-1,-1,train
1041,mixed_use,2618,-1,-1,-1,-1,train
1042,mixed_use,1130,0,0,-1,0,train
1043,medium_office,2578,0,-1,0,0,train
1044,mixed_use,2679,1,0,-1,-1,train
1045,mixed_use,2701,0,-1,0,0,train
1046,mixed_use,2322,-2,0,0,0,train
1047,residential,2363,1,2,0,0,train
1048,residential,499,1,0,0,0,train
1049,residential,2651,0,0,0,0,train
1050,medium_office,2360,1,0,0,0,train
1051,medium_office,2906,0,-1,0,0,train
1052,medium_office,260,0,0,0,0,train
1053,medium_office,2364,1,0,-1,-1,train
1054,residential,116,0,1,0,0,train
1055,residential,1644,-2,0,1,-2,train
1056,mixed_use,131,0,2,1,0,train
1057,medium_office,2294,0,0,2,0,train
1058,residential,1482,2,0,0,0,train
1059,medium_office,1173,1,0,0,0,train
1060,medium_office,497,1,0,0,0,train
1061,mixed_use,1809,1,0,0,0,train
1062,mixed_use,575,0,0,0,0,train
1063,medium_office,2579,0,0,-1,0,train
1064,residential,1527,1,0,0,0,train
1065,medium_office,500,0,0,0,0,train
1066,medium_office,520,0,1,0,0,train
1067,residential,577,0,0,0,0,train
1068,mixed_use,2123,-1,-2,-2,-2,train
1069,medium_office,2590,-1,1,0,-1,train
1070,medium_office,2033,0,-2,2,-2,train
1071,residential,1028,1,0,1,1,train
1072,residential,1385,-1,0,0,0,train
1073,residential,500,0,0,-1,0,train
1074,medium_office,711,2,0,0,0,train
1075,medium_office,198,0,0,1,0,train
1076,mixed_use,2916,0,0,-1,0,train
1077,medium_office,1247,-1,2,-1,-1,train
1078,mixed_use,1139,0,1,0,0,train
1079,medium_office,1663,0,0,1,0,train
1080,mixed_use,2362,-1,0,0,0,train
1081,medium_office,1155,0,0,0,0,train
1082,residential,1230,0,-2,0,0,train
1083,residential,1812,0,2,0,0,train
1084,mixed_use,31,-1,-2,-2,-2,train
1085,medium_office,2136,0,0,-1,0,train
1086,residential,526,1,2,0,0,train
1087,residential,629,2,-1,0,-1,train
1088,medium_office,828,0,0,0,0,train
1089,medium_office,451,0,0,0,0,train
1090,residential,2025,0,0,0,0,train
1091,mixed_use,2096,1,-2,0,-2,train
1092,residential,1105,1,-1,2,-1,train
1093,mixed_use,1899,2,0,-1,-1,train
1094,medium_office,1599,0,-1,-1,-1,train
1095,mixed_use,2299,1,0,0,0,train
1096,mixed_use,642,2,-1,0,-1,train
1097,mixed_use,430,0,-1,1,-1,train
1098,residential,1239,0,0,0,0,train
1099,mixed_use,825,0,0,2,0,train
1100,mixed_use,2684,0,-2,-1,-2,train
1101,medium_office,2609,0,1,1,1,train
1102,medium_office,1647,0,-1,0,0,train
1103,mixed_use,587,0,1,0,0,train
1104,medium_office,876,0,0,0,0,train
1105,residential,218,0,0,0,0,train
1106,medium_office,929,1,2,1,1,train
1107,medium_office,547,-2,0,-1,-2,train
1108,mixed_use,340,0,0,0,0,train
1109,residential,1657,2,-1,0,-1,train
1110,mixed_use,2051,1,-2,-1,-2,train
1111,mixed_use,674,-1,1,0,-1,train
1112,mixed_use,367,1,0,2,0,train
1113,mixed_use,2544,1,0,2,0,train
1114,mixed_use,1206,-1,0,-2,-2,train
1115,residential,1561,0,0,0,0,train
1116,medium_office,2751,0,1,0,0,train
1117,residential,1158,0,-1,0,0,train
1118,residential,229,2,0,-1,-1,train
1119,mixed_use,1104,1,-1,0,-1,train
1120,mixed_use,2762,0,-2,1,-2,train
1121,residential,777,-1,0,2,-1,train
1122,medium_office,2034,-1,1,0,-1,train
1123,mixed_use,2791,0,-2,0,0,train
1124,mixed_use,486,0,0,0,0,train
1125,residential,1970,1,-1,-1,-1,train
1126,mixed_use,387,0,0,0,0,train
1127,medium_office,2630,-2,-1,0,-2,train
1128,residential,2551,0,1,1,1,train
1129,medium_office,2898,0,-2,2,-2,train
1130,medium_office,1426,0,0,1,0,train
1131,medium_office,2273,-2,0,0,0,train
1132,mixed_use,1496,0,0,0,0,train
1133,residential,1837,0,0,-2,0,train
1134,medium_office,2124,0,0,-1,0,train
1135,medium_office,2869,0,0,1,0,train
1136,medium_office,1162,1,0,0,0,train
1137,residential,2548,0,0,1,0,train
1138,medium_office,1943,2,1,0,0,train
1139,residential,1433,0,0,-2,0,train
1140,mixed_use,2687,0,-1,0,0,train
1141,medium_office,1533,0,0,0,0,train
1142,medium_office,480,-2,-1,0,-2,train
1143,residential,2010,-2,0,0,0,train
1144,mixed_use,74,0,0,0,0,train
1145,mixed_use,2206,0,0,0,0,train
1146,residential,263,-1,-1,0,-1,train
1147,mixed_use,582,0,-1,0,0,train
1148,mixed_use,2197,0,0,1,0,train
1149,medium_office,906,0,1,0,0,train
1150,residential,2541,0,0,0,0,train
1151,residential,2537,0,-1,0,0,train
1152,residential,548,1,0,0,0,train
1153,medium_office,2769,-1,-1,0,-1,train
1154,medium_office,2050,2,-1,1,-1,train
1155,medium_office,2052,0,0,0,0,train
1156,residential,2358,2,0,0,0,train
1157,mixed_use,1699,1,1,0,1,train
1158,residential,2559,0,2,-1,-1,train
1159,mixed_use,351,1,0,1,1,train
1160,residential,1786,0,0,0,0,train
1161,medium_office,2251,2,0,1,0,train
1162,medium_office,2161,1,0,0,0,train
1163,medium_office,1633,0,1,0,0,train
1164,medium_office,1034,-2,0,0,0,train
1165,medium_office,2436,0,2,0,0,train
1166,mixed_use,1519,0,0,0,0,train
1167,residential,665,-1,0,0,0,train
1168,residential,2860,0,-1,-1,-1,train
1169,mixed_use,1866,1,-2,2,-2,train
1170,residential,2308,0,0,-1,0,train
1171,residential,675,0,-1,1,-1,train
1172,residential,184,0,-1,1,-1,train
1173,mixed_use,529,0,0,0,0,train
1174,mixed_use,327,0,0,0,0,train
1175,residential,1396,0,0,0,0,train
1176,mixed_use,2076,0,0,-2,0,train
1177,medium_office,1676,0,-1,1,-1,train
1178,residential,99,0,0,1,0,train
1179,residential,2731,0,0,0,0,train
1180,medium_office,1243,0,-2,0,0,train
1181,medium_office,2732,1,0,0,0,train
1182,mixed_use,2841,0,0,1,0,train
1183,mixed_use,2201,1,0,0,0,train
1184,residential,2345,-1,2,0,-1,train
1185,medium_office,851,0,-1,0,0,train
1186,mixed_use,1081,0,0,0,0,train
1187,residential,2448,2,-1,0,-1,train
1188,medium_office,600,1,-2,0,-2,train
1189,residential,147,0,0,0,0,train
1190,residential,1095,1,0,2,0,train
1191,mixed_use,1588,0,-1,0,0,train
1192,mixed_use,1161,0,0,0,0,train
1193,mixed_use,1558,0,0,-2,0,train
1194,medium_office,731,0,0,0,0,train
1195,medium_office,2151,-1,2,0,-1,train
1196,medium_office,1172,0,0,-1,0,train
1197,mixed_use,670,1,0,1,1,train
1198,medium_office,798,0,-1,1,-1,train
1199,residential,2638,-1,-1,1,-1,train
1200,mixed_use,1957,0,1,1,1,train
1201,mixed_use,430,0,1,0,0,train
1202,medium_office,60,0,-1,2,-1,train
1203,medium_office,363,0,0,1,0,train
1204,medium_office,480,0,-1,-1,-1,train
1205,medium_office,1228,0,1,-1,-1,train
1206,residential,2087,1,0,0,0,train
1207,mixed_use,2054,0,0,1,0,train
1208,mixed_use,92,0,2,-1,-1,train
1209,residential,1432,1,0,0,0,train
1210,medium_office,1025,0,0,0,0,train
1211,medium_office,287,1,2,0,0,train
1212,residential,268,0,1,1,1,train
1213,medium_office,1480,-1,2,0,-1,train
1214,medium_office,2701,0,0,0,0,train
1215,mixed_use,651,0,0,0,0,train
1216,medium_office,2717,-1,0,1,-1,train
1217,medium_office,2995,0,-1,-1,-1,train
1218,residential,2145,0,-1,2,-1,train
1219,residential,1970,1,2,-1,-1,train
1220,residential,2360,0,0,1,0,train
1221,residential,865,0,1,-1,-1,train
1222,residential,1418,0,0,0,0,train
1223,residential,2360,0,0,0,0,train
1224,mixed_use,1643,2,0,-1,-1,train
1225,residential,382,2,0,0,0,train
1226,medium_office,662,0,0,1,0,train
1227,residential,1774,-1,0,0,0,train
1228,medium_office,224,-1,0,0,0,train
1229,mixed_use,70,0,0,0,0,train
1230,mixed_use,1949,0,0,0,0,train
1231,mixed_use,505,0,0,0,0,train
1232,medium_office,449,1,2,0,0,train
1233,mixed_use,2946,0,0,0,0,train
1234,medium_office,2810,1,-2,1,1,train
1235,medium_office,1192,-1,0,1,-1,train
1236,mixed_use,2910,-1,1,0,-1,train
1237,residential,449,0,0,0,0,train
1238,residential,1996,0,0,1,0,train
1239,residential,986,0,0,0,0,train
1240,mixed_use,1277,1,0,1,1,train
1241,residential,2322,0,0,0,0,train
1242,medium_office,606,0,2,0,0,train
1243,residential,1878,0,0,0,0,train
1244,residential,2365,0,0,-2,0,train
1245,mixed_use,122,0,1,0,0,train
1246,medium_office,500,0,0,-2,0,train
1247,mixed_use,1911,1,-1,-2,-2,train
1248,mixed_use,1735,0,0,-1,0,train
1249,mixed_use,2821,0,0,0,0,train
1250,medium_office,1947,1,0,0,0,train
1251,residential,1464,2,0,0,0,train
1252,residential,1407,0,1,0,0,train
1253,residential,82,0,2,0,0,train
1254,mixed_use,2804,1,0,0,0,train
1255,mixed_use,369,1,1,0,1,train
1256,mixed_use,1344,0,0,-2,0,train
1257,mixed_use,2185,-1,0,0,0,train
1258,mixed_use,1769,1,0,0,0,train
1259,medium_office,2058,0,1,0,0,train
1260,residential,1059,0,0,0,0,train
1261,residential,1071,0,-1,1,-1,train
1262,residential,2476,-1,1,0,-1,train
