hour,zone_temp_C,zone_rh_pct,co2_ppm,occupancy_frac,hvac_power_kw,hvac_power_kw_na,lighting_kw,pmv,ppd_pct,ashrae55_ok,outdoor_temp_C,peak_demand_kw
283,20.34,45.9,400.0,0.05,306.68,234.0,0.78,-0.247,95.2,1,21.6,307.46
284,19.86,49.7,400.0,0.25,291.1,222.11,0.01,-0.272,95.3,1,23.22,291.11
285,20.66,51.8,400.0,0.13,266.31,203.19,0.41,-0.547,95.2,1,25.12,266.71
286,21.65,56.3,400.0,0.02,234.0,178.54,0.88,-0.504,95.2,1,27.18,234.88
287,22.27,63.6,400.0,0.04,196.38,149.83,0.12,-0.15,95.2,1,29.25,196.49
288,22.88,59.3,400.0,0.02,156.0,119.03,0.58,-0.265,95.3,1,31.19,156.58
289,23.75,58.1,433.0,0.2,196.38,149.83,0.93,0.081,94.7,1,32.87,197.31
290,24.41,57.4,424.0,0.08,234.0,178.54,0.07,0.264,94.1,1,34.17,234.07
291,25.23,59.1,416.0,0.03,266.31,203.19,0.35,0.414,93.5,1,35.01,266.66
292,26.37,57.0,404.0,0.11,291.1,222.11,0.04,0.501,93.0,1,35.32,291.14
293,24.66,58.3,443.0,0.26,306.68,234.0,0.68,0.327,93.8,1,35.09,307.37
294,25.93,56.3,400.0,0.19,312.0,238.06,0.42,0.514,93.0,1,34.33,312.42
295,26.04,52.1,400.0,0.15,306.68,234.0,0.95,0.739,91.6,0,33.09,307.63
296,25.8,54.4,434.0,0.22,291.1,222.11,0.69,0.014,94.9,1,31.46,291.79
297,24.99,46.4,401.0,0.02,266.31,203.19,0.6,0.419,93.4,1,29.54,266.91
298,23.68,45.2,400.0,0.26,234.0,178.54,0.91,0.014,94.9,1,27.47,234.91
299,24.0,44.5,417.0,0.05,196.38,149.83,0.13,0.41,93.5,1,25.38,196.51
300,23.93,43.4,400.0,0.01,156.0,119.03,0.78,0.163,94.4,1,23.43,156.78
301,21.53,43.0,400.0,0.11,196.38,149.83,0.73,0.028,94.8,1,21.74,197.11
302,22.01,40.9,400.0,0.02,234.0,178.54,0.67,-0.421,95.3,1,20.42,234.67
303,20.79,42.3,410.0,0.05,266.31,203.19,0.64,-0.301,95.3,1,19.57,266.95
304,20.45,39.8,406.0,0.22,291.1,222.11,0.12,-0.358,95.3,1,19.24,291.22
305,19.66,44.4,446.0,0.12,306.68,234.0,0.81,-0.957,94.1,0,19.45,307.5
306,19.92,46.4,400.0,0.0,312.0,238.06,0.64,-0.471,95.2,1,20.2,312.64
307,20.84,50.0,400.0,0.19,306.68,234.0,0.77,-0.36,95.3,1,21.43,307.46
308,20.79,46.2,443.0,0.21,291.1,222.11,0.88,-0.716,94.9,0,23.05,291.98
309,21.84,50.3,430.0,0.27,266.31,203.19,0.54,-0.233,95.2,1,24.95,266.85
310,22.19,56.2,404.0,0.05,234.0,178.54,0.96,-0.23,95.2,1,27.0,234.96
311,22.55,51.4,400.0,0.26,196.38,149.83,0.11,0.147,94.5,1,29.07,196.48
312,23.98,59.4,400.0,0.21,156.0,119.03,0.0,-0.083,95.1,1,31.01,156.0
313,24.11,61.6,400.0,0.17,196.38,149.83,0.33,0.165,94.4,1,32.69,196.71
314,25.03,58.8,401.0,0.08,234.0,178.54,0.22,0.318,93.9,1,34.0,234.22
315,25.09,58.9,400.0,0.14,266.31,203.19,0.55,-0.208,95.2,1,34.83,266.86
316,25.75,56.7,448.0,0.06,291.1,222.11,0.28,0.362,93.7,1,35.15,291.38
317,25.68,56.4,400.0,0.22,306.68,234.0,0.69,0.5,93.0,1,34.92,307.37
318,26.63,54.4,400.0,0.21,312.0,238.06,0.95,0.029,94.8,1,34.16,312.95
319,25.44,51.7,407.0,0.06,306.68,234.0,0.77,0.618,92.4,1,32.92,307.45
320,26.13,49.0,416.0,0.08,291.1,222.11,0.42,0.45,93.3,1,31.28,291.52
321,25.17,47.3,400.0,0.27,266.31,203.19,0.99,0.37,93.7,1,29.37,267.29
322,25.23,44.8,400.0,0.14,234.0,178.54,0.77,0.394,93.5,1,27.3,234.77
323,24.3,47.0,400.0,0.17,196.38,149.83,0.81,0.047,94.8,1,25.21,197.19
324,24.06,40.8,441.0,0.29,156.0,119.03,0.2,0.009,94.9,1,23.26,156.2
325,22.74,41.2,457.0,0.06,196.38,149.83,0.69,0.044,94.8,1,21.56,197.06
326,20.87,38.9,400.0,0.19,234.0,178.54,0.07,-0.239,95.2,1,20.25,234.07
327,21.01,39.1,400.0,0.23,266.31,203.19,0.24,-0.722,94.9,0,19.4,266.54
328,19.98,37.7,400.0,0.1,291.1,222.11,0.02,-0.423,95.3,1,19.07,291.12
329,20.01,39.5,419.0,0.09,306.68,234.0,0.71,-0.47,95.2,1,19.28,307.39
330,20.93,42.2,446.0,0.27,312.0,238.06,0.02,-0.32,95.3,1,20.03,312.02
331,20.6,47.3,438.0,0.03,306.68,234.0,0.45,-0.552,95.2,1,21.25,307.13
332,20.23,51.7,400.0,0.05,291.1,222.11,0.65,-0.629,95.0,1,22.87,291.75
333,20.55,48.6,400.0,0.12,266.31,203.19,0.3,-0.548,95.2,1,24.78,266.61
334,21.7,53.5,400.0,0.24,234.0,178.54,0.37,0.039,94.8,1,26.83,234.37
335,21.81,54.0,441.0,0.14,196.38,149.83,0.87,-0.072,95.0,1,28.9,197.24
336,22.86,57.9,400.0,0.08,156.0,119.03,0.9,0.278,94.0,1,30.84,156.9
337,24.13,61.7,400.0,0.13,196.38,149.83,0.86,0.437,93.3,1,32.52,197.23
338,25.28,59.1,400.0,0.13,234.0,178.54,0.75,0.101,94.6,1,33.83,234.75
339,25.63,59.7,400.0,0.22,266.31,203.19,0.28,0.19,94.4,1,34.66,266.59
340,24.66,61.8,400.0,0.26,291.1,222.11,0.07,0.407,93.5,1,34.98,291.17
341,26.26,58.3,407.0,0.1,306.68,234.0,0.49,0.606,92.4,1,34.75,307.17
342,26.25,53.9,415.0,0.21,312.0,238.06,0.92,0.22,94.3,1,33.99,312.92
343,26.32,53.4,456.0,0.21,306.68,234.0,0.22,0.574,92.6,1,32.75,306.91
344,26.63,48.8,960.0,1.0,378.43,288.74,10.21,0.514,93.0,1,31.11,388.64
345,24.31,48.7,1022.0,1.0,346.2,264.15,10.78,0.128,94.6,1,29.2,356.98
346,24.43,46.4,1029.0,1.0,304.2,232.1,10.59,0.032,94.8,1,27.13,314.79
347,24.3,40.5,1016.0,1.0,255.29,194.79,10.4,0.218,94.3,1,25.04,265.69
348,22.44,41.9,970.0,1.0,202.8,154.74,10.86,0.415,93.5,1,23.09,213.66
349,23.2,40.2,968.0,1.0,255.29,194.79,10.58,-0.188,95.2,1,21.39,265.87
350,21.93,41.1,1003.0,1.0,304.2,232.1,10.92,-0.184,95.2,1,20.08,315.12
351,21.55,41.9,1003.0,1.0,346.2,264.15,10.37,-0.475,95.2,1,19.22,356.57
352,20.37,42.1,983.0,1.0,378.43,288.74,10.44,-0.386,95.3,1,18.9,388.87
353,20.76,42.0,1039.0,1.0,398.69,304.2,10.07,-0.608,95.1,1,19.11,408.76
354,20.79,46.5,988.0,1.0,405.6,309.47,10.37,-0.552,95.2,1,19.86,415.97
355,20.48,45.2,400.0,0.07,306.68,234.0,0.18,0.007,94.9,1,21.08,306.86
356,20.78,46.9,400.0,0.02,291.1,222.11,0.03,-0.412,95.3,1,22.7,291.13
357,21.28,45.7,414.0,0.08,266.31,203.19,0.26,-0.666,95.0,1,24.61,266.56
358,21.34,54.4,410.0,0.3,234.0,178.54,0.49,-0.121,95.1,1,26.66,234.49
359,22.42,55.1,410.0,0.15,196.38,149.83,0.25,0.096,94.7,1,28.73,196.62
360,23.2,59.2,445.0,0.1,156.0,119.03,0.11,0.135,94.5,1,30.67,156.11
361,24.25,55.6,400.0,0.22,196.38,149.83,0.45,0.094,94.7,1,32.35,196.83
362,25.28,58.7,400.0,0.14,234.0,178.54,0.15,0.067,94.7,1,33.65,234.15
363,24.88,60.7,446.0,0.01,266.31,203.19,0.09,0.175,94.4,1,34.49,266.39
364,25.83,56.8,400.0,0.16,291.1,222.11,0.96,0.395,93.5,1,34.81,292.06
365,26.93,58.2,400.0,0.09,306.68,234.0,0.48,0.41,93.5,1,34.57,307.16
366,25.93,54.3,437.0,0.17,312.0,238.06,0.8,0.388,93.6,1,33.81,312.8
367,25.79,53.0,436.0,0.05,306.68,234.0,0.17,0.726,91.7,0,32.58,306.86
368,26.0,51.7,1020.0,1.0,378.43,288.74,10.46,0.617,92.4,1,30.94,388.89
369,25.85,49.8,1021.0,1.0,346.2,264.15,10.09,0.607,92.4,1,29.02,356.29
370,24.82,45.6,969.0,1.0,304.2,232.1,10.41,0.092,94.7,1,26.95,314.61
371,24.76,41.6,1041.0,1.0,255.29,194.79,10.83,-0.055,95.0,1,24.87,266.11
372,23.75,40.7,964.0,1.0,202.8,154.74,10.89,0.015,94.9,1,22.92,213.69
373,22.97,41.7,966.0,1.0,255.29,194.79,10.52,-0.046,95.0,1,21.22,265.81
374,22.1,38.0,1012.0,1.0,304.2,232.1,10.29,-0.236,95.2,1,19.9,314.49
375,22.37,39.9,985.0,1.0,346.2,264.15,10.73,-0.284,95.3,1,19.05,356.93
376,20.63,40.3,1006.0,1.0,378.43,288.74,10.64,-0.116,95.1,1,18.72,389.07
377,19.44,42.4,1013.0,1.0,398.69,304.2,10.47,-0.527,95.2,1,18.94,409.16
378,21.14,42.6,1053.0,1.0,405.6,309.47,10.48,-0.339,95.3,1,19.69,416.08
379,20.22,43.3,413.0,0.3,306.68,234.0,0.49,-0.379,95.3,1,20.91,307.18
380,20.8,50.6,400.0,0.07,291.1,222.11,0.34,-0.414,95.3,1,22.53,291.44
381,21.88,54.1,420.0,0.22,266.31,203.19,0.52,-0.201,95.2,1,24.43,266.83
382,21.05,51.0,400.0,0.13,234.0,178.54,0.06,-0.404,95.3,1,26.49,234.06
383,21.95,57.5,427.0,0.11,196.38,149.83,0.57,-0.323,95.3,1,28.56,196.95
384,22.56,60.6,402.0,0.22,156.0,119.03,0.5,0.087,94.7,1,30.5,156.5
385,23.74,60.7,412.0,0.29,196.38,149.83,0.42,-0.198,95.2,1,32.18,196.8
386,25.09,59.2,400.0,0.23,234.0,178.54,0.32,0.352,93.7,1,33.48,234.32
387,25.75,57.9,400.0,0.1,266.31,203.19,0.62,0.128,94.6,1,34.32,266.93
388,26.11,59.0,400.0,0.15,291.1,222.11,0.48,0.737,91.6,0,34.63,291.58
389,25.57,57.9,452.0,0.07,306.68,234.0,0.1,0.404,93.5,1,34.4,306.79
390,25.23,55.6,400.0,0.19,312.0,238.06,0.37,0.791,91.3,0,33.64,312.37
391,26.31,52.7,422.0,0.12,306.68,234.0,0.08,0.441,93.3,1,32.4,306.76
392,25.75,48.3,981.0,1.0,378.43,288.74,10.38,0.382,93.6,1,30.77,388.81
393,25.74,48.7,993.0,1.0,346.2,264.15,10.53,0.527,92.9,1,28.85,356.73
394,25.25,46.4,999.0,1.0,304.2,232.1,10.39,0.309,93.9,1,26.78,314.59
395,24.24,43.7,1049.0,1.0,255.29,194.79,10.34,0.116,94.6,1,24.7,265.63
396,23.78,41.8,1018.0,1.0,202.8,154.74,10.28,-0.081,95.0,1,22.74,213.08
397,22.74,43.8,1012.0,1.0,255.29,194.79,10.38,-0.208,95.2,1,21.05,265.67
398,22.17,38.8,1039.0,1.0,304.2,232.1,10.07,0.222,94.3,1,19.73,314.27
399,20.94,42.8,981.0,1.0,346.2,264.15,10.99,-0.689,94.9,1,18.88,357.2
400,20.73,39.6,1032.0,1.0,378.43,288.74,10.56,-0.674,95.0,1,18.55,388.99
401,20.62,44.8,1027.0,1.0,398.69,304.2,10.64,-0.248,95.2,1,18.77,409.33
402,20.83,47.1,1027.0,1.0,405.6,309.47,10.18,-0.28,95.3,1,19.52,415.78
403,20.33,46.4,400.0,0.07,306.68,234.0,0.92,-0.667,95.0,1,20.74,307.61
404,21.09,52.9,400.0,0.09,291.1,222.11,0.57,-0.783,94.7,0,22.36,291.67
405,21.18,53.1,400.0,0.19,266.31,203.19,0.41,-0.099,95.1,1,24.26,266.72
406,21.88,52.8,400.0,0.06,234.0,178.54,0.71,-0.459,95.2,1,26.32,234.71
407,23.08,56.0,400.0,0.21,196.38,149.83,0.3,-0.228,95.2,1,28.39,196.68
408,22.45,60.7,411.0,0.13,156.0,119.03,0.93,0.019,94.8,1,30.33,156.93
409,23.57,61.4,400.0,0.06,196.38,149.83,0.17,-0.085,95.1,1,32.01,196.55
410,24.21,57.9,413.0,0.07,234.0,178.54,0.83,0.435,93.4,1,33.31,234.83
411,24.41,59.5,415.0,0.16,266.31,203.19,0.97,0.358,93.7,1,34.15,267.28
412,25.72,59.3,400.0,0.11,291.1,222.11,0.49,0.257,94.1,1,34.46,291.59
413,26.73,56.4,400.0,0.15,306.68,234.0,0.88,0.324,93.9,1,34.23,307.56
414,26.32,60.1,400.0,0.24,312.0,238.06,0.07,0.759,91.5,0,33.47,312.07
415,26.46,53.5,400.0,0.01,306.68,234.0,0.62,0.427,93.4,1,32.23,307.31
416,26.61,50.3,974.0,1.0,378.43,288.74,10.36,0.556,92.7,1,30.6,388.79
417,26.26,50.3,1051.0,1.0,346.2,264.15,10.36,0.352,93.7,1,28.68,356.57
418,24.94,44.7,954.0,1.0,304.2,232.1,10.45,-0.101,95.1,1,26.61,314.65
419,24.93,45.3,1061.0,1.0,255.29,194.79,10.6,0.279,94.0,1,24.53,265.89
420,23.53,38.2,1009.0,1.0,202.8,154.74,10.62,0.215,94.3,1,22.57,213.42
421,22.29,39.6,1030.0,1.0,255.29,194.79,10.28,0.239,94.2,1,20.88,265.57
422,21.69,42.1,1026.0,1.0,304.2,232.1,10.38,-0.63,95.0,1,19.56,314.58
423,20.63,43.4,1019.0,1.0,346.2,264.15,10.25,-0.985,94.0,0,18.71,356.45
424,20.46,39.6,1050.0,1.0,378.43,288.74,10.63,-0.305,95.3,1,18.38,389.06
425,20.42,40.8,968.0,1.0,398.69,304.2,10.1,-0.603,95.1,1,18.6,408.79
426,20.91,45.7,995.0,1.0,405.6,309.47,10.42,-0.786,94.7,0,19.35,416.02
427,21.47,45.7,400.0,0.2,306.68,234.0,0.98,-0.461,95.2,1,20.57,307.66
428,20.22,49.0,400.0,0.18,291.1,222.11,0.99,-0.523,95.2,1,22.19,292.09
429,21.59,53.9,400.0,0.14,266.31,203.19,0.52,-0.609,95.1,1,24.09,266.83
430,21.5,53.5,456.0,0.02,234.0,178.54,0.25,-0.267,95.3,1,26.15,234.25
431,22.98,52.8,400.0,0.19,196.38,149.83,0.58,-0.016,94.9,1,28.22,196.96
432,23.46,55.8,460.0,0.16,156.0,119.03,0.49,0.035,94.8,1,30.16,156.49
433,23.39,59.5,463.0,0.0,196.38,149.83,0.04,0.166,94.4,1,31.84,196.42
434,25.5,56.3,490.0,0.06,234.0,178.54,0.99,0.339,93.8,1,33.14,234.99
435,25.35,59.2,457.0,0.02,266.31,203.19,0.33,0.015,94.9,1,33.98,266.64
436,25.87,56.1,471.0,0.17,291.1,222.11,0.4,0.423,93.4,1,34.29,291.5
437,25.9,60.7,410.0,0.0,306.68,234.0,0.51,0.531,92.9,1,34.06,307.2
438,26.22,59.7,407.0,0.25,312.0,238.06,0.88,0.424,93.4,1,33.3,312.88
439,26.66,50.9,409.0,0.28,306.68,234.0,0.8,0.317,93.9,1,32.06,307.48
440,26.06,51.0,1000.0,1.0,378.43,288.74,10.21,0.284,94.0,1,30.43,388.64
441,25.84,45.9,1004.0,1.0,346.2,264.15,10.72,0.295,94.0,1,28.51,356.92
442,25.24,44.8,1023.0,1.0,304.2,232.1,10.87,0.433,93.4,1,26.44,315.07
443,25.0,46.9,986.0,1.0,255.29,194.79,10.71,0.435,93.4,1,24.36,266.0
444,23.39,40.7,959.0,1.0,202.8,154.74,10.14,0.265,94.1,1,22.41,212.94
445,22.05,39.9,1011.0,1.0,255.29,194.79,10.54,-0.442,95.3,1,20.71,265.83
446,22.61,38.1,979.0,1.0,304.2,232.1,10.84,-0.438,95.3,1,19.39,315.04
447,21.29,42.5,982.0,1.0,346.2,264.15,10.2,-0.222,95.2,1,18.54,356.4
448,21.54,34.6,996.0,1.0,378.43,288.74,10.54,-0.173,95.2,1,18.21,388.97
449,20.88,41.7,989.0,1.0,398.69,304.2,10.67,-0.676,95.0,1,18.43,409.36
450,20.52,44.5,1033.0,1.0,405.6,309.47,10.64,-0.463,95.2,1,19.18,416.24
451,20.87,45.6,400.0,0.15,306.68,234.0,0.11,-0.709,94.9,0,20.4,306.79
452,21.97,51.3,435.0,0.05,291.1,222.11,0.28,-0.378,95.3,1,22.02,291.38
453,22.51,54.5,406.0,0.19,266.31,203.19,0.55,-0.482,95.2,1,23.92,266.86
454,22.13,51.8,400.0,0.19,234.0,178.54,0.21,-0.213,95.2,1,25.98,234.21
455,22.91,60.9,405.0,0.17,196.38,149.83,0.33,-0.372,95.3,1,28.05,196.71
456,24.14,55.6,400.0,0.13,156.0,119.03,0.42,-0.327,95.3,1,29.99,156.42
457,23.96,62.1,410.0,0.17,196.38,149.83,0.01,0.749,91.5,0,31.67,196.39
458,25.28,60.3,425.0,0.16,234.0,178.54,0.51,0.264,94.1,1,32.97,234.51
459,25.72,58.8,430.0,0.28,266.31,203.19,0.99,0.78,91.3,0,33.81,267.3
460,26.37,58.1,400.0,0.25,291.1,222.11,0.41,0.735,91.6,0,34.13,291.51
461,26.1,57.3,400.0,0.12,306.68,234.0,0.27,0.156,94.5,1,33.89,306.96
462,25.83,55.8,400.0,0.17,312.0,238.06,0.25,0.572,92.6,1,33.13,312.25
463,25.49,51.2,442.0,0.17,306.68,234.0,0.52,0.224,94.2,1,31.9,307.2
464,25.67,50.0,407.0,0.15,291.1,222.11,0.46,0.374,93.6,1,30.26,291.56
465,25.53,46.3,400.0,0.02,266.31,203.19,0.86,-0.023,94.9,1,28.34,267.17
466,24.99,43.0,400.0,0.21,234.0,178.54,0.64,-0.065,95.0,1,26.27,234.64
467,25.39,41.6,400.0,0.22,196.38,149.83,0.4,-0.042,95.0,1,24.19,196.77
468,24.2,39.3,400.0,0.15,156.0,119.03,0.39,-0.109,95.1,1,22.24,156.39
469,22.39,39.6,428.0,0.27,196.38,149.83,0.55,-0.122,95.1,1,20.54,196.92
470,22.33,40.9,430.0,0.3,234.0,178.54,0.25,-0.457,95.2,1,19.23,234.25
471,21.33,40.5,400.0,0.24,266.31,203.19,0.42,-0.324,95.3,1,18.37,266.73
472,20.92,45.1,423.0,0.28,291.1,222.11,0.29,-0.206,95.2,1,18.05,291.39
473,20.86,38.2,420.0,0.15,306.68,234.0,0.52,-0.428,95.3,1,18.26,307.2
474,20.98,45.5,400.0,0.27,312.0,238.06,0.55,-0.513,95.2,1,19.01,312.55
475,20.6,47.0,400.0,0.28,306.68,234.0,0.85,-0.415,95.3,1,20.23,307.53
476,21.61,51.2,410.0,0.19,291.1,222.11,0.25,-0.72,94.9,0,21.85,291.35
477,20.99,53.6,405.0,0.05,266.31,203.19,0.9,-0.163,95.2,1,23.76,267.21
478,22.18,54.3,400.0,0.05,234.0,178.54,0.54,-0.49,95.2,1,25.81,234.54
479,24.21,57.1,404.0,0.14,196.38,149.83,0.73,0.181,94.4,1,27.88,197.1
480,23.8,56.9,419.0,0.22,156.0,119.03,0.61,0.154,94.5,1,29.82,156.61
481,25.18,60.8,447.0,0.15,196.38,149.83,0.83,0.241,94.2,1,31.5,197.2
482,25.24,56.2,400.0,0.24,234.0,178.54,0.66,0.37,93.7,1,32.8,234.66
483,26.11,61.3,400.0,0.23,266.31,203.19,0.01,0.353,93.7,1,33.64,266.32
484,26.27,58.8,400.0,0.06,291.1,222.11,0.39,0.276,94.1,1,33.96,291.49
485,26.52,56.4,409.0,0.04,306.68,234.0,0.94,0.295,94.0,1,33.73,307.62
486,26.32,54.9,403.0,0.21,312.0,238.06,0.45,0.85,90.8,0,32.97,312.45
487,26.82,52.7,418.0,0.1,306.68,234.0,0.83,0.504,93.0,1,31.73,307.51
488,25.89,53.1,400.0,0.28,291.1,222.11,0.87,0.21,94.3,1,30.09,291.97
489,26.17,54.3,412.0,0.26,266.31,203.19,0.33,0.457,93.2,1,28.18,266.64
490,25.76,47.9,400.0,0.14,234.0,178.54,0.86,0.319,93.9,1,26.11,234.86
491,24.68,42.1,400.0,0.17,196.38,149.83,0.38,0.064,94.7,1,24.02,196.75
492,23.58,42.8,451.0,0.25,156.0,119.03,0.03,-0.18,95.2,1,22.07,156.03
493,23.18,41.8,400.0,0.26,196.38,149.83,0.69,0.018,94.9,1,20.37,197.07
494,22.08,38.2,400.0,0.17,234.0,178.54,0.82,-0.061,95.0,1,19.06,234.82
495,22.08,37.7,400.0,0.29,266.31,203.19,0.45,-0.289,95.3,1,18.21,266.76
496,20.23,41.0,405.0,0.16,291.1,222.11,0.17,-0.419,95.3,1,17.88,291.27
497,20.68,44.2,431.0,0.01,306.68,234.0,0.62,-0.639,95.0,1,18.09,307.3
498,19.75,41.4,405.0,0.17,312.0,238.06,0.74,-0.404,95.3,1,18.84,312.74
499,20.11,45.5,400.0,0.23,306.68,234.0,0.65,-0.61,95.1,1,20.06,307.34
500,21.84,50.7,440.0,0.3,291.1,222.11,0.36,-0.688,94.9,1,21.68,291.46
501,22.08,52.2,410.0,0.03,266.31,203.19,0.37,-0.128,95.1,1,23.59,266.68
502,21.9,57.4,425.0,0.13,234.0,178.54,0.55,-0.456,95.2,1,25.64,234.55
503,22.24,53.9,421.0,0.18,196.38,149.83,0.19,-0.509,95.2,1,27.71,196.57
504,22.29,63.1,400.0,0.26,156.0,119.03,0.85,0.262,94.1,1,29.65,156.85
505,24.28,56.5,400.0,0.21,196.38,149.83,0.1,-0.219,95.2,1,31.33,196.48
506,26.49,55.9,400.0,0.07,234.0,178.54,0.49,0.172,94.4,1,32.64,234.49
507,26.12,59.7,400.0,0.26,266.31,203.19,0.86,0.134,94.5,1,33.47,267.17
508,26.1,56.6,444.0,0.2,291.1,222.11,0.53,0.288,94.0,1,33.79,291.63
509,26.92,57.3,400.0,0.27,306.68,234.0,0.76,0.928,90.3,0,33.56,307.45
510,26.01,55.3,457.0,0.25,312.0,238.06,0.24,0.48,93.1,1,32.8,312.24
511,26.54,52.6,400.0,0.04,306.68,234.0,0.45,0.555,92.7,1,31.56,307.13
512,26.44,48.8,967.0,1.0,378.43,288.74,10.71,0.591,92.5,1,29.93,389.14
513,25.88,48.7,1023.0,1.0,346.2,264.15,10.89,0.224,94.2,1,28.01,357.09
514,25.7,44.8,990.0,1.0,304.2,232.1,10.64,0.465,93.2,1,25.94,314.84
515,24.75,45.5,1009.0,1.0,255.29,194.79,10.24,0.205,94.3,1,23.85,265.53
516,24.14,41.2,997.0,1.0,202.8,154.74,10.15,0.151,94.5,1,21.9,212.95
517,22.69,38.5,996.0,1.0,255.29,194.79,10.84,-0.274,95.3,1,20.21,266.13
518,22.76,36.6,991.0,1.0,304.2,232.1,10.55,-0.161,95.2,1,18.89,314.75
519,22.51,39.9,1005.0,1.0,346.2,264.15,10.18,-0.355,95.3,1,18.04,356.39
520,20.74,38.6,1019.0,1.0,378.43,288.74,10.49,-0.207,95.2,1,17.71,388.92
521,20.48,39.9,1048.0,1.0,398.69,304.2,10.13,-0.591,95.1,1,17.93,408.82
522,21.5,45.7,994.0,1.0,405.6,309.47,10.11,-0.094,95.1,1,18.67,415.71
523,20.84,43.4,400.0,0.13,306.68,234.0,0.92,-0.415,95.3,1,19.9,307.6
524,21.94,52.4,400.0,0.17,291.1,222.11,0.54,-0.458,95.2,1,21.52,291.64
525,21.5,52.4,444.0,0.3,266.31,203.19,0.25,-0.402,95.3,1,23.42,266.56
526,23.07,54.5,421.0,0.14,234.0,178.54,0.88,-0.251,95.2,1,25.48,234.88
527,23.13,54.7,400.0,0.02,196.38,149.83,1.0,-0.255,95.3,1,27.55,197.37
528,23.98,59.9,400.0,0.21,156.0,119.03,0.88,0.133,94.5,1,29.49,156.88
529,25.41,59.5,400.0,0.21,196.38,149.83,0.75,0.127,94.6,1,31.17,197.12
530,25.17,58.6,407.0,0.06,234.0,178.54,0.96,0.639,92.2,1,32.47,234.96
531,25.51,60.2,400.0,0.16,266.31,203.19,0.2,0.267,94.1,1,33.31,266.51
532,26.24,55.5,415.0,0.11,291.1,222.11,0.88,0.409,93.5,1,33.62,291.98
533,26.99,54.1,400.0,0.01,306.68,234.0,0.36,0.396,93.5,1,33.39,307.04
534,26.09,53.2,442.0,0.09,312.0,238.06,0.03,0.874,90.7,0,32.63,312.03
535,27.09,53.7,423.0,0.27,306.68,234.0,0.03,0.194,94.3,1,31.39,306.72
536,26.2,50.5,1002.0,1.0,378.43,288.74,10.19,0.452,93.3,1,29.76,388.62
537,26.57,50.0,1034.0,1.0,346.2,264.15,10.78,0.416,93.4,1,27.84,356.98
538,24.18,43.6,951.0,1.0,304.2,232.1,10.9,0.024,94.8,1,25.77,315.1
539,24.27,44.4,997.0,1.0,255.29,194.79,10.13,0.658,92.1,1,23.69,265.42
540,23.05,41.4,1004.0,1.0,202.8,154.74,10.85,-0.186,95.2,1,21.73,213.65
541,22.7,38.6,1018.0,1.0,255.29,194.79,10.76,-0.123,95.1,1,20.04,266.04
542,22.52,40.8,949.0,1.0,304.2,232.1,10.05,0.087,94.7,1,18.72,314.25
543,21.69,40.1,992.0,1.0,346.2,264.15,10.73,-0.429,95.3,1,17.87,356.93
544,21.18,39.9,1012.0,1.0,378.43,288.74,10.04,-0.404,95.3,1,17.54,388.47
545,20.93,42.7,1014.0,1.0,398.69,304.2,10.26,-0.552,95.2,1,17.76,408.95
546,21.01,44.3,1036.0,1.0,405.6,309.47,10.53,-0.511,95.2,1,18.51,416.13
547,20.51,46.7,423.0,0.14,306.68,234.0,0.91,-0.267,95.3,1,19.73,307.59
548,21.67,48.7,400.0,0.11,291.1,222.11,0.11,-0.517,95.2,1,21.35,291.21
549,22.13,49.5,420.0,0.24,266.31,203.19,0.35,-0.884,94.4,0,23.25,266.66
550,22.61,54.7,400.0,0.09,234.0,178.54,0.58,-0.257,95.3,1,25.31,234.58
551,23.43,55.1,404.0,0.13,196.38,149.83,0.74,-0.117,95.1,1,27.38,197.12
552,24.08,56.4,424.0,0.04,156.0,119.03,0.92,0.039,94.8,1,29.32,156.92
553,25.73,59.0,400.0,0.08,196.38,149.83,0.47,0.093,94.7,1,31.0,196.84
554,25.39,61.5,411.0,0.23,234.0,178.54,0.84,0.077,94.7,1,32.3,234.84
555,25.91,60.1,429.0,0.21,266.31,203.19,0.62,0.305,93.9,1,33.14,266.93
556,26.16,57.8,421.0,0.12,291.1,222.11,0.2,0.786,91.3,0,33.45,291.3
557,26.33,56.3,437.0,0.17,306.68,234.0,0.58,0.475,93.2,1,33.22,307.26
558,26.33,56.7,470.0,0.14,312.0,238.06,0.31,0.631,92.3,1,32.46,312.31
559,26.4,48.2,421.0,0.27,306.68,234.0,0.7,0.276,94.0,1,31.22,307.39
560,26.52,52.1,986.0,1.0,378.43,288.74,10.28,0.375,93.6,1,29.59,388.71
561,26.25,44.1,1015.0,1.0,346.2,264.15,10.26,0.153,94.5,1,27.67,356.46
562,25.49,42.6,1014.0,1.0,304.2,232.1,10.95,0.509,93.0,1,25.6,315.15
563,24.36,42.2,1018.0,1.0,255.29,194.79,10.91,-0.182,95.2,1,23.52,266.2
564,24.42,45.9,1045.0,1.0,202.8,154.74,10.45,0.074,94.7,1,21.57,213.25
565,23.56,43.8,949.0,1.0,255.29,194.79,10.77,-0.061,95.0,1,19.87,266.05
566,22.39,41.4,1045.0,1.0,304.2,232.1,10.98,-0.195,95.2,1,18.56,315.18
567,21.53,40.9,1056.0,1.0,346.2,264.15,10.09,-0.823,94.6,0,17.7,356.29
