hour,zone,T_outdoor_C,T_zone_C,PMV_NA,PPD_NA_pct,kWh_m2_NA,supply_temp_C,blind_angle
68,5,27.29,21.35,-0.067,6.4,0.00267,17.8,0.29
68,6,27.29,22.01,-0.022,5.1,0.00244,19.8,0.58
69,1,26.14,20.69,-0.168,13.4,0.00277,18.1,0.36
69,2,26.14,22.49,0.04,5.5,0.00142,18.4,0.37
69,3,26.14,21.66,0.018,5.1,0.0027,22.2,0.12
69,4,26.14,21.13,-0.1,8.1,0.00197,17.1,0.36
69,5,26.14,23.14,0.11,8.7,0.00184,22.5,0.75
69,6,26.14,19.86,-0.214,18.4,0.0017,17.5,0.44
70,1,28.19,23.54,0.214,18.3,0.00261,23.7,0.02
70,2,28.19,22.98,0.141,11.0,0.00207,22.2,0.03
70,3,28.19,22.05,-0.012,5.0,0.00188,18.7,0.28
70,4,28.19,20.76,-0.101,8.1,0.00272,17.4,0.76
70,5,28.19,21.15,-0.09,7.5,0.00136,22.5,0.95
70,6,28.19,21.48,-0.03,5.3,0.00132,18.4,0.41
71,1,28.23,21.29,-0.069,6.5,0.00141,19.9,0.68
71,2,28.23,22.04,-0.015,5.1,0.00251,21.8,0.56
71,3,28.23,21.74,-0.05,5.8,0.00215,19.1,0.87
71,4,28.23,19.43,-0.203,17.1,0.00174,23.0,0.25
71,5,28.23,20.86,-0.068,6.4,0.00138,20.7,0.03
71,6,28.23,21.86,0.013,5.1,0.00271,16.1,0.38
72,1,28.86,20.03,-0.21,17.9,0.00273,21.0,0.27
72,2,28.86,21.54,-0.008,5.0,0.00141,16.1,0.56
72,3,28.86,19.0,-0.311,31.0,0.00204,20.4,0.74
72,4,28.86,23.14,0.156,12.3,0.00262,21.6,0.04
72,5,28.86,19.53,-0.202,16.9,0.00248,19.8,0.7
72,6,28.86,20.19,-0.164,13.1,0.00236,22.8,0.24
73,1,28.45,22.03,0.007,5.0,0.00241,18.1,0.15
73,2,28.45,22.53,0.029,5.3,0.00174,21.9,0.67
73,3,28.45,24.06,0.219,18.9,0.00159,20.0,0.28
73,4,28.45,20.33,-0.185,15.1,0.0017,23.2,0.86
73,5,28.45,22.17,0.012,5.0,0.00196,17.8,0.55
73,6,28.45,22.0,-0.037,5.4,0.00135,21.3,0.58
74,1,29.79,23.39,0.15,11.8,0.00253,20.1,0.18
74,2,29.79,20.61,-0.106,8.4,0.00274,23.0,0.51
74,3,29.79,19.62,-0.253,23.0,0.00144,23.9,0.88
74,4,29.79,22.8,0.118,9.3,0.00256,23.9,0.53
74,5,29.79,20.65,-0.148,11.6,0.00198,18.5,0.5
74,6,29.79,22.21,0.016,5.1,0.00137,18.1,0.41
75,1,29.58,21.52,-0.073,6.7,0.00195,17.3,0.37
75,2,29.58,23.08,0.098,8.0,0.00239,21.8,0.94
75,3,29.58,20.78,-0.092,7.6,0.00207,18.8,0.4
75,4,29.58,21.56,-0.073,6.7,0.00189,16.8,0.89
75,5,29.58,19.39,-0.273,25.8,0.00136,17.2,0.78
75,6,29.58,21.95,-0.035,5.4,0.00235,22.3,0.77
76,1,31.01,20.78,-0.122,9.5,0.00235,19.7,0.97
76,2,31.01,22.86,0.029,5.3,0.00247,22.8,0.46
76,3,31.01,22.3,0.062,6.2,0.0014,19.6,0.01
76,4,31.01,21.34,-0.043,5.6,0.00219,22.5,0.5
76,5,31.01,21.75,-0.003,5.0,0.00216,16.5,0.77
76,6,31.01,22.07,0.042,5.6,0.00194,20.3,0.16
77,1,31.65,21.77,-0.038,5.5,0.00189,23.6,0.8
77,2,31.65,19.46,-0.232,20.4,0.00186,20.3,0.3
77,3,31.65,20.86,-0.108,8.6,0.00238,16.1,1.0
77,4,31.65,20.28,-0.192,15.9,0.0016,23.4,0.65
77,5,31.65,19.26,-0.257,23.6,0.00203,20.9,0.42
77,6,31.65,20.06,-0.149,11.7,0.00157,22.3,0.42
78,1,32.49,21.55,-0.005,5.0,0.00194,21.5,0.67
78,2,32.49,19.28,-0.302,29.7,0.00271,23.3,0.8
78,3,32.49,20.27,-0.126,9.8,0.00157,18.8,0.43
78,4,32.49,22.04,0.053,5.9,0.00214,16.0,0.43
78,5,32.49,21.25,-0.035,5.4,0.00178,16.6,0.16
78,6,32.49,22.14,0.031,5.3,0.00227,23.9,0.5
79,1,32.47,22.57,0.105,8.4,0.00147,20.7,0.55
79,2,32.47,20.95,-0.124,9.7,0.00269,20.7,0.61
79,3,32.47,17.83,-0.472,54.4,0.00162,19.6,0.8
79,4,32.47,20.72,-0.113,8.9,0.00198,20.3,0.82
79,5,32.47,24.27,0.205,17.3,0.00153,17.5,0.76
79,6,32.47,21.44,-0.036,5.4,0.00138,18.7,0.12
80,1,32.63,20.54,-0.12,9.4,0.00141,21.2,0.21
80,2,32.63,20.9,-0.119,9.3,0.00151,17.4,1.0
80,3,32.63,22.14,0.01,5.0,0.00173,19.5,0.93
80,4,32.63,20.23,-0.18,14.6,0.00147,17.2,0.59
80,5,32.63,22.58,0.071,6.6,0.00208,18.7,0.24
80,6,32.63,19.98,-0.231,20.4,0.00204,23.0,0.16
81,1,29.69,19.73,-0.249,22.6,0.00169,17.7,0.77
81,2,29.69,21.63,-0.067,6.4,0.00176,17.0,0.36
81,3,29.69,23.2,0.078,6.9,0.0026,20.1,0.14
81,4,29.69,22.47,0.08,7.0,0.00225,22.9,0.1
81,5,29.69,22.29,0.042,5.6,0.00173,19.6,0.43
81,6,29.69,19.79,-0.249,22.6,0.00169,17.2,0.9
82,1,28.99,23.0,0.131,10.2,0.00142,17.0,0.82
82,2,28.99,18.91,-0.294,28.6,0.00202,22.3,0.33
82,3,28.99,19.78,-0.207,17.5,0.00233,22.2,0.36
82,4,28.99,21.41,-0.092,7.6,0.00129,17.0,0.93
82,5,28.99,22.19,-0.009,5.0,0.00278,17.3,0.46
82,6,28.99,20.22,-0.154,12.1,0.00258,17.8,0.73
83,1,29.99,22.66,0.033,5.3,0.00266,19.2,0.29
83,2,29.99,20.57,-0.152,12.0,0.00273,19.1,0.45
83,3,29.99,21.45,-0.032,5.3,0.0024,21.8,0.31
83,4,29.99,23.2,0.091,7.6,0.00137,18.2,0.86
83,5,29.99,20.81,-0.151,11.9,0.00246,22.6,0.24
83,6,29.99,22.82,0.065,6.3,0.00177,16.3,0.07
84,1,27.15,23.19,0.132,10.3,0.00222,22.1,0.07
84,2,27.15,21.21,-0.096,7.9,0.00245,20.6,0.28
84,3,27.15,21.94,0.017,5.1,0.00274,21.6,0.44
84,4,27.15,23.31,0.125,9.8,0.00183,16.3,0.4
84,5,27.15,22.08,0.018,5.1,0.00246,16.8,0.91
84,6,27.15,21.63,-0.115,9.0,0.00182,16.9,0.25
85,1,27.54,20.15,-0.173,13.9,0.00239,22.2,0.97
85,2,27.54,19.67,-0.216,18.6,0.00268,20.5,0.32
85,3,27.54,21.19,-0.17,13.6,0.0015,23.9,0.04
85,4,27.54,22.0,0.028,5.2,0.00172,22.6,0.66
85,5,27.54,19.76,-0.225,19.6,0.00242,22.5,0.57
85,6,27.54,19.93,-0.236,20.9,0.00148,16.7,0.66
86,1,27.07,21.46,-0.029,5.3,0.00132,18.7,0.88
86,2,27.07,21.96,0.006,5.0,0.00144,20.1,0.61
86,3,27.07,21.23,-0.089,7.5,0.00132,22.4,0.37
86,4,27.07,22.66,0.058,6.0,0.00167,19.8,0.82
86,5,27.07,20.9,-0.108,8.6,0.00195,16.2,0.42
86,6,27.07,22.06,0.029,5.3,0.00231,20.0,0.03
87,1,26.56,20.52,-0.144,11.3,0.00244,19.8,0.29
87,2,26.56,21.79,-0.025,5.2,0.0026,20.4,0.32
87,3,26.56,20.62,-0.088,7.4,0.0025,21.0,0.78
87,4,26.56,21.0,-0.088,7.4,0.00256,22.6,0.06
87,5,26.56,20.45,-0.147,11.5,0.00157,20.8,0.31
87,6,26.56,20.93,-0.113,8.9,0.00192,20.0,0.96
88,1,25.73,22.53,0.1,8.1,0.00271,21.1,0.95
88,2,25.73,20.46,-0.096,7.8,0.00265,16.6,0.22
88,3,25.73,21.41,-0.097,7.9,0.00149,16.5,0.3
88,4,25.73,22.01,-0.053,5.9,0.00229,22.7,0.28
88,5,25.73,22.5,0.02,5.1,0.00166,19.6,0.16
88,6,25.73,24.74,0.254,23.2,0.00203,21.9,0.94
89,1,25.61,23.44,0.095,7.8,0.00244,22.0,0.41
89,2,25.61,21.99,-0.02,5.1,0.00181,22.7,0.32
89,3,25.61,23.07,0.123,9.6,0.00245,19.3,0.75
89,4,25.61,21.63,-0.063,6.2,0.00188,19.6,0.25
89,5,25.61,20.98,-0.105,8.4,0.00262,19.1,0.42
89,6,25.61,20.81,-0.102,8.2,0.00257,22.7,0.25
90,1,26.4,21.23,-0.061,6.2,0.00135,19.9,0.84
90,2,26.4,21.77,-0.042,5.6,0.00247,22.3,0.69
90,3,26.4,22.52,0.033,5.3,0.00187,24.0,0.69
90,4,26.4,22.42,0.1,8.1,0.00199,23.8,0.16
90,5,26.4,22.99,0.069,6.5,0.00168,23.0,0.35
90,6,26.4,22.46,0.049,5.8,0.00154,22.6,0.27
91,1,26.52,23.58,0.214,18.3,0.00266,17.6,0.33
91,2,26.52,21.03,-0.13,10.1,0.00196,22.0,0.83
91,3,26.52,22.45,0.08,7.0,0.00151,23.1,0.97
91,4,26.52,21.01,-0.113,8.9,0.00145,23.1,0.94
91,5,26.52,21.66,-0.03,5.3,0.00175,20.8,0.57
91,6,26.52,22.58,0.013,5.1,0.00214,17.9,0.18
92,1,28.92,20.66,-0.131,10.2,0.00221,17.1,0.16
92,2,28.92,21.87,-0.001,5.0,0.00141,22.7,0.89
92,3,28.92,19.99,-0.161,12.7,0.00187,18.5,0.6
92,4,28.92,21.8,-0.058,6.1,0.00153,19.7,0.4
92,5,28.92,21.39,-0.078,6.9,0.00192,18.2,0.24
92,6,28.92,21.03,-0.078,6.9,0.00238,16.7,0.57
93,1,29.22,22.13,-0.03,5.3,0.00138,23.4,0.72
93,2,29.22,21.67,-0.019,5.1,0.00243,20.6,0.6
93,3,29.22,23.02,0.088,7.4,0.00258,21.2,0.3
93,4,29.22,22.31,0.001,5.0,0.00128,20.6,0.27
93,5,29.22,20.5,-0.14,10.9,0.00192,19.5,0.42
93,6,29.22,18.78,-0.31,30.9,0.00209,22.1,0.07
94,1,27.92,20.92,-0.132,10.3,0.00262,23.4,0.17
94,2,27.92,20.85,-0.143,11.2,0.00183,17.8,0.4
94,3,27.92,22.57,0.093,7.7,0.00246,22.5,0.04
94,4,27.92,24.11,0.192,15.8,0.00128,19.8,0.94
94,5,27.92,22.07,0.019,5.1,0.00268,18.9,0.29
94,6,27.92,21.42,-0.083,7.2,0.00174,22.9,0.59
95,1,29.12,21.14,-0.174,14.0,0.00273,22.9,0.63
95,2,29.12,24.13,0.206,17.4,0.00244,21.9,0.74
95,3,29.12,21.18,-0.105,8.4,0.00127,16.5,0.38
95,4,29.12,21.65,-0.011,5.0,0.00185,21.7,0.89
95,5,29.12,19.9,-0.239,21.3,0.00193,23.4,0.35
95,6,29.12,20.88,-0.121,9.5,0.00225,20.0,0.92
96,1,27.74,22.12,-0.01,5.0,0.0023,20.5,0.68
96,2,27.74,22.82,0.08,7.0,0.00151,23.8,0.19
96,3,27.74,22.13,-0.003,5.0,0.002,19.4,0.89
96,4,27.74,19.78,-0.214,18.4,0.00223,20.9,0.32
96,5,27.74,21.46,-0.023,5.2,0.00231,23.2,0.37
96,6,27.74,21.49,-0.029,5.3,0.00212,23.9,0.83
97,1,28.12,19.66,-0.259,23.9,0.00182,18.5,0.49
97,2,28.12,21.71,-0.095,7.8,0.00271,16.1,0.17
97,3,28.12,23.42,0.125,9.8,0.00268,18.2,0.31
97,4,28.12,21.1,-0.076,6.8,0.00173,20.5,1.0
97,5,28.12,22.9,0.069,6.5,0.00237,23.6,0.37
97,6,28.12,21.21,-0.103,8.3,0.00234,20.3,0.26
98,1,30.73,23.91,0.211,18.0,0.00235,22.5,0.81
98,2,30.73,19.01,-0.24,21.4,0.00235,16.7,0.47
98,3,30.73,22.07,0.025,5.2,0.00257,18.1,0.1
98,4,30.73,21.68,-0.03,5.3,0.00221,18.1,0.54
98,5,30.73,21.35,-0.066,6.4,0.00249,23.8,0.5
98,6,30.73,23.28,0.16,12.7,0.00169,19.5,0.42
99,1,29.55,22.44,0.032,5.3,0.00129,22.4,0.75
99,2,29.55,22.56,0.055,5.9,0.0013,19.1,0.29
99,3,29.55,21.75,-0.014,5.1,0.00213,22.9,0.18
99,4,29.55,23.73,0.185,15.2,0.00145,23.6,0.37
99,5,29.55,23.88,0.193,16.0,0.00179,20.5,0.72
99,6,29.55,21.19,-0.072,6.6,0.00184,18.5,0.77
100,1,31.97,20.04,-0.213,18.2,0.0017,23.1,0.46
100,2,31.97,20.39,-0.184,15.1,0.00161,20.8,0.03
100,3,31.97,22.38,0.052,5.9,0.00253,18.1,0.5
100,4,31.97,21.22,-0.065,6.3,0.00188,22.3,0.76
100,5,31.97,21.26,-0.079,6.9,0.00206,19.7,0.49
100,6,31.97,23.05,0.1,8.1,0.00162,17.6,0.24
101,1,31.21,21.02,-0.054,5.9,0.0025,16.1,0.98
101,2,31.21,21.99,0.014,5.1,0.00146,23.5,0.77
101,3,31.21,20.78,-0.162,12.9,0.00177,17.6,0.72
101,4,31.21,20.18,-0.166,13.3,0.00252,16.3,0.58
101,5,31.21,20.87,-0.148,11.7,0.00197,20.3,0.63
101,6,31.21,22.31,0.039,5.5,0.00199,17.9,0.21
102,1,30.92,23.42,0.165,13.1,0.00277,16.1,0.15
102,2,30.92,21.69,0.004,5.0,0.0023,19.4,0.71
102,3,30.92,21.15,-0.074,6.7,0.00212,21.7,0.12
102,4,30.92,20.74,-0.141,11.0,0.00212,19.4,0.1
102,5,30.92,19.08,-0.252,22.9,0.0015,16.8,0.23
102,6,30.92,21.13,-0.062,6.2,0.00237,17.4,0.79
103,1,32.89,21.88,-0.024,5.2,0.00148,19.0,0.31
103,2,32.89,20.1,-0.228,20.0,0.00169,21.6,0.24
103,3,32.89,21.66,-0.032,5.3,0.00176,20.9,0.11
103,4,32.89,19.74,-0.196,16.3,0.00209,22.6,0.78
103,5,32.89,22.03,-0.021,5.1,0.00214,23.2,0.25
103,6,32.89,20.61,-0.109,8.7,0.00272,20.9,0.31
104,1,31.81,23.39,0.166,13.3,0.00148,17.3,0.05
104,2,31.81,21.14,-0.062,6.2,0.00155,21.2,0.02
104,3,31.81,20.66,-0.075,6.7,0.00129,17.0,0.61
104,4,31.81,22.68,0.039,5.5,0.00163,16.9,0.96
104,5,31.81,19.42,-0.307,30.4,0.00274,23.7,0.82
104,6,31.81,21.06,-0.165,13.2,0.00236,22.2,0.52
105,1,29.41,23.56,0.172,13.9,0.00227,16.8,0.38
105,2,29.41,20.62,-0.157,12.4,0.00152,20.0,0.02
105,3,29.41,20.7,-0.129,10.1,0.00273,21.5,0.27
105,4,29.41,20.96,-0.089,7.5,0.00143,16.8,0.06
105,5,29.41,22.36,0.007,5.0,0.00237,17.2,0.58
105,6,29.41,22.8,0.075,6.8,0.00159,18.4,0.69
106,1,29.11,21.34,-0.074,6.7,0.00181,18.8,0.83
106,2,29.11,21.82,0.003,5.0,0.0021,16.6,0.34
106,3,29.11,22.34,0.008,5.0,0.00199,19.2,0.54
106,4,29.11,21.3,-0.101,8.1,0.00264,21.0,0.51
106,5,29.11,20.16,-0.185,15.1,0.00156,22.2,0.78
106,6,29.11,20.1,-0.234,20.7,0.00274,16.0,0.83
107,1,27.94,21.3,-0.024,5.2,0.00224,23.4,0.03
107,2,27.94,20.63,-0.144,11.3,0.00144,16.7,0.57
107,3,27.94,22.27,0.032,5.3,0.00159,22.6,0.25
107,4,27.94,20.67,-0.199,16.6,0.0014,17.2,0.71
107,5,27.94,21.91,0.03,5.3,0.0019,16.3,0.33
107,6,27.94,22.72,0.115,9.1,0.00249,21.4,0.61
108,1,30.29,23.32,0.112,8.8,0.00207,19.8,0.4
108,2,30.29,23.09,0.097,7.9,0.00158,18.6,0.39
108,3,30.29,21.32,-0.09,7.5,0.00141,17.8,0.35
108,4,30.29,20.54,-0.171,13.8,0.00148,17.0,0.59
108,5,30.29,23.01,0.153,12.1,0.00154,21.1,0.01
108,6,30.29,20.64,-0.098,8.0,0.00247,16.3,0.39
109,1,27.34,20.92,-0.093,7.7,0.00129,21.4,0.28
109,2,27.34,21.68,-0.011,5.0,0.00147,23.1,0.31
109,3,27.34,21.33,-0.049,5.8,0.00252,23.2,0.34
109,4,27.34,22.21,0.007,5.0,0.00176,18.7,0.98
109,5,27.34,21.69,-0.005,5.0,0.00255,18.4,0.2
109,6,27.34,22.92,0.117,9.2,0.00206,17.4,0.54
110,1,26.6,21.13,-0.079,6.9,0.0021,17.6,0.9
110,2,26.6,19.39,-0.289,27.9,0.00178,21.0,0.27
110,3,26.6,21.83,0.03,5.3,0.00271,17.7,0.86
110,4,26.6,19.66,-0.225,19.6,0.00248,16.3,0.75
110,5,26.6,21.27,-0.077,6.8,0.00196,16.5,0.23
110,6,26.6,23.0,0.071,6.6,0.00277,22.4,0.05
111,1,27.12,21.3,-0.072,6.6,0.00136,24.0,0.69
111,2,27.12,22.19,0.051,5.8,0.00205,17.4,0.22
111,3,27.12,20.74,-0.185,15.2,0.00258,19.1,0.05
111,4,27.12,23.86,0.2,16.7,0.00233,18.2,0.41
111,5,27.12,23.69,0.14,11.0,0.00156,23.6,0.66
111,6,27.12,20.41,-0.165,13.1,0.00206,19.8,0.16
112,1,28.86,22.18,-0.006,5.0,0.0027,17.5,0.88
112,2,28.86,19.6,-0.286,27.4,0.00251,17.0,0.78
112,3,28.86,21.89,0.092,7.6,0.00158,17.7,0.49
112,4,28.86,21.63,-0.012,5.0,0.00134,20.0,0.43
112,5,28.86,21.29,-0.078,6.9,0.00171,20.9,0.76
112,6,28.86,20.87,-0.132,10.3,0.00208,20.7,0.88
113,1,27.54,22.39,0.015,5.1,0.00159,22.5,0.25
113,2,27.54,19.96,-0.154,12.1,0.00177,21.0,0.5
113,3,27.54,23.33,0.178,14.4,0.00244,19.6,0.03
113,4,27.54,21.38,-0.083,7.1,0.00172,22.8,0.6
113,5,27.54,20.78,-0.145,11.4,0.00229,17.3,0.84
113,6,27.54,20.17,-0.177,14.4,0.00169,17.0,0.35
114,1,25.79,20.06,-0.162,12.9,0.00218,16.7,0.32
114,2,25.79,20.61,-0.167,13.4,0.00228,19.5,0.31
114,3,25.79,21.81,-0.008,5.0,0.00222,19.7,0.27
114,4,25.79,20.51,-0.16,12.7,0.0024,16.1,0.86
114,5,25.79,21.08,-0.122,9.6,0.00201,16.9,0.33
114,6,25.79,21.55,-0.045,5.6,0.00205,22.7,0.38
115,1,28.98,20.52,-0.152,12.0,0.00131,18.6,0.99
115,2,28.98,20.75,-0.165,13.2,0.00256,19.4,0.76
115,3,28.98,20.06,-0.14,11.0,0.00131,22.8,0.28
115,4,28.98,21.98,0.052,5.8,0.00201,18.5,0.15
115,5,28.98,19.95,-0.2,16.8,0.00208,21.8,0.1
115,6,28.98,20.19,-0.185,15.1,0.00243,16.3,0.99
116,1,31.07,24.28,0.196,16.4,0.0014,17.4,0.43
116,2,31.07,21.56,-0.067,6.4,0.00181,16.3,0.51
116,3,31.07,21.63,-0.042,5.5,0.00131,16.5,0.39
116,4,31.07,20.81,-0.13,10.2,0.00163,17.0,0.35
116,5,31.07,20.0,-0.233,20.6,0.00192,20.5,0.14
116,6,31.07,20.27,-0.177,14.4,0.00179,16.9,0.56
117,1,27.05,21.88,0.017,5.1,0.00224,22.7,0.21
117,2,27.05,21.04,-0.079,7.0,0.00259,20.1,0.93
117,3,27.05,22.37,0.095,7.8,0.00229,18.2,0.98
117,4,27.05,22.84,0.056,6.0,0.00194,20.9,0.34
117,5,27.05,21.63,0.033,5.3,0.00172,17.9,0.06
117,6,27.05,20.56,-0.126,9.8,0.00129,18.1,0.01
118,1,27.49,20.67,-0.181,14.7,0.00258,21.5,0.05
118,2,27.49,20.89,-0.027,5.2,0.00261,21.4,0.27
118,3,27.49,21.11,-0.163,13.0,0.00225,23.2,0.8
118,4,27.49,20.71,-0.082,7.1,0.00268,21.3,0.27
118,5,27.49,22.52,0.113,8.9,0.00191,17.6,0.45
118,6,27.49,23.29,0.104,8.3,0.00198,22.6,0.43
119,1,28.81,19.84,-0.201,16.9,0.00139,19.3,0.32
119,2,28.81,20.4,-0.165,13.2,0.00224,17.7,0.5
119,3,28.81,21.8,-0.048,5.7,0.00246,22.7,0.23
119,4,28.81,20.76,-0.108,8.6,0.00202,17.2,0.91
119,5,28.81,22.34,0.048,5.7,0.00232,20.3,0.49
119,6,28.81,20.58,-0.096,7.8,0.00211,16.8,0.14
120,1,29.24,21.63,-0.065,6.3,0.00146,17.9,0.85
120,2,29.24,22.79,0.117,9.2,0.00264,17.4,0.79
120,3,29.24,19.78,-0.189,15.6,0.0026,23.0,0.02
120,4,29.24,19.92,-0.265,24.6,0.00256,20.2,0.82
120,5,29.24,23.39,0.024,5.2,0.00236,23.2,0.23
120,6,29.24,21.97,0.032,5.3,0.00141,20.5,0.26
121,1,30.56,19.75,-0.202,17.0,0.00171,20.0,0.33
121,2,30.56,20.68,-0.15,11.8,0.00204,21.9,0.39
121,3,30.56,21.15,-0.053,5.9,0.00162,16.9,0.71
121,4,30.56,23.9,0.221,19.2,0.00169,23.7,0.19
121,5,30.56,21.69,-0.021,5.1,0.00169,19.6,0.73
121,6,30.56,20.14,-0.195,16.2,0.00189,20.2,0.26
122,1,28.74,23.5,0.134,10.4,0.00256,20.7,0.71
122,2,28.74,22.0,0.001,5.0,0.00204,19.5,0.33
122,3,28.74,20.28,-0.206,17.4,0.00215,21.9,0.21
122,4,28.74,20.61,-0.141,11.0,0.00249,22.5,0.17
122,5,28.74,21.95,-0.005,5.0,0.00247,18.0,0.16
122,6,28.74,22.17,0.016,5.1,0.00265,19.5,0.44
123,1,28.37,21.72,-0.011,5.0,0.00242,23.7,0.19
123,2,28.37,22.87,0.116,9.1,0.00212,22.0,0.33
123,3,28.37,21.02,-0.118,9.3,0.0026,19.7,0.59
123,4,28.37,21.38,-0.036,5.4,0.00171,16.8,0.82
123,5,28.37,22.35,-0.025,5.2,0.00273,20.7,0.8
123,6,28.37,22.09,0.032,5.3,0.00149,16.3,0.57
124,1,30.73,20.92,-0.089,7.4,0.00217,18.4,0.84
124,2,30.73,21.74,0.006,5.0,0.00195,21.8,0.8
124,3,30.73,22.18,0.01,5.0,0.00223,23.8,0.06
124,4,30.73,22.29,-0.018,5.1,0.0022,20.3,0.07
124,5,30.73,21.47,-0.021,5.1,0.0021,18.9,0.42
124,6,30.73,19.75,-0.294,28.6,0.00178,17.2,0.2
125,1,30.62,22.94,0.091,7.6,0.00138,16.7,0.66
125,2,30.62,21.1,-0.063,6.2,0.0019,21.6,0.4
125,3,30.62,21.61,-0.073,6.6,0.00209,17.1,0.03
125,4,30.62,21.56,-0.037,5.4,0.0024,16.6,0.06
125,5,30.62,21.37,-0.027,5.2,0.00174,24.0,0.88
125,6,30.62,19.73,-0.197,16.4,0.00202,18.4,0.13
126,1,30.17,21.61,-0.008,5.0,0.00194,19.1,0.9
126,2,30.17,20.72,-0.123,9.6,0.00155,17.0,0.5
126,3,30.17,22.33,0.056,6.0,0.00167,16.5,0.42
126,4,30.17,23.01,0.146,11.5,0.00261,16.9,0.87
126,5,30.17,20.81,-0.117,9.2,0.00203,22.2,0.97
126,6,30.17,22.28,-0.028,5.2,0.00237,16.3,0.43
127,1,32.02,20.95,-0.091,7.5,0.00189,21.9,0.04
127,2,32.02,20.5,-0.096,7.8,0.00261,18.1,0.18
127,3,32.02,23.33,0.116,9.1,0.00215,23.3,0.3
127,4,32.02,20.85,-0.118,9.2,0.00225,20.9,0.36
127,5,32.02,20.43,-0.159,12.6,0.00128,21.0,0.53
127,6,32.02,22.23,0.073,6.6,0.00202,18.0,0.01
128,1,30.38,20.6,-0.104,8.3,0.00156,19.1,0.8
128,2,30.38,24.42,0.243,21.9,0.00237,16.3,0.43
128,3,30.38,23.87,0.184,15.0,0.00202,21.2,0.26
128,4,30.38,21.49,-0.027,5.2,0.00133,16.2,0.01
128,5,30.38,21.51,-0.059,6.1,0.00216,16.8,0.84
128,6,30.38,21.54,-0.094,7.7,0.00195,16.2,0.64
129,1,31.45,22.0,-0.017,5.1,0.00131,16.7,0.15
129,2,31.45,22.0,-0.018,5.1,0.00194,19.9,0.88
129,3,31.45,21.35,-0.061,6.2,0.00132,23.4,0.33
129,4,31.45,19.99,-0.173,13.9,0.00204,18.1,0.17
129,5,31.45,19.47,-0.267,24.9,0.00248,23.6,0.8
129,6,31.45,21.18,-0.076,6.8,0.00215,21.4,0.32
130,1,30.11,21.55,0.003,5.0,0.00245,19.7,0.28
130,2,30.11,22.01,-0.025,5.2,0.00133,19.7,0.67
130,3,30.11,22.01,-0.039,5.5,0.00262,19.8,0.67
130,4,30.11,22.11,0.038,5.5,0.00156,20.2,0.86
130,5,30.11,22.44,0.073,6.7,0.0016,21.6,0.81
130,6,30.11,21.61,-0.093,7.7,0.0016,21.3,0.52
131,1,30.27,23.22,0.143,11.2,0.00221,22.4,0.06
131,2,30.27,20.08,-0.202,17.0,0.0027,23.4,0.78
131,3,30.27,19.84,-0.201,16.8,0.0019,19.3,0.4
131,4,30.27,23.35,0.123,9.6,0.00241,22.3,0.39
131,5,30.27,21.31,-0.069,6.5,0.00193,17.6,0.85
131,6,30.27,21.75,-0.045,5.6,0.00242,16.2,0.53
132,1,29.21,21.26,-0.069,6.5,0.0022,23.1,0.73
132,2,29.21,20.83,-0.085,7.3,0.00144,21.1,0.8
132,3,29.21,23.41,0.107,8.5,0.00173,19.7,0.41
132,4,29.21,20.83,-0.132,10.3,0.00139,20.4,0.19
132,5,29.21,21.11,-0.081,7.0,0.00176,20.2,0.94
132,6,29.21,23.04,0.109,8.7,0.00193,19.2,0.35
133,1,29.45,19.6,-0.227,19.9,0.00263,20.2,0.25
133,2,29.45,21.97,-0.026,5.2,0.00163,22.2,0.32
133,3,29.45,20.01,-0.231,20.3,0.00188,20.3,0.89
133,4,29.45,21.74,0.009,5.0,0.00133,20.7,0.96
133,5,29.45,20.4,-0.183,14.9,0.00146,19.8,0.58
133,6,29.45,21.38,-0.081,7.0,0.00237,23.4,0.46
134,1,29.01,20.42,-0.101,8.1,0.00221,22.2,0.9
134,2,29.01,20.72,-0.166,13.3,0.00193,23.4,0.48
134,3,29.01,23.34,0.162,12.9,0.00189,19.6,0.35
134,4,29.01,20.93,-0.157,12.5,0.00216,18.1,0.31
134,5,29.01,20.36,-0.138,10.8,0.00267,21.0,0.03
134,6,29.01,23.0,0.099,8.0,0.00168,16.2,0.53
135,1,29.27,18.6,-0.28,26.6,0.00255,18.0,0.87
135,2,29.27,21.06,-0.08,7.0,0.00248,16.8,0.7
135,3,29.27,21.57,-0.018,5.1,0.00265,21.1,0.11
135,4,29.27,22.74,0.077,6.8,0.00168,19.9,0.59
135,5,29.27,21.49,-0.035,5.4,0.00135,17.3,0.34
135,6,29.27,21.13,-0.098,8.0,0.00204,23.3,0.87
136,1,26.9,20.74,-0.154,12.1,0.00223,18.6,0.28
136,2,26.9,22.23,0.026,5.2,0.00149,18.6,0.16
136,3,26.9,22.3,0.076,6.8,0.002,20.2,0.19
136,4,26.9,21.46,-0.051,5.8,0.0025,16.3,0.37
136,5,26.9,20.09,-0.189,15.5,0.00228,20.3,0.91
136,6,26.9,20.14,-0.16,12.7,0.00197,18.0,0.61
137,1,26.42,22.09,-0.028,5.2,0.00138,16.8,0.72
137,2,26.42,22.28,0.016,5.1,0.00195,21.4,0.06
137,3,26.42,21.93,-0.039,5.5,0.00228,17.9,0.94
137,4,26.42,20.28,-0.164,13.1,0.00176,19.8,0.61
