sample_id,T_now_C,RH_now_pct,CO2_now_ppm,T_forecast_30min_C,PMV_forecast,comfort_class_now,comfort_class_forecast
519,23.24,30.4,969.0,22.88,-0.014,2,2
520,21.71,66.4,926.0,22.64,0.072,2,2
521,18.39,45.9,1025.0,18.88,-0.267,3,2
522,24.3,32.6,925.0,24.4,0.271,2,2
523,21.27,49.5,1124.0,22.18,0.002,2,3
524,23.12,55.8,758.0,24.59,0.057,2,2
525,20.79,41.5,1052.0,19.89,-0.412,2,2
526,22.61,65.5,808.0,21.21,-0.222,2,2
527,23.82,30.3,806.0,23.97,0.214,2,2
528,22.87,51.2,857.0,20.95,-0.049,3,2
529,22.12,39.8,1098.0,21.52,0.012,2,1
530,26.26,58.1,1162.0,25.49,0.391,2,3
531,19.92,36.2,788.0,19.9,-0.078,2,4
532,25.92,32.3,924.0,24.73,0.18,1,3
533,19.37,67.7,1174.0,18.25,-0.318,3,2
534,23.85,52.1,1146.0,23.16,-0.009,1,2
535,18.68,60.4,448.0,20.87,-0.074,2,2
536,24.16,65.8,1121.0,24.83,0.249,3,1
537,22.34,44.2,549.0,22.11,0.1,2,3
538,22.83,54.5,1185.0,23.37,-0.037,2,2
539,23.71,67.0,942.0,23.45,0.404,2,2
540,22.05,31.8,501.0,21.23,-0.17,2,3
541,18.61,36.4,665.0,17.77,-0.564,2,2
542,27.39,63.7,462.0,28.36,0.589,3,2
543,22.28,55.8,891.0,22.61,0.195,2,0
544,21.75,37.1,842.0,22.11,-0.138,0,2
545,19.4,50.3,407.0,17.73,-0.428,3,0
546,19.82,48.6,998.0,18.67,-0.175,2,2
547,24.53,36.6,867.0,24.43,0.376,2,2
548,20.0,67.1,480.0,19.44,-0.34,2,1
549,20.31,55.0,700.0,19.15,-0.097,2,2
550,23.14,38.8,703.0,23.76,0.187,1,2
551,22.59,65.9,699.0,22.59,0.063,3,1
552,25.07,41.7,952.0,25.66,0.404,1,1
553,26.52,57.6,763.0,28.14,0.551,2,3
554,21.07,54.3,1089.0,20.54,-0.09,2,2
555,22.1,56.2,667.0,21.59,0.052,1,2
556,22.68,51.4,656.0,23.5,0.094,2,2
557,20.09,32.5,677.0,19.36,-0.093,1,2
558,22.91,54.6,817.0,23.04,0.165,2,1
559,18.56,42.7,1011.0,19.51,-0.237,2,2
560,25.91,63.9,977.0,25.65,0.291,2,3
561,22.65,48.7,951.0,23.8,0.0,1,2
562,23.49,43.5,490.0,23.64,-0.002,3,2
563,20.94,42.7,620.0,20.87,0.058,2,2
564,24.05,60.1,496.0,23.45,0.102,1,2
565,19.27,54.0,773.0,19.37,-0.344,2,2
566,27.21,50.8,1051.0,25.76,0.502,3,2
567,25.08,33.8,658.0,24.56,0.113,3,1
568,25.03,51.4,874.0,25.96,0.52,2,2
569,27.61,50.3,844.0,27.58,0.574,3,2
570,18.38,34.2,567.0,18.08,-0.426,2,2
571,24.45,58.0,728.0,25.28,0.4,2,2
572,25.66,68.0,846.0,24.39,0.198,4,1
573,21.57,34.8,606.0,21.4,-0.229,2,2
574,20.82,30.3,811.0,20.74,-0.314,1,2
575,21.33,68.5,1090.0,21.7,0.007,1,0
576,23.2,57.6,1013.0,22.25,0.095,2,3
577,23.97,47.5,764.0,23.35,0.135,2,2
578,27.53,30.2,1043.0,28.6,0.597,1,2
579,25.01,58.0,1044.0,25.07,0.164,3,3
580,20.34,53.1,978.0,19.42,-0.342,4,2
581,20.94,40.5,982.0,20.46,0.055,2,2
582,18.03,55.6,577.0,18.13,-0.368,4,3
583,27.39,40.6,864.0,26.18,0.433,3,2
584,18.6,57.3,1124.0,18.12,-0.473,2,3
585,27.68,60.4,888.0,27.24,0.449,2,2
586,26.04,34.2,640.0,25.91,0.552,3,1
587,19.58,32.8,831.0,19.23,-0.138,2,2
588,18.41,42.0,524.0,18.71,-0.382,0,2
589,24.78,39.9,721.0,24.67,0.333,2,2
590,27.69,46.8,675.0,27.12,0.628,2,2
591,21.17,52.4,854.0,22.1,0.119,3,2
592,19.18,66.6,582.0,18.92,-0.379,2,2
593,18.41,58.1,679.0,19.36,-0.225,2,2
594,19.29,59.1,1176.0,19.6,-0.399,2,2
595,22.95,59.1,639.0,22.9,-0.024,2,2
596,22.57,34.1,640.0,22.61,0.119,1,2
597,27.36,37.5,708.0,27.34,0.629,2,3
598,22.92,31.5,995.0,22.73,0.206,1,2
599,27.26,48.8,780.0,27.33,0.642,2,2
600,23.71,66.4,783.0,23.78,0.257,2,2
601,20.1,61.2,656.0,20.16,0.017,3,2
602,24.54,37.5,891.0,24.77,0.387,4,3
603,21.54,43.1,479.0,22.51,-0.182,1,3
604,26.87,56.7,997.0,26.54,0.526,2,2
605,20.71,51.1,976.0,21.58,-0.05,3,3
606,18.16,50.4,738.0,18.66,-0.13,2,2
607,22.72,58.4,644.0,22.4,0.018,2,2
608,19.34,36.1,558.0,20.01,-0.146,2,2
609,25.17,34.7,932.0,23.89,-0.002,2,2
610,20.68,55.4,472.0,20.54,-0.26,4,2
611,19.85,65.5,1117.0,20.46,-0.196,2,2
612,24.25,63.3,588.0,24.15,0.114,2,3
613,25.53,52.5,794.0,25.59,0.399,2,2
614,26.19,42.7,560.0,25.52,0.056,2,2
615,21.36,45.0,897.0,22.7,0.057,2,1
616,19.59,59.4,1049.0,19.78,-0.33,0,2
617,19.38,38.7,731.0,19.28,-0.336,2,2
618,27.15,43.2,661.0,28.75,0.678,4,2
619,23.65,45.6,816.0,24.36,0.166,2,2
620,21.55,31.7,635.0,21.8,-0.049,2,2
621,26.49,55.7,814.0,25.81,0.507,2,2
622,18.94,66.6,831.0,18.64,-0.369,2,2
623,22.42,59.5,795.0,22.35,-0.044,2,2
624,26.96,31.4,696.0,28.3,0.576,1,3
625,18.92,67.4,426.0,18.8,-0.297,2,3
626,27.57,54.4,925.0,27.91,0.659,2,2
627,26.19,64.6,1108.0,25.21,0.411,1,3
628,18.55,64.1,1194.0,18.62,-0.414,2,2
629,25.54,63.1,858.0,25.57,0.158,2,3
630,24.88,46.6,451.0,25.02,0.35,2,3
631,23.59,64.4,937.0,25.17,0.474,2,1
632,21.48,49.7,1088.0,21.5,-0.019,2,2
633,22.65,56.8,639.0,23.13,0.058,1,2
634,18.8,33.6,803.0,18.79,-0.387,2,2
635,18.26,53.9,951.0,16.73,-0.487,3,3
636,25.96,67.7,1080.0,25.83,0.466,3,2
637,26.6,69.0,1007.0,26.16,0.472,3,3
638,21.5,57.1,1196.0,21.33,0.011,2,2
639,26.99,50.3,1136.0,27.87,0.834,2,2
640,23.81,68.6,535.0,24.68,0.379,2,2
641,20.19,39.1,415.0,19.68,-0.185,2,3
642,18.3,63.3,833.0,16.88,-0.48,2,2
643,21.89,36.5,832.0,21.25,-0.075,2,2
644,21.86,51.2,608.0,21.08,-0.234,3,3
645,19.19,43.1,613.0,19.43,-0.183,4,2
646,25.58,50.4,701.0,25.72,0.419,2,2
647,22.52,41.1,848.0,24.08,0.263,3,1
648,20.83,36.4,450.0,21.04,-0.242,2,0
649,26.09,61.1,1141.0,25.17,0.483,0,2
650,24.72,45.8,411.0,23.83,0.063,3,4
651,18.2,33.3,534.0,17.84,-0.459,2,4
652,27.26,55.4,688.0,25.56,0.273,0,3
653,27.81,30.1,1091.0,26.54,0.493,4,4
654,26.01,65.4,866.0,26.74,0.309,2,3
655,19.1,41.2,1058.0,17.48,-0.446,2,4
656,20.84,66.6,1049.0,21.22,0.084,3,2
657,26.97,44.0,686.0,27.19,0.639,3,2
658,20.85,50.0,758.0,21.49,0.064,2,2
659,26.22,69.4,1063.0,25.7,0.468,2,2
660,27.05,63.3,509.0,26.96,0.816,2,2
661,26.92,56.1,803.0,27.16,0.485,2,3
662,21.29,64.8,598.0,19.65,-0.378,2,0
663,19.97,45.2,1039.0,21.38,0.056,2,2
664,27.63,47.3,936.0,28.15,0.735,2,2
665,26.45,63.8,924.0,25.97,0.49,2,3
666,18.32,33.6,724.0,18.05,-0.438,2,2
667,21.68,38.6,791.0,20.99,-0.117,1,2
668,20.53,52.0,541.0,19.53,-0.139,2,3
669,25.98,38.7,881.0,26.27,0.61,2,2
670,21.32,50.3,853.0,21.04,-0.195,2,2
671,26.64,43.5,592.0,26.42,0.444,2,2
672,21.85,51.6,644.0,21.26,-0.053,2,2
673,22.89,65.0,1036.0,22.5,0.023,2,2
674,24.74,41.2,778.0,23.67,0.128,2,4
675,21.35,31.1,630.0,21.15,0.054,2,2
676,20.78,52.9,474.0,20.71,0.07,1,0
677,24.41,44.6,507.0,24.83,0.29,2,3
678,22.19,65.8,1196.0,22.91,-0.047,2,2
679,23.35,41.9,742.0,23.41,0.176,3,2
680,19.64,68.8,689.0,20.5,-0.148,2,2
681,18.69,69.8,488.0,18.27,-0.292,1,2
682,27.79,60.2,839.0,28.9,0.675,2,2
683,20.52,49.2,1144.0,21.41,-0.11,2,2
684,27.74,33.9,695.0,28.22,0.876,2,4
685,24.55,47.3,535.0,24.87,0.403,3,2
686,26.69,35.2,457.0,25.7,0.426,2,3
687,22.05,35.0,1123.0,22.95,0.215,3,3
688,19.35,55.1,511.0,20.45,-0.192,2,2
689,18.42,34.3,1057.0,17.86,-0.283,3,2
690,22.62,33.9,747.0,22.59,0.131,2,1
691,26.22,31.4,959.0,27.03,0.541,2,2
692,26.18,30.8,911.0,24.47,-0.022,2,2
693,19.32,38.1,740.0,18.78,-0.418,2,2
694,18.54,56.3,685.0,19.75,-0.055,2,3
695,25.49,68.9,644.0,24.22,0.083,1,2
696,19.09,61.6,559.0,18.73,-0.202,1,2
697,22.03,38.4,578.0,23.52,0.092,0,1
698,24.43,37.0,773.0,23.47,0.141,3,2
699,20.7,50.6,516.0,20.51,-0.302,3,2
700,20.28,63.1,692.0,20.39,-0.247,2,2
701,26.73,32.2,1017.0,25.62,0.311,3,2
702,27.16,67.3,576.0,27.72,0.576,2,1
703,20.43,41.4,467.0,19.34,-0.218,2,2
704,26.45,47.7,1110.0,25.88,0.41,2,0
705,25.48,43.0,1113.0,26.15,0.518,2,2
706,22.89,45.7,425.0,22.4,-0.015,2,2
707,23.81,61.8,684.0,26.14,0.514,3,2
708,21.22,68.8,1003.0,21.57,0.041,2,3
709,25.49,58.1,941.0,24.7,0.264,1,2
710,24.84,34.3,713.0,22.84,-0.043,2,2
711,24.01,59.1,933.0,23.46,0.234,2,2
712,26.15,32.8,486.0,26.41,0.252,2,2
713,27.8,34.9,716.0,26.86,0.468,2,4
714,20.98,48.9,648.0,20.58,-0.159,2,2
715,25.59,45.8,546.0,24.3,0.182,2,2
716,22.38,54.0,1143.0,21.89,-0.043,3,0
717,26.4,46.2,616.0,26.63,0.393,2,2
718,27.44,33.2,555.0,27.06,0.348,2,2
719,22.99,43.2,420.0,22.5,0.174,2,1
720,22.97,51.2,1071.0,22.71,-0.119,2,2
721,21.42,61.6,616.0,20.64,-0.093,2,2
722,22.6,32.0,930.0,23.74,0.225,3,3
723,26.29,35.1,1199.0,24.66,0.197,1,2
724,25.13,64.7,1017.0,24.31,0.239,2,2
725,25.0,30.7,529.0,24.5,0.26,3,2
726,25.44,52.3,473.0,23.98,0.208,2,2
727,26.83,64.8,535.0,28.91,0.602,2,3
728,27.55,46.2,792.0,28.14,0.768,1,3
729,19.53,65.4,688.0,18.93,-0.34,3,2
730,23.77,42.7,754.0,25.07,0.19,2,2
731,24.14,55.0,541.0,25.03,0.256,2,1
732,27.16,53.5,566.0,26.66,0.503,2,1
733,20.37,38.7,945.0,20.51,-0.294,2,2
734,19.66,31.7,678.0,19.9,-0.202,2,1
735,20.56,57.3,792.0,21.55,-0.124,2,2
736,25.92,60.6,1095.0,27.79,0.629,3,2
737,19.9,48.2,1015.0,20.1,-0.121,3,2
738,21.34,62.4,1135.0,21.0,-0.087,0,2
739,25.44,39.2,922.0,25.17,0.135,2,4
740,22.08,45.4,570.0,22.38,0.217,1,4
741,20.31,39.3,1042.0,20.01,-0.229,2,3
742,22.84,68.5,877.0,24.17,0.275,2,2
743,26.44,48.9,1020.0,26.27,0.465,4,1
744,24.04,39.7,572.0,23.54,-0.016,1,1
745,24.26,46.9,1015.0,23.25,0.249,1,2
746,22.17,68.4,573.0,21.24,-0.002,2,0
747,20.12,41.5,768.0,20.39,-0.312,3,4
748,20.93,55.4,540.0,19.41,-0.341,3,2
749,22.33,54.5,416.0,22.87,0.164,2,2
750,20.47,47.9,1124.0,21.03,-0.174,3,2
751,19.53,37.8,824.0,19.97,-0.178,2,2
752,24.13,40.4,704.0,24.05,0.088,2,2
753,22.73,65.7,784.0,24.68,0.368,2,2
754,24.39,38.2,981.0,24.31,0.272,2,2
755,19.7,57.1,604.0,19.91,-0.16,2,1
756,22.98,34.3,981.0,21.92,0.067,2,2
757,24.29,60.8,455.0,24.18,0.227,4,1
758,24.25,40.9,827.0,23.51,0.111,1,2
759,19.7,52.8,1051.0,19.63,-0.209,2,2
760,19.42,44.9,900.0,18.05,-0.402,2,1
761,20.6,55.4,673.0,20.93,-0.248,4,2
762,20.12,56.1,604.0,20.7,-0.02,2,2
763,19.86,57.9,611.0,20.4,-0.226,3,3
764,21.37,60.1,864.0,22.15,0.177,2,2
765,23.24,66.0,862.0,23.64,0.075,2,2
766,24.56,53.6,811.0,25.06,0.283,3,3
767,20.21,60.6,962.0,21.05,-0.205,0,3
768,21.4,67.6,947.0,21.43,-0.033,3,1
769,25.31,45.7,576.0,24.49,0.203,2,3
770,27.42,47.6,1019.0,27.85,0.507,3,2
771,24.04,68.7,476.0,23.5,0.19,3,2
772,27.35,48.1,1020.0,26.69,0.528,2,3
773,26.27,37.4,1162.0,27.26,0.488,2,2
774,24.27,69.3,965.0,23.74,0.04,2,2
775,22.89,41.1,1177.0,21.8,0.034,2,4
776,20.47,55.2,492.0,20.25,-0.317,1,2
777,21.09,63.6,563.0,21.03,-0.105,2,2
778,26.27,42.5,1148.0,28.13,0.665,3,2
779,18.71,34.3,601.0,17.37,-0.415,2,3
780,21.85,56.7,488.0,21.43,-0.17,0,1
781,18.42,45.7,810.0,17.76,-0.418,4,2
782,22.02,43.7,1002.0,21.69,-0.047,2,2
783,22.81,63.5,985.0,22.85,0.028,1,2
784,18.43,66.1,613.0,17.37,-0.418,3,3
785,18.38,61.0,1093.0,17.59,-0.375,1,2
786,20.51,34.6,902.0,18.68,-0.121,3,3
787,24.26,68.8,1025.0,24.53,0.306,2,2
788,25.98,35.9,780.0,26.44,0.527,3,3
789,26.02,34.4,1009.0,27.37,0.627,2,2
790,18.31,33.0,643.0,17.4,-0.567,2,2
791,24.66,46.0,550.0,25.15,0.283,0,3
792,27.66,34.1,911.0,26.52,0.41,2,4
793,24.25,49.3,742.0,22.76,-0.047,3,4
794,27.33,52.5,401.0,26.99,0.429,2,2
795,27.02,40.5,1057.0,28.84,0.757,3,2
796,24.69,37.1,699.0,23.58,0.181,2,3
797,20.75,60.0,930.0,19.49,-0.125,3,2
798,21.03,41.3,1063.0,20.72,-0.122,2,2
799,21.4,60.6,432.0,21.4,-0.229,2,2
800,26.75,63.9,452.0,25.5,0.337,3,3
801,25.56,51.8,1005.0,24.65,0.211,2,2
802,25.04,46.0,1065.0,25.36,0.393,2,4
803,25.47,66.1,1163.0,26.03,0.442,2,2
804,20.73,62.2,584.0,20.77,-0.108,2,4
805,27.97,58.5,468.0,27.18,0.479,2,3
806,23.55,53.2,743.0,24.6,0.185,2,2
807,26.97,38.1,959.0,28.04,0.612,2,1
808,21.62,40.5,812.0,21.35,-0.172,2,2
809,25.42,48.2,1183.0,25.89,0.36,2,1
810,20.21,59.3,557.0,21.49,0.174,2,2
811,20.09,53.1,882.0,20.1,-0.16,2,2
812,27.56,35.2,1145.0,26.49,0.333,3,2
813,27.16,33.9,743.0,27.99,0.583,1,2
814,20.72,47.7,707.0,21.35,-0.063,1,2
815,23.91,31.0,856.0,23.82,0.046,2,2
816,25.08,54.3,813.0,24.13,0.319,4,2
817,26.33,31.6,754.0,26.19,0.449,2,2
818,24.05,67.4,1104.0,24.75,0.288,2,1
819,27.71,63.9,562.0,28.69,0.558,2,2
820,21.11,65.6,595.0,21.42,0.014,2,2
821,27.46,38.3,874.0,28.11,0.626,2,2
822,23.13,35.8,734.0,22.28,0.044,2,2
823,26.96,38.9,1094.0,27.97,0.612,2,3
824,22.52,32.6,650.0,22.63,0.28,2,3
825,27.18,53.5,887.0,29.08,0.708,2,2
826,19.92,35.0,1054.0,19.7,-0.119,3,1
827,27.91,48.7,528.0,27.37,0.571,2,2
828,22.21,61.2,879.0,21.88,-0.113,2,4
829,27.19,54.2,1110.0,26.96,0.366,3,4
830,21.92,33.7,807.0,22.55,-0.116,2,3
831,21.43,66.8,896.0,21.08,-0.045,2,1
832,20.29,30.2,1141.0,19.69,-0.004,2,3
833,25.47,52.6,994.0,25.23,0.255,4,3
834,26.93,65.2,714.0,25.76,0.5,1,3
835,24.83,67.9,1100.0,24.98,0.228,2,3
836,22.8,35.8,706.0,21.84,0.013,1,2
837,22.26,64.5,1006.0,22.44,-0.023,3,3
838,22.46,45.7,722.0,22.19,-0.274,2,0
839,25.28,54.0,541.0,26.03,0.256,1,2
840,27.17,35.7,525.0,29.31,0.819,2,0
841,27.11,69.2,1085.0,27.32,0.553,2,3
842,19.57,31.0,924.0,19.21,-0.341,2,2
843,20.36,45.3,967.0,19.8,-0.046,2,2
844,23.71,63.3,891.0,22.86,0.051,4,1
845,18.69,65.1,953.0,17.9,-0.445,2,2
846,26.0,31.1,456.0,24.78,0.211,2,2
847,18.18,52.9,1094.0,17.71,-0.495,2,2
848,25.21,52.7,568.0,26.26,0.338,2,2
849,19.41,32.4,924.0,19.06,-0.316,2,2
850,22.25,51.3,755.0,23.1,0.015,2,3
851,19.46,34.3,704.0,17.96,-0.454,3,2
852,18.36,39.7,760.0,18.17,-0.354,0,2
853,22.74,53.7,765.0,22.97,0.0,3,2
854,18.73,53.7,586.0,18.57,-0.296,2,2
855,20.21,59.8,843.0,20.72,-0.192,3,2
856,27.13,33.6,1160.0,27.65,0.635,1,2
857,22.6,45.3,1022.0,21.81,-0.074,3,3
858,22.87,54.5,537.0,24.52,0.372,2,0
859,23.63,48.3,690.0,22.66,0.133,2,0
860,27.04,36.3,565.0,28.42,0.721,2,2
861,20.68,37.0,534.0,20.76,-0.027,2,2
862,24.23,31.6,418.0,24.03,0.133,2,1
863,24.5,62.6,577.0,25.96,0.238,1,2
864,24.22,68.1,1026.0,23.36,0.229,2,2
865,22.64,40.7,449.0,22.65,0.162,2,1
866,19.78,50.5,574.0,19.53,-0.167,3,2
867,22.12,37.0,557.0,22.28,0.002,1,2
868,27.06,40.6,573.0,28.43,0.665,2,2
869,18.35,49.5,691.0,18.33,-0.372,1,2
870,19.02,44.0,581.0,18.43,-0.522,3,2
871,24.66,34.9,1017.0,23.91,0.302,2,2
872,26.52,31.3,657.0,28.24,0.505,3,2
873,18.35,55.4,710.0,19.2,-0.329,4,2
874,27.47,35.1,891.0,28.65,0.72,3,2
875,23.26,39.0,684.0,23.03,0.198,4,2
876,26.11,65.4,889.0,26.07,0.233,4,1
877,18.53,34.6,540.0,19.48,-0.117,4,0
878,21.05,66.0,819.0,21.75,0.001,2,1
879,23.3,45.2,624.0,24.01,0.307,3,3
880,27.41,48.4,828.0,26.47,0.367,3,2
881,25.24,37.3,620.0,24.78,0.4,2,3
882,18.12,55.4,656.0,17.82,-0.397,2,0
883,27.01,53.5,753.0,27.78,0.599,2,3
884,19.9,61.4,680.0,20.48,-0.125,2,4
885,22.87,39.2,525.0,23.31,0.18,2,1
886,26.92,34.3,967.0,26.22,0.336,2,2
887,26.4,35.5,789.0,25.79,0.427,2,2
888,25.58,65.6,477.0,26.55,0.381,2,2
889,19.71,53.4,1165.0,19.4,-0.364,3,2
890,19.22,48.5,863.0,18.72,-0.421,3,0
891,18.66,56.2,1043.0,18.45,-0.366,3,2
892,25.83,64.1,489.0,27.35,0.42,2,2
893,21.1,36.4,841.0,21.76,-0.01,1,2
894,19.14,38.7,1148.0,18.96,-0.248,2,2
895,26.03,32.4,1138.0,25.59,0.406,2,2
896,19.78,31.3,720.0,19.98,-0.11,2,2
897,27.13,41.9,1043.0,27.03,0.481,2,2
898,27.34,66.5,515.0,27.26,0.486,3,2
899,21.25,62.0,485.0,21.84,-0.105,3,1
900,24.72,58.9,516.0,26.05,0.482,2,3
901,27.01,53.5,811.0,27.42,0.643,2,1
902,18.77,46.8,836.0,18.63,-0.269,3,2
903,25.17,31.8,865.0,24.8,0.369,2,2
904,22.76,50.1,869.0,23.6,0.275,1,2
905,27.97,35.2,1029.0,27.06,0.399,2,3
906,25.58,35.2,757.0,24.77,0.087,1,2
907,19.34,45.8,627.0,20.33,-0.147,0,2
908,19.0,51.0,577.0,19.73,-0.136,2,3
909,19.59,40.9,439.0,19.57,-0.028,2,2
910,24.48,56.0,503.0,23.48,0.248,2,3
911,25.58,48.6,698.0,25.1,0.342,1,3
912,24.38,50.1,955.0,23.71,0.111,4,1
913,24.52,61.1,486.0,25.51,0.359,3,1
914,22.56,49.5,491.0,22.72,0.149,2,2
915,20.44,46.5,796.0,19.86,-0.279,2,3
916,20.18,32.1,602.0,19.43,-0.193,2,2
917,24.04,48.2,786.0,23.98,0.274,0,0
918,26.5,52.5,440.0,27.32,0.528,2,3
919,27.97,55.9,1000.0,26.48,0.476,1,2
920,27.57,63.1,414.0,27.91,0.49,3,2
921,26.47,48.8,555.0,25.99,0.701,2,2
922,23.44,58.5,1102.0,23.07,0.086,3,2
923,24.15,37.1,806.0,23.04,-0.002,2,2
924,19.7,63.0,974.0,19.99,-0.31,2,2
925,22.7,49.6,1031.0,22.68,0.127,2,2
926,19.2,64.2,977.0,19.47,-0.12,2,2
927,26.14,51.2,586.0,25.26,0.251,2,2
928,19.5,43.3,1153.0,19.69,-0.223,2,2
929,20.42,61.8,959.0,21.35,-0.197,2,2
930,25.15,52.7,527.0,23.85,0.162,1,2
931,23.71,47.6,546.0,23.07,0.314,2,2
932,22.42,55.4,1025.0,24.06,0.237,2,1
933,24.22,43.3,1131.0,24.02,0.379,2,1
934,20.74,51.4,500.0,19.46,-0.11,2,2
935,25.82,42.7,822.0,25.99,0.601,3,2
936,24.57,44.4,510.0,24.58,0.179,2,2
937,25.98,68.7,645.0,26.44,0.504,2,2
938,18.91,33.5,770.0,18.46,-0.277,4,2
939,24.34,37.5,999.0,24.18,0.112,1,0
940,19.96,38.8,604.0,21.25,-0.178,2,2
941,22.23,38.2,787.0,21.74,0.082,2,2
942,27.42,57.8,1163.0,26.88,0.637,2,2
943,20.33,67.8,702.0,20.36,-0.208,3,3
944,22.66,58.9,561.0,24.23,0.217,2,3
945,21.72,47.0,822.0,21.12,-0.058,2,2
946,20.51,64.0,579.0,20.36,-0.288,2,2
947,20.11,55.8,897.0,21.25,0.034,2,0
948,19.27,47.3,531.0,19.76,-0.274,2,2
949,24.17,32.8,1149.0,25.29,0.378,0,2
950,23.25,37.7,567.0,23.17,0.118,2,2
951,23.28,68.2,1100.0,25.02,0.15,2,2
952,20.77,50.2,1073.0,20.29,-0.08,2,3
953,24.43,32.4,1001.0,23.57,0.101,0,2
954,20.34,57.6,1066.0,20.48,-0.208,2,2
955,20.82,65.8,1119.0,18.74,-0.256,2,2
956,26.65,63.6,544.0,26.36,0.489,1,3
957,21.87,51.1,424.0,20.63,-0.118,2,2
958,25.81,63.6,434.0,24.86,0.257,4,3
959,19.75,60.5,615.0,19.61,-0.232,3,3
960,24.22,65.1,882.0,24.22,0.31,3,3
961,24.52,30.7,473.0,23.63,0.424,2,2
962,25.85,40.2,490.0,26.95,0.463,1,2
963,27.23,38.6,943.0,27.31,0.384,2,3
964,19.47,36.1,1064.0,20.63,-0.211,2,0
965,22.6,48.9,1100.0,22.26,-0.158,2,3
966,26.59,58.7,824.0,26.15,0.32,0,3
967,24.97,32.0,1014.0,23.88,0.108,2,2
968,23.76,59.5,1107.0,24.46,0.239,2,1
969,21.28,41.8,1072.0,22.98,0.109,2,2
970,21.17,42.0,441.0,20.41,-0.245,0,2
971,21.4,40.9,876.0,20.43,-0.182,0,2
972,22.43,62.7,876.0,21.9,-0.047,3,4
973,24.35,41.0,617.0,24.33,0.4,2,2
974,21.07,46.6,1098.0,22.1,0.175,4,4
975,21.8,39.5,839.0,21.08,-0.212,2,3
976,23.87,57.7,617.0,23.4,0.242,2,3
977,25.62,59.9,428.0,25.28,0.161,3,3
978,23.56,58.6,585.0,23.45,0.081,2,3
979,21.61,68.5,924.0,20.48,-0.134,2,0
980,21.72,53.5,598.0,20.27,-0.164,2,2
981,23.53,38.1,461.0,24.39,0.366,1,1
982,24.81,69.3,443.0,24.23,0.255,2,2
983,23.09,51.7,1133.0,22.88,-0.072,3,2
984,21.81,35.9,1013.0,22.0,-0.111,1,2
985,19.87,37.5,776.0,20.3,-0.188,2,3
986,18.15,35.1,879.0,15.92,-0.575,2,2
987,18.33,51.8,742.0,19.7,-0.171,2,2
988,27.89,30.5,415.0,29.27,0.793,2,2
989,26.11,40.9,793.0,25.9,0.407,2,2
990,23.23,64.2,709.0,22.87,-0.142,3,2
991,27.74,52.0,445.0,27.37,0.571,3,2
992,20.26,56.2,934.0,20.4,-0.129,2,2
993,18.15,58.6,717.0,18.72,-0.329,4,2
994,26.89,34.5,1125.0,26.36,0.355,2,3
995,25.28,60.2,760.0,25.95,0.414,2,3
996,24.54,40.6,858.0,24.12,0.164,2,2
997,22.13,60.8,1000.0,21.65,0.079,1,2
998,21.12,65.4,472.0,20.7,-0.142,2,0
999,27.1,37.0,646.0,25.98,0.253,2,3
1000,21.01,41.8,935.0,22.36,-0.031,4,3
1001,25.02,33.8,1111.0,24.25,0.24,1,2
1002,19.04,63.7,1148.0,19.28,-0.113,2,2
1003,26.36,37.8,735.0,27.39,0.618,2,3
1004,22.68,32.0,682.0,23.56,0.156,2,2
1005,27.94,37.7,705.0,27.6,0.56,2,2
1006,18.95,68.5,1050.0,19.59,-0.211,3,2
1007,24.65,64.5,574.0,24.41,0.193,2,2
1008,19.63,49.2,733.0,17.56,-0.551,2,2
1009,24.14,65.3,728.0,24.88,0.43,2,3
1010,22.47,40.7,1186.0,22.8,0.181,2,1
1011,24.72,30.3,410.0,23.76,0.261,2,2
1012,26.83,61.0,643.0,26.42,0.234,2,2
1013,21.18,60.4,459.0,20.78,-0.214,2,4
1014,19.66,63.7,807.0,19.08,-0.256,2,2
1015,24.55,53.6,940.0,23.41,0.013,3,2
1016,22.02,54.4,1033.0,23.21,0.141,3,3
1017,24.38,43.0,484.0,23.98,0.141,2,2
1018,26.64,50.6,413.0,28.28,0.706,2,1
1019,21.6,66.6,908.0,20.98,0.021,4,1
1020,18.53,44.9,856.0,18.07,-0.275,2,3
1021,21.36,69.8,1116.0,21.3,-0.085,2,1
1022,23.43,69.2,1018.0,23.98,0.343,1,2
1023,27.51,58.0,1045.0,27.73,0.61,2,1
1024,23.15,64.0,620.0,22.57,0.007,2,2
1025,21.95,34.6,521.0,21.59,-0.001,2,0
1026,21.53,58.5,1115.0,22.51,0.099,1,2
1027,21.04,32.4,1031.0,20.55,-0.207,2,2
1028,26.37,30.6,1164.0,25.85,0.337,3,2
1029,23.08,52.9,985.0,23.15,0.143,2,2
1030,24.28,62.7,495.0,24.52,0.034,0,3
1031,20.68,55.6,415.0,19.31,-0.217,3,2
1032,26.2,32.1,1181.0,26.05,0.424,2,2
1033,18.94,66.4,1167.0,18.2,-0.386,2,2
1034,22.5,65.7,1063.0,21.29,-0.079,2,2
1035,26.6,59.9,796.0,25.84,0.499,2,1
1036,22.05,54.1,1075.0,22.24,0.037,2,1
1037,24.83,38.3,889.0,24.18,0.202,2,2
1038,19.57,69.3,649.0,17.26,-0.39,1,2
1039,18.94,57.4,792.0,18.71,-0.35,2,0
