hour,zone_temp_C,zone_rh_pct,co2_ppm,occupancy_frac,hvac_power_kw,hvac_power_kw_na,lighting_kw,pmv,ppd_pct,ashrae55_ok,outdoor_temp_C,peak_demand_kw
283,20.38,50.8,409.0,0.28,176.93,135.0,0.77,-0.333,95.3,1,21.6,177.71
284,20.34,49.6,400.0,0.01,167.94,128.14,0.49,-0.784,94.7,0,23.22,168.43
285,21.13,53.5,428.0,0.16,153.64,117.23,0.19,-0.447,95.3,1,25.12,153.83
286,21.79,54.4,400.0,0.12,135.0,103.01,0.88,-0.095,95.1,1,27.18,135.88
287,21.95,60.4,400.0,0.19,113.29,86.44,0.2,-0.606,95.1,1,29.25,113.5
288,23.91,55.9,428.0,0.03,90.0,68.67,0.47,-0.167,95.2,1,31.19,90.47
289,23.7,57.9,400.0,0.05,113.29,86.44,0.66,0.341,93.8,1,32.87,113.95
290,25.05,62.2,400.0,0.17,135.0,103.0,0.85,0.312,93.9,1,34.17,135.85
291,24.53,58.7,433.0,0.15,153.64,117.23,0.84,0.246,94.2,1,35.01,154.48
292,25.98,57.4,400.0,0.21,167.94,128.14,0.36,0.574,92.6,1,35.32,168.31
293,26.47,56.3,422.0,0.22,176.93,135.0,0.12,0.917,90.4,0,35.09,177.06
294,26.18,59.3,400.0,0.25,180.0,137.34,0.49,0.312,93.9,1,34.33,180.49
295,26.49,57.1,400.0,0.23,176.93,135.0,0.87,0.237,94.2,1,33.09,177.81
296,25.3,51.3,420.0,0.28,167.94,128.14,0.29,0.777,91.4,0,31.46,168.23
297,25.41,48.3,410.0,0.18,153.64,117.23,0.54,0.555,92.7,1,29.54,154.18
298,23.8,47.0,400.0,0.23,135.0,103.0,0.16,0.192,94.4,1,27.47,135.16
299,23.91,44.1,400.0,0.27,113.29,86.44,0.74,0.141,94.5,1,25.38,114.04
300,22.67,41.9,410.0,0.14,90.0,68.67,0.61,0.169,94.4,1,23.43,90.61
301,22.26,39.6,400.0,0.04,113.29,86.44,0.74,0.04,94.8,1,21.74,114.03
302,22.26,38.8,424.0,0.25,135.0,103.0,0.29,-0.067,95.0,1,20.42,135.29
303,21.83,41.2,400.0,0.04,153.64,117.23,0.68,-0.517,95.2,1,19.57,154.32
304,19.84,41.4,400.0,0.1,167.94,128.14,0.17,-0.486,95.2,1,19.24,168.11
305,20.81,45.5,433.0,0.24,176.93,135.0,0.42,-0.094,95.1,1,19.45,177.35
306,20.79,44.1,400.0,0.06,180.0,137.34,0.84,-0.369,95.3,1,20.2,180.84
307,20.36,45.1,400.0,0.06,176.93,135.0,0.51,-0.149,95.2,1,21.43,177.44
308,21.18,46.6,400.0,0.25,167.94,128.14,0.9,-0.394,95.3,1,23.05,168.84
309,20.77,50.6,407.0,0.1,153.64,117.23,0.82,-0.455,95.2,1,24.95,154.46
310,21.35,51.7,457.0,0.15,135.0,103.01,0.53,-0.44,95.3,1,27.0,135.53
311,22.07,59.0,405.0,0.08,113.29,86.44,0.34,-0.212,95.2,1,29.07,113.63
312,23.47,57.6,400.0,0.11,90.0,68.67,0.75,0.245,94.2,1,31.01,90.75
313,23.84,58.0,400.0,0.23,113.29,86.44,0.75,0.151,94.5,1,32.69,114.04
314,24.26,60.9,412.0,0.26,135.0,103.0,0.52,-0.041,95.0,1,34.0,135.52
315,24.91,63.7,400.0,0.14,153.64,117.23,0.14,0.158,94.5,1,34.83,153.78
316,25.72,58.0,400.0,0.15,167.94,128.14,0.32,0.901,90.5,0,35.15,168.26
317,25.6,55.1,406.0,0.2,176.93,135.0,0.48,0.315,93.9,1,34.92,177.41
318,26.46,54.6,427.0,0.08,180.0,137.34,0.94,0.553,92.7,1,34.16,180.94
319,26.63,49.3,427.0,0.23,176.93,135.0,0.77,0.662,92.1,1,32.92,177.71
320,26.22,51.5,410.0,0.28,167.94,128.14,0.78,0.371,93.7,1,31.28,168.72
321,26.72,49.0,436.0,0.05,153.64,117.23,0.2,-0.122,95.1,1,29.37,153.84
322,24.85,44.5,400.0,0.11,135.0,103.0,0.16,0.004,94.9,1,27.3,135.16
323,24.77,41.0,400.0,0.04,113.29,86.44,0.97,-0.061,95.0,1,25.21,114.27
324,23.24,46.4,400.0,0.03,90.0,68.67,0.29,-0.285,95.3,1,23.26,90.29
325,22.24,38.0,409.0,0.18,113.29,86.44,0.66,0.156,94.5,1,21.56,113.95
326,21.72,38.5,517.0,0.08,135.0,103.0,0.75,-0.09,95.1,1,20.25,135.75
327,21.12,40.3,400.0,0.08,153.64,117.23,0.52,-0.105,95.1,1,19.4,154.16
328,20.51,42.8,405.0,0.12,167.94,128.14,0.07,-0.612,95.1,1,19.07,168.02
329,19.73,42.3,452.0,0.21,176.93,135.0,0.34,-0.53,95.2,1,19.28,177.27
330,19.68,44.7,417.0,0.09,180.0,137.34,0.93,-0.295,95.3,1,20.03,180.93
331,20.84,48.2,400.0,0.16,176.93,135.0,0.56,-0.837,94.5,0,21.25,177.49
332,21.0,55.9,452.0,0.24,167.94,128.14,0.95,-0.065,95.0,1,22.87,168.89
333,21.95,51.0,410.0,0.02,153.64,117.23,0.16,-0.123,95.1,1,24.78,153.8
334,21.49,53.6,400.0,0.05,135.0,103.01,0.07,-0.167,95.2,1,26.83,135.07
335,22.17,56.5,400.0,0.16,113.29,86.44,0.66,-0.254,95.2,1,28.9,113.95
336,22.62,59.8,400.0,0.08,90.0,68.67,0.28,-0.265,95.3,1,30.84,90.28
337,24.5,64.6,400.0,0.28,113.29,86.44,0.57,0.264,94.1,1,32.52,113.87
338,24.25,59.8,400.0,0.02,135.0,103.0,0.37,0.554,92.7,1,33.83,135.37
339,25.31,60.9,422.0,0.1,153.64,117.23,0.25,0.428,93.4,1,34.66,153.89
340,25.96,54.6,438.0,0.0,167.94,128.14,0.09,0.562,92.7,1,34.98,168.03
341,25.33,57.5,439.0,0.0,176.93,135.0,0.55,0.617,92.4,1,34.75,177.49
342,26.6,55.4,448.0,0.02,180.0,137.34,0.05,0.536,92.8,1,33.99,180.05
343,26.62,55.1,400.0,0.12,176.93,135.0,0.72,0.584,92.6,1,32.75,177.65
344,25.96,49.4,937.0,1.0,218.32,166.58,10.26,0.74,91.6,0,31.11,228.59
345,25.3,45.4,925.0,1.0,199.73,152.4,10.14,0.468,93.2,1,29.2,209.87
346,24.71,45.9,1023.0,1.0,175.5,133.91,10.83,0.278,94.0,1,27.13,186.33
347,24.71,40.2,998.0,1.0,147.28,112.38,10.9,-0.03,95.0,1,25.04,158.18
348,23.26,40.0,1045.0,1.0,117.0,89.27,10.13,0.166,94.4,1,23.09,127.13
349,22.45,40.6,1014.0,1.0,147.28,112.38,10.95,-0.112,95.1,1,21.39,158.23
350,21.4,35.2,947.0,1.0,175.5,133.91,10.47,-0.229,95.2,1,20.08,185.97
351,19.72,39.7,982.0,1.0,199.73,152.4,10.12,-0.241,95.2,1,19.22,209.85
352,21.2,44.3,1013.0,1.0,218.32,166.58,10.37,-0.427,95.3,1,18.9,228.69
353,20.35,39.4,967.0,1.0,230.01,175.5,10.55,-0.406,95.3,1,19.11,240.56
354,19.82,43.2,1045.0,1.0,234.0,178.54,10.26,-0.461,95.2,1,19.86,244.26
355,21.42,48.1,400.0,0.05,176.93,135.0,0.78,-0.553,95.2,1,21.08,177.71
356,20.88,51.2,400.0,0.17,167.94,128.14,0.12,-0.255,95.3,1,22.7,168.06
357,21.04,52.2,400.0,0.26,153.64,117.23,0.88,-0.871,94.4,0,24.61,154.52
358,22.28,54.2,461.0,0.24,135.0,103.01,0.42,-0.132,95.1,1,26.66,135.42
359,22.68,60.0,400.0,0.14,113.29,86.44,0.98,-0.333,95.3,1,28.73,114.27
360,23.45,58.8,409.0,0.23,90.0,68.67,0.45,0.23,94.2,1,30.67,90.45
361,23.75,57.4,400.0,0.06,113.29,86.44,0.02,-0.237,95.2,1,32.35,113.31
362,25.13,60.2,400.0,0.01,135.0,103.0,0.39,0.144,94.5,1,33.65,135.39
363,25.88,59.5,409.0,0.27,153.64,117.23,0.39,0.434,93.4,1,34.49,154.03
364,25.59,58.0,413.0,0.28,167.94,128.14,0.36,0.405,93.5,1,34.81,168.3
365,25.24,54.0,417.0,0.22,176.93,135.0,0.75,0.341,93.8,1,34.57,177.69
366,26.77,55.4,430.0,0.1,180.0,137.34,0.59,0.72,91.7,0,33.81,180.59
367,26.51,54.2,421.0,0.03,176.93,135.0,0.91,0.22,94.3,1,32.58,177.84
368,26.32,52.0,1016.0,1.0,218.32,166.58,10.63,0.453,93.3,1,30.94,228.95
369,25.45,47.9,980.0,1.0,199.73,152.4,10.58,0.228,94.2,1,29.02,210.32
370,25.29,45.5,993.0,1.0,175.5,133.91,10.27,0.403,93.5,1,26.95,185.77
371,23.76,42.2,963.0,1.0,147.28,112.38,10.66,0.014,94.9,1,24.87,157.94
372,23.23,43.5,985.0,1.0,117.0,89.27,10.7,0.001,94.9,1,22.92,127.7
373,22.02,38.1,1013.0,1.0,147.28,112.38,10.04,-0.19,95.2,1,21.22,157.33
374,22.4,39.0,1012.0,1.0,175.5,133.91,10.05,-0.263,95.3,1,19.9,185.55
375,21.18,38.6,1020.0,1.0,199.73,152.4,10.21,-0.324,95.3,1,19.05,209.94
376,20.85,40.9,1044.0,1.0,218.32,166.58,10.58,-0.425,95.3,1,18.72,228.91
377,20.65,45.2,961.0,1.0,230.01,175.5,10.64,-0.495,95.2,1,18.94,240.65
378,20.22,42.2,944.0,1.0,234.0,178.54,10.36,-0.64,95.0,1,19.69,244.36
379,20.86,47.5,400.0,0.2,176.93,135.0,0.24,-0.436,95.3,1,20.91,177.18
380,21.58,50.1,444.0,0.2,167.94,128.14,0.16,-0.669,95.0,1,22.53,168.11
381,21.72,50.2,443.0,0.05,153.64,117.23,0.3,-0.279,95.3,1,24.43,153.94
382,20.99,54.2,406.0,0.22,135.0,103.01,0.45,-0.253,95.2,1,26.49,135.45
383,22.63,54.9,400.0,0.04,113.29,86.44,0.6,-0.577,95.1,1,28.56,113.89
384,23.44,58.6,408.0,0.21,90.0,68.67,0.87,0.039,94.8,1,30.5,90.87
385,24.76,59.3,434.0,0.28,113.29,86.44,0.63,0.469,93.2,1,32.18,113.93
386,24.59,63.0,400.0,0.03,135.0,103.0,0.55,0.23,94.2,1,33.48,135.55
387,24.97,58.2,400.0,0.04,153.64,117.23,0.35,0.39,93.6,1,34.32,153.99
388,26.39,58.5,403.0,0.3,167.94,128.14,0.43,0.29,94.0,1,34.63,168.37
389,26.27,56.6,434.0,0.29,176.93,135.0,0.64,0.958,90.0,0,34.4,177.58
390,26.07,58.1,425.0,0.15,180.0,137.34,0.64,0.949,90.1,0,33.64,180.64
391,26.15,52.1,400.0,0.05,176.93,135.0,0.21,0.83,91.0,0,32.4,177.14
392,25.28,48.7,1025.0,1.0,218.32,166.58,10.81,0.853,90.8,0,30.77,229.13
393,25.6,46.3,1000.0,1.0,199.73,152.4,10.83,0.177,94.4,1,28.85,210.56
394,24.74,43.8,1019.0,1.0,175.5,133.91,10.98,-0.004,94.9,1,26.78,186.48
395,24.44,42.1,994.0,1.0,147.28,112.38,10.89,0.697,91.9,1,24.7,158.18
396,23.3,39.9,1015.0,1.0,117.0,89.27,10.1,-0.032,95.0,1,22.74,127.1
397,22.65,40.5,1001.0,1.0,147.28,112.38,10.43,-0.295,95.3,1,21.05,157.72
398,21.68,37.4,984.0,1.0,175.5,133.91,10.06,-0.157,95.2,1,19.73,185.56
399,21.16,41.4,977.0,1.0,199.73,152.4,10.77,-0.577,95.1,1,18.88,210.5
400,20.25,41.2,994.0,1.0,218.32,166.58,10.87,-0.38,95.3,1,18.55,229.2
401,21.04,45.8,961.0,1.0,230.01,175.5,10.49,-0.648,95.0,1,18.77,240.5
402,20.4,45.5,987.0,1.0,234.0,178.54,10.19,-0.319,95.3,1,19.52,244.19
403,19.53,47.7,400.0,0.14,176.93,135.0,0.46,-0.658,95.0,1,20.74,177.39
404,20.04,53.5,431.0,0.24,167.94,128.14,0.13,-0.67,95.0,1,22.36,168.07
405,21.83,53.0,420.0,0.16,153.64,117.23,0.09,-0.542,95.2,1,24.26,153.73
406,21.91,54.2,460.0,0.07,135.0,103.01,0.12,-0.183,95.2,1,26.32,135.12
407,22.65,55.0,400.0,0.18,113.29,86.44,0.1,-0.253,95.2,1,28.39,113.4
408,23.44,61.3,400.0,0.09,90.0,68.67,0.89,0.176,94.4,1,30.33,90.89
409,24.47,57.5,437.0,0.06,113.29,86.44,0.03,0.123,94.6,1,32.01,113.32
410,25.71,57.7,408.0,0.3,135.0,103.0,0.28,0.373,93.6,1,33.31,135.28
411,25.8,57.5,400.0,0.19,153.64,117.23,0.21,0.165,94.4,1,34.15,153.85
412,26.21,57.4,400.0,0.1,167.94,128.14,0.45,0.4,93.5,1,34.46,168.39
413,26.07,57.5,421.0,0.08,176.93,135.0,0.26,0.477,93.1,1,34.23,177.19
414,25.69,54.9,406.0,0.12,180.0,137.34,0.25,0.338,93.8,1,33.47,180.25
415,26.6,54.1,400.0,0.23,176.93,135.0,0.89,0.383,93.6,1,32.23,177.83
416,26.35,48.3,1030.0,1.0,218.32,166.58,10.66,0.513,93.0,1,30.6,228.99
417,26.14,46.1,1067.0,1.0,199.73,152.4,10.3,0.014,94.9,1,28.68,210.03
418,25.83,45.7,973.0,1.0,175.5,133.91,10.32,0.16,94.5,1,26.61,185.82
419,23.68,41.3,1017.0,1.0,147.28,112.38,10.37,0.104,94.6,1,24.53,157.65
420,23.18,38.9,1004.0,1.0,117.0,89.27,10.4,-0.259,95.3,1,22.57,127.4
421,23.04,37.4,1019.0,1.0,147.28,112.38,10.19,-0.543,95.2,1,20.88,157.47
422,21.99,39.9,1040.0,1.0,175.5,133.91,10.35,-0.266,95.3,1,19.56,185.85
423,22.09,40.1,1043.0,1.0,199.73,152.4,10.87,-0.554,95.2,1,18.71,210.61
424,20.8,40.9,985.0,1.0,218.32,166.58,10.72,-0.776,94.7,0,18.38,229.04
425,21.6,45.0,950.0,1.0,230.01,175.5,10.04,-0.651,95.0,1,18.6,240.05
426,20.53,45.2,997.0,1.0,234.0,178.54,10.81,-0.45,95.2,1,19.35,244.81
427,21.42,47.0,400.0,0.21,176.93,135.0,0.41,-0.405,95.3,1,20.57,177.34
428,19.71,52.2,400.0,0.15,167.94,128.14,0.72,-0.482,95.2,1,22.19,168.67
429,21.64,54.1,430.0,0.0,153.64,117.23,0.39,-0.128,95.1,1,24.09,154.03
430,22.03,53.1,400.0,0.23,135.0,103.01,0.78,-0.116,95.1,1,26.15,135.78
431,21.7,58.4,400.0,0.14,113.29,86.44,0.66,-0.373,95.3,1,28.22,113.96
432,23.52,62.0,400.0,0.29,90.0,68.67,0.67,-0.12,95.1,1,30.16,90.67
433,23.69,63.1,400.0,0.01,113.29,86.44,0.88,-0.297,95.3,1,31.84,114.18
434,24.77,61.9,438.0,0.26,135.0,103.0,0.83,0.52,92.9,1,33.14,135.83
435,25.81,60.5,403.0,0.04,153.64,117.23,0.49,0.256,94.1,1,33.98,154.13
436,26.07,59.5,464.0,0.02,167.94,128.14,0.66,0.868,90.7,0,34.29,168.6
437,26.62,60.3,419.0,0.12,176.93,135.0,0.38,0.391,93.6,1,34.06,177.31
438,26.62,52.7,421.0,0.05,180.0,137.34,0.66,0.459,93.2,1,33.3,180.66
439,27.62,55.6,400.0,0.2,176.93,135.0,0.27,0.596,92.5,1,32.06,177.2
440,26.28,50.7,998.0,1.0,218.32,166.58,10.57,0.787,91.3,0,30.43,228.9
441,25.73,46.0,1031.0,1.0,199.73,152.4,10.81,0.74,91.6,0,28.51,210.55
442,25.27,43.1,1036.0,1.0,175.5,133.91,10.5,0.25,94.1,1,26.44,186.0
443,24.33,39.9,1008.0,1.0,147.28,112.38,10.68,0.112,94.6,1,24.36,157.96
444,22.77,42.7,1017.0,1.0,117.0,89.27,10.29,-0.12,95.1,1,22.41,127.29
445,23.14,44.3,996.0,1.0,147.28,112.38,10.82,0.242,94.2,1,20.71,158.1
446,22.72,39.0,1007.0,1.0,175.5,133.91,10.47,-0.116,95.1,1,19.39,185.97
447,22.23,38.5,1003.0,1.0,199.73,152.4,10.4,-0.478,95.2,1,18.54,210.13
448,21.33,43.5,1001.0,1.0,218.32,166.58,10.03,-0.245,95.2,1,18.21,228.36
449,20.55,42.8,1030.0,1.0,230.01,175.5,10.1,-0.35,95.3,1,18.43,240.11
450,20.72,47.1,998.0,1.0,234.0,178.54,10.12,-0.638,95.0,1,19.18,244.12
451,21.58,45.0,400.0,0.21,176.93,135.0,0.49,-0.589,95.1,1,20.4,177.42
452,20.88,50.8,400.0,0.01,167.94,128.14,0.08,-0.668,95.0,1,22.02,168.02
453,20.88,55.8,400.0,0.15,153.64,117.23,0.62,-0.125,95.1,1,23.92,154.26
454,23.2,52.5,413.0,0.26,135.0,103.01,0.16,-0.36,95.3,1,25.98,135.16
455,22.32,56.1,400.0,0.03,113.29,86.44,0.62,-0.373,95.3,1,28.05,113.92
456,22.82,57.7,434.0,0.13,90.0,68.67,0.51,0.293,94.0,1,29.99,90.51
457,24.55,61.0,400.0,0.03,113.29,86.44,0.28,0.192,94.4,1,31.67,113.58
458,25.32,62.5,447.0,0.27,135.0,103.0,0.46,-0.182,95.2,1,32.97,135.46
459,25.97,58.4,401.0,0.19,153.64,117.23,0.46,0.494,93.1,1,33.81,154.1
460,26.66,63.9,416.0,0.19,167.94,128.14,0.13,0.042,94.8,1,34.13,168.07
461,26.44,57.5,430.0,0.1,176.93,135.0,0.46,0.317,93.9,1,33.89,177.4
462,26.55,54.3,437.0,0.12,180.0,137.34,0.64,0.587,92.5,1,33.13,180.64
463,26.24,55.9,419.0,0.23,176.93,135.0,0.69,0.564,92.7,1,31.9,177.63
464,26.3,50.8,479.0,0.03,167.94,128.14,0.89,0.277,94.0,1,30.26,168.83
465,26.03,47.1,400.0,0.21,153.64,117.23,0.72,0.085,94.7,1,28.34,154.36
466,25.59,44.3,400.0,0.15,135.0,103.0,0.53,0.607,92.4,1,26.27,135.53
467,23.97,47.5,400.0,0.13,113.29,86.44,0.3,0.426,93.4,1,24.19,113.59
468,23.02,39.6,424.0,0.19,90.0,68.67,0.47,-0.061,95.0,1,22.24,90.47
469,23.32,42.7,414.0,0.01,113.29,86.44,0.98,-0.144,95.1,1,20.54,114.27
470,21.89,38.4,400.0,0.16,135.0,103.0,0.94,-0.4,95.3,1,19.23,135.94
471,21.04,39.0,400.0,0.17,153.64,117.23,0.74,-0.417,95.3,1,18.37,154.38
472,20.14,40.9,400.0,0.03,167.94,128.14,0.03,-0.437,95.3,1,18.05,167.98
473,21.47,43.5,400.0,0.04,176.93,135.0,0.06,-0.335,95.3,1,18.26,177.0
474,20.81,41.3,400.0,0.12,180.0,137.34,0.98,-0.842,94.5,0,19.01,180.98
475,21.05,45.9,414.0,0.28,176.93,135.0,0.81,-0.407,95.3,1,20.23,177.74
476,21.29,51.6,400.0,0.18,167.94,128.14,0.49,-0.128,95.1,1,21.85,168.43
477,21.66,54.2,400.0,0.17,153.64,117.23,0.4,-0.43,95.3,1,23.76,154.04
478,22.17,54.0,421.0,0.29,135.0,103.01,0.18,-0.456,95.2,1,25.81,135.18
479,22.87,54.4,400.0,0.16,113.29,86.44,0.52,0.083,94.7,1,27.88,113.81
480,23.2,58.8,400.0,0.01,90.0,68.67,0.65,-0.228,95.2,1,29.82,90.65
481,23.58,61.2,466.0,0.25,113.29,86.44,0.13,-0.142,95.1,1,31.5,113.42
482,26.32,60.4,400.0,0.29,135.0,103.0,0.47,-0.126,95.1,1,32.8,135.47
483,25.84,62.6,400.0,0.29,153.64,117.23,0.36,0.446,93.3,1,33.64,154.0
484,26.08,58.3,400.0,0.06,167.94,128.14,0.89,0.171,94.4,1,33.96,168.83
485,26.2,54.8,400.0,0.16,176.93,135.0,0.71,0.135,94.5,1,33.73,177.64
486,27.23,54.2,449.0,0.12,180.0,137.34,0.9,0.519,92.9,1,32.97,180.9
487,26.68,53.0,400.0,0.13,176.93,135.0,0.36,0.258,94.1,1,31.73,177.29
488,25.88,49.1,400.0,0.1,167.94,128.14,0.16,0.544,92.8,1,30.09,168.1
489,25.69,46.8,417.0,0.01,153.64,117.23,0.83,0.447,93.3,1,28.18,154.47
490,25.38,47.3,451.0,0.06,135.0,103.0,0.42,0.256,94.1,1,26.11,135.42
491,24.31,41.6,400.0,0.03,113.29,86.44,0.57,-0.036,95.0,1,24.02,113.87
492,24.14,38.9,449.0,0.15,90.0,68.67,0.72,0.152,94.5,1,22.07,90.72
493,24.02,42.1,400.0,0.05,113.29,86.44,0.62,-0.424,95.3,1,20.37,113.92
494,22.02,41.3,400.0,0.15,135.0,103.0,0.8,-0.03,95.0,1,19.06,135.8
495,21.47,38.2,454.0,0.06,153.64,117.23,0.18,-0.41,95.3,1,18.21,153.82
496,20.73,42.5,400.0,0.2,167.94,128.14,0.09,-0.462,95.2,1,17.88,168.03
497,20.77,40.3,400.0,0.28,176.93,135.0,0.34,-0.418,95.3,1,18.09,177.27
498,19.77,43.1,431.0,0.17,180.0,137.34,0.53,-0.25,95.2,1,18.84,180.53
499,21.4,44.8,401.0,0.03,176.93,135.0,0.76,-0.431,95.3,1,20.06,177.69
500,20.49,48.6,400.0,0.05,167.94,128.14,0.79,-0.533,95.2,1,21.68,168.73
501,21.23,53.3,400.0,0.25,153.64,117.23,0.57,-0.245,95.2,1,23.59,154.21
502,22.3,55.1,400.0,0.12,135.0,103.01,0.77,-0.031,95.0,1,25.64,135.77
503,23.68,55.1,405.0,0.2,113.29,86.44,0.57,0.068,94.7,1,27.71,113.87
504,23.34,58.8,415.0,0.2,90.0,68.67,0.24,0.035,94.8,1,29.65,90.24
505,24.45,60.3,400.0,0.06,113.29,86.44,0.75,0.17,94.4,1,31.33,114.04
506,25.42,61.9,417.0,0.09,135.0,103.0,0.6,0.322,93.9,1,32.64,135.6
507,25.56,60.5,412.0,0.22,153.64,117.23,0.57,0.517,92.9,1,33.47,154.21
508,26.32,60.4,412.0,0.0,167.94,128.14,0.81,0.401,93.5,1,33.79,168.75
509,25.89,57.5,400.0,0.15,176.93,135.0,0.04,0.513,93.0,1,33.56,176.97
510,26.52,53.8,400.0,0.04,180.0,137.34,0.23,0.524,92.9,1,32.8,180.23
511,27.3,53.4,411.0,0.15,176.93,135.0,0.69,0.197,94.3,1,31.56,177.62
512,26.8,52.9,964.0,1.0,218.32,166.58,10.22,0.305,93.9,1,29.93,228.54
513,25.7,50.4,1087.0,1.0,199.73,152.4,10.19,0.551,92.8,1,28.01,209.92
514,24.8,40.3,925.0,1.0,175.5,133.91,10.95,0.641,92.2,1,25.94,186.45
515,24.48,44.5,983.0,1.0,147.28,112.38,10.93,0.142,94.5,1,23.85,158.21
516,23.08,40.6,1015.0,1.0,117.0,89.27,10.47,-0.026,94.9,1,21.9,127.47
517,22.94,41.3,1022.0,1.0,147.28,112.38,10.1,-0.241,95.2,1,20.21,157.38
518,22.11,37.3,975.0,1.0,175.5,133.91,10.79,-0.735,94.8,0,18.89,186.29
519,21.47,39.4,980.0,1.0,199.73,152.4,10.78,-0.044,95.0,1,18.04,210.52
520,21.15,37.9,1001.0,1.0,218.32,166.58,10.36,-0.592,95.1,1,17.71,228.68
521,21.2,41.7,959.0,1.0,230.01,175.5,10.76,-0.817,94.6,0,17.93,240.77
522,20.31,45.8,964.0,1.0,234.0,178.54,10.09,-0.441,95.3,1,18.67,244.09
523,21.41,47.8,426.0,0.22,176.93,135.0,0.46,-0.485,95.2,1,19.9,177.39
524,21.8,53.8,425.0,0.16,167.94,128.14,0.05,-0.007,94.9,1,21.52,167.99
525,22.82,51.1,400.0,0.03,153.64,117.23,0.88,-0.257,95.3,1,23.42,154.52
526,22.49,52.8,423.0,0.06,135.0,103.01,0.35,0.067,94.7,1,25.48,135.35
527,23.81,59.5,403.0,0.14,113.29,86.44,0.17,0.014,94.9,1,27.55,113.46
528,24.34,55.0,400.0,0.01,90.0,68.67,0.15,-0.119,95.1,1,29.49,90.15
529,24.72,59.9,400.0,0.04,113.29,86.44,0.11,0.633,92.3,1,31.17,113.4
530,24.75,61.0,419.0,0.04,135.0,103.0,0.11,0.576,92.6,1,32.47,135.11
531,26.43,55.2,400.0,0.26,153.64,117.23,0.47,0.469,93.2,1,33.31,154.11
532,26.58,56.7,424.0,0.11,167.94,128.14,0.17,0.657,92.1,1,33.62,168.11
533,27.66,54.7,400.0,0.26,176.93,135.0,0.76,0.554,92.7,1,33.39,177.7
534,27.24,57.1,439.0,0.11,180.0,137.34,0.51,0.548,92.8,1,32.63,180.51
535,27.3,51.8,400.0,0.21,176.93,135.0,0.87,0.582,92.6,1,31.39,177.81
536,26.18,50.0,966.0,1.0,218.32,166.58,10.82,0.856,90.8,0,29.76,229.15
537,26.12,44.6,1006.0,1.0,199.73,152.4,10.74,0.602,92.5,1,27.84,210.47
538,24.42,43.8,990.0,1.0,175.5,133.91,10.17,0.25,94.1,1,25.77,185.67
539,24.94,41.7,1004.0,1.0,147.28,112.38,10.46,0.176,94.4,1,23.69,157.74
540,24.5,41.1,998.0,1.0,117.0,89.27,10.92,-0.312,95.3,1,21.73,127.92
541,23.81,39.9,985.0,1.0,147.28,112.38,10.76,-0.1,95.1,1,20.04,158.05
542,22.22,43.0,992.0,1.0,175.5,133.91,10.54,-0.124,95.1,1,18.72,186.04
543,20.87,41.6,934.0,1.0,199.73,152.4,10.55,-0.269,95.3,1,17.87,210.28
544,21.03,37.6,1045.0,1.0,218.32,166.58,10.35,-0.391,95.3,1,17.54,228.67
545,20.97,44.6,981.0,1.0,230.01,175.5,10.85,-0.615,95.1,1,17.76,240.86
546,21.11,46.4,1013.0,1.0,234.0,178.54,10.9,-0.317,95.3,1,18.51,244.9
547,20.0,47.1,400.0,0.29,176.93,135.0,0.68,-0.278,95.3,1,19.73,177.62
548,21.26,51.5,400.0,0.19,167.94,128.14,1.0,-0.415,95.3,1,21.35,168.94
549,21.28,54.5,407.0,0.05,153.64,117.23,0.78,-0.335,95.3,1,23.25,154.42
550,23.14,53.6,454.0,0.02,135.0,103.01,0.82,-0.254,95.2,1,25.31,135.82
551,21.98,54.3,413.0,0.06,113.29,86.44,0.5,-0.066,95.0,1,27.38,113.8
552,24.43,59.5,416.0,0.16,90.0,68.67,0.47,0.107,94.6,1,29.32,90.47
553,24.63,57.9,400.0,0.29,113.29,86.44,0.37,-0.201,95.2,1,31.0,113.66
554,24.41,60.5,400.0,0.3,135.0,103.0,0.49,0.156,94.5,1,32.3,135.49
555,26.9,57.7,400.0,0.23,153.64,117.23,0.6,0.099,94.6,1,33.14,154.24
556,27.21,60.8,409.0,0.07,167.94,128.14,0.54,0.324,93.9,1,33.45,168.48
557,27.47,55.9,437.0,0.3,176.93,135.0,0.2,0.728,91.7,0,33.22,177.14
558,26.99,55.0,400.0,0.28,180.0,137.34,0.44,0.302,93.9,1,32.46,180.44
559,26.51,52.5,400.0,0.2,176.93,135.0,0.5,0.164,94.4,1,31.22,177.43
560,26.59,47.6,988.0,1.0,218.32,166.58,10.54,0.166,94.4,1,29.59,228.87
561,26.35,50.0,992.0,1.0,199.73,152.4,10.06,0.407,93.5,1,27.67,209.79
562,25.19,48.0,1034.0,1.0,175.5,133.91,10.73,0.393,93.6,1,25.6,186.23
563,24.31,43.0,1013.0,1.0,147.28,112.38,10.97,0.134,94.5,1,23.52,158.25
564,24.21,40.1,1009.0,1.0,117.0,89.27,10.19,-0.418,95.3,1,21.57,127.19
565,23.29,40.0,996.0,1.0,147.28,112.38,10.87,-0.272,95.3,1,19.87,158.15
566,22.94,39.0,974.0,1.0,175.5,133.91,10.2,0.077,94.7,1,18.56,185.7
567,22.62,40.2,1021.0,1.0,199.73,152.4,10.05,-0.334,95.3,1,17.7,209.78
