hour,month,hour_of_day,occupied,T_outdoor_C,T_zone1_RB_C,PMV_zone1_RB,T_zone1_NA_C,PMV_zone1_NA,kWh_m2_RB,kWh_m2_NA
356,1,20,0,18.4,20.93,-0.004,20.34,-0.199,0.0153,0.0137
357,1,21,0,18.88,22.17,0.032,22.09,0.033,0.0153,0.0137
358,1,22,0,19.5,23.79,0.171,23.62,0.17,0.0153,0.0137
359,1,23,0,20.22,22.13,0.037,22.61,0.083,0.0153,0.0137
360,1,0,0,21.0,23.49,0.158,23.85,0.146,0.0153,0.0137
361,1,1,0,21.78,23.1,0.084,22.9,0.108,0.0153,0.0137
362,1,2,0,22.5,24.36,0.251,24.36,0.287,0.0153,0.0137
363,1,3,0,23.12,22.86,0.114,23.64,0.111,0.0153,0.0137
364,1,4,0,23.6,23.63,0.227,23.74,0.195,0.0153,0.0137
365,1,5,0,23.9,22.29,0.019,21.93,-0.033,0.0153,0.0137
366,1,6,0,24.0,21.63,0.046,21.81,-0.008,0.0153,0.0137
367,1,7,0,23.9,20.71,-0.07,20.84,-0.134,0.0153,0.0137
368,1,8,1,23.6,22.3,-0.009,22.3,0.05,0.0153,0.0137
369,1,9,1,23.12,22.32,-0.013,22.44,0.031,0.0153,0.0137
370,1,10,1,22.5,23.58,0.245,23.47,0.135,0.0153,0.0137
371,1,11,1,21.78,22.84,0.013,23.12,0.059,0.0153,0.0137
372,1,12,1,21.0,20.21,-0.206,20.59,-0.064,0.0153,0.0137
373,1,13,1,20.22,21.65,0.042,21.71,0.031,0.0153,0.0137
374,1,14,1,19.5,25.59,0.41,25.95,0.413,0.0153,0.0137
375,1,15,1,18.88,23.67,0.126,23.5,0.15,0.0153,0.0137
376,1,16,1,18.4,22.24,0.059,22.11,0.04,0.0153,0.0137
377,1,17,1,18.1,22.63,0.006,23.08,0.102,0.0153,0.0137
378,1,18,1,18.0,21.42,-0.062,20.86,-0.117,0.0153,0.0137
379,1,19,0,18.1,24.77,0.226,24.96,0.352,0.0153,0.0137
380,1,20,0,18.4,24.33,0.222,24.51,0.222,0.0153,0.0137
381,1,21,0,18.88,21.94,0.088,22.27,0.073,0.0153,0.0137
382,1,22,0,19.5,21.77,-0.016,21.43,-0.11,0.0153,0.0137
383,1,23,0,20.22,22.98,0.075,22.94,0.046,0.0153,0.0137
384,1,0,0,21.0,23.27,0.069,23.11,0.025,0.0153,0.0137
385,1,1,0,21.78,22.46,0.129,22.99,0.085,0.0153,0.0137
386,1,2,0,22.5,21.6,-0.09,21.74,-0.017,0.0153,0.0137
387,1,3,0,23.12,23.65,0.16,24.02,0.196,0.0153,0.0137
388,1,4,0,23.6,21.18,-0.093,20.93,-0.095,0.0153,0.0137
389,1,5,0,23.9,23.87,0.262,23.63,0.155,0.0153,0.0137
390,1,6,0,24.0,22.47,-0.074,22.24,0.051,0.0153,0.0137
391,1,7,0,23.9,23.61,0.164,23.52,0.168,0.0153,0.0137
392,1,8,1,23.6,20.16,-0.145,20.0,-0.238,0.0153,0.0137
393,1,9,1,23.12,22.94,0.117,22.53,0.052,0.0153,0.0137
394,1,10,1,22.5,20.08,-0.229,20.43,-0.182,0.0153,0.0137
395,1,11,1,21.78,22.8,0.029,23.15,0.116,0.0153,0.0137
396,1,12,1,21.0,23.14,0.123,23.35,0.124,0.0153,0.0137
397,1,13,1,20.22,21.26,-0.128,21.28,-0.159,0.0153,0.0137
398,1,14,1,19.5,23.15,-0.003,23.43,0.112,0.0153,0.0137
399,1,15,1,18.88,23.43,0.144,24.05,0.183,0.0153,0.0137
400,1,16,1,18.4,22.23,-0.01,22.64,0.04,0.0153,0.0137
401,1,17,1,18.1,21.78,-0.016,21.49,-0.002,0.0153,0.0137
402,1,18,1,18.0,22.98,0.084,22.91,0.044,0.0153,0.0137
403,1,19,0,18.1,23.82,0.173,23.8,0.276,0.0153,0.0137
404,1,20,0,18.4,22.95,0.073,22.72,0.107,0.0153,0.0137
405,1,21,0,18.88,22.67,0.113,22.24,0.004,0.0153,0.0137
406,1,22,0,19.5,25.31,0.309,25.63,0.402,0.0153,0.0137
407,1,23,0,20.22,22.6,0.084,22.86,0.06,0.0153,0.0137
408,1,0,0,21.0,21.53,-0.063,21.84,-0.028,0.0153,0.0137
409,1,1,0,21.78,21.07,0.01,21.19,-0.113,0.0153,0.0137
410,1,2,0,22.5,22.54,0.05,22.96,0.11,0.0153,0.0137
411,1,3,0,23.12,20.91,-0.119,21.03,-0.067,0.0153,0.0137
412,1,4,0,23.6,24.28,0.257,25.06,0.316,0.0153,0.0137
413,1,5,0,23.9,22.79,0.096,22.69,0.06,0.0153,0.0137
414,1,6,0,24.0,22.75,0.025,23.15,0.149,0.0153,0.0137
415,1,7,0,23.9,24.48,0.141,24.44,0.226,0.0153,0.0137
416,1,8,1,23.6,24.45,0.195,24.44,0.229,0.0153,0.0137
417,1,9,1,23.12,23.76,0.164,23.92,0.181,0.0153,0.0137
418,1,10,1,22.5,21.91,0.072,21.64,-0.046,0.0153,0.0137
419,1,11,1,21.78,24.33,0.282,24.78,0.265,0.0153,0.0137
420,1,12,1,21.0,23.11,0.065,23.1,0.12,0.0153,0.0137
421,1,13,1,20.22,20.73,-0.15,21.09,-0.085,0.0153,0.0137
422,1,14,1,19.5,22.92,0.122,22.85,0.07,0.0153,0.0137
423,1,15,1,18.88,23.81,0.187,23.4,0.198,0.0153,0.0137
424,1,16,1,18.4,21.0,-0.074,20.8,-0.115,0.0153,0.0137
425,1,17,1,18.1,23.03,0.134,23.17,0.151,0.0153,0.0137
426,1,18,1,18.0,23.11,0.145,23.04,0.161,0.0153,0.0137
427,1,19,0,18.1,22.3,0.085,22.01,-0.003,0.0153,0.0137
428,1,20,0,18.4,19.24,-0.303,19.5,-0.253,0.0153,0.0137
429,1,21,0,18.88,23.0,0.135,23.06,0.092,0.0153,0.0137
430,1,22,0,19.5,23.27,0.164,23.19,0.138,0.0153,0.0137
431,1,23,0,20.22,21.1,-0.117,21.42,-0.033,0.0153,0.0137
432,1,0,0,21.0,23.05,0.094,23.6,0.15,0.0153,0.0137
433,1,1,0,21.78,22.47,0.087,22.38,-0.01,0.0153,0.0137
434,1,2,0,22.5,20.92,-0.061,20.6,-0.089,0.0153,0.0137
435,1,3,0,23.12,22.34,0.038,22.29,0.064,0.0153,0.0137
436,1,4,0,23.6,21.11,-0.04,21.18,-0.067,0.0153,0.0137
437,1,5,0,23.9,22.78,-0.057,23.08,0.129,0.0153,0.0137
438,1,6,0,24.0,21.52,-0.023,20.97,-0.062,0.0153,0.0137
439,1,7,0,23.9,22.29,0.11,22.58,0.097,0.0153,0.0137
440,1,8,1,23.6,24.96,0.3,25.18,0.27,0.0153,0.0137
441,1,9,1,23.12,22.13,0.122,21.88,-0.017,0.0153,0.0137
442,1,10,1,22.5,22.68,0.071,22.85,0.136,0.0153,0.0137
443,1,11,1,21.78,21.57,-0.081,21.62,-0.077,0.0153,0.0137
444,1,12,1,21.0,21.58,-0.063,21.57,-0.064,0.0153,0.0137
445,1,13,1,20.22,20.39,-0.236,20.37,-0.141,0.0153,0.0137
446,1,14,1,19.5,22.62,0.047,22.19,-0.004,0.0153,0.0137
447,1,15,1,18.88,22.98,0.004,23.38,0.142,0.0153,0.0137
448,1,16,1,18.4,22.26,0.037,22.46,0.024,0.0153,0.0137
449,1,17,1,18.1,22.02,0.056,21.78,-0.021,0.0153,0.0137
450,1,18,1,18.0,25.35,0.3,25.33,0.288,0.0153,0.0137
451,1,19,0,18.1,19.8,-0.207,19.32,-0.253,0.0153,0.0137
452,1,20,0,18.4,20.13,-0.211,20.4,-0.156,0.0153,0.0137
453,1,21,0,18.88,24.92,0.278,25.19,0.292,0.0153,0.0137
454,1,22,0,19.5,19.27,-0.283,19.06,-0.324,0.0153,0.0137
455,1,23,0,20.22,22.3,0.019,22.33,0.013,0.0153,0.0137
456,1,0,0,21.0,22.75,0.021,22.89,0.131,0.0153,0.0137
457,1,1,0,21.78,22.35,0.071,22.36,0.043,0.0153,0.0137
458,1,2,0,22.5,23.93,0.162,24.02,0.212,0.0153,0.0137
459,1,3,0,23.12,20.78,-0.123,20.82,-0.125,0.0153,0.0137
460,1,4,0,23.6,22.31,0.003,21.74,-0.023,0.0153,0.0137
461,1,5,0,23.9,22.74,0.137,22.43,0.017,0.0153,0.0137
462,1,6,0,24.0,23.95,0.163,24.08,0.261,0.0153,0.0137
463,1,7,0,23.9,20.71,-0.079,20.99,-0.122,0.0153,0.0137
464,1,8,0,23.6,24.59,0.273,24.51,0.259,0.0153,0.0137
465,1,9,0,23.12,22.3,0.07,22.54,0.002,0.0153,0.0137
466,1,10,0,22.5,24.46,0.297,23.96,0.23,0.0153,0.0137
467,1,11,0,21.78,20.86,-0.169,20.74,-0.132,0.0153,0.0137
468,1,12,0,21.0,22.04,0.069,22.27,0.069,0.0153,0.0137
469,1,13,0,20.22,21.66,-0.118,21.59,-0.065,0.0153,0.0137
470,1,14,0,19.5,23.95,0.133,24.43,0.225,0.0153,0.0137
471,1,15,0,18.88,22.46,0.006,22.54,0.067,0.0153,0.0137
472,1,16,0,18.4,21.79,0.006,21.78,-0.021,0.0153,0.0137
473,1,17,0,18.1,21.85,-0.02,21.81,-0.03,0.0153,0.0137
474,1,18,0,18.0,22.11,0.039,22.59,0.05,0.0153,0.0137
475,1,19,0,18.1,23.55,0.213,23.45,0.156,0.0153,0.0137
476,1,20,0,18.4,22.34,-0.045,22.47,0.014,0.0153,0.0137
477,1,21,0,18.88,20.71,-0.042,20.75,-0.058,0.0153,0.0137
478,1,22,0,19.5,23.46,0.056,23.61,0.144,0.0153,0.0137
479,1,23,0,20.22,21.32,-0.077,21.13,-0.101,0.0153,0.0137
480,1,0,0,21.0,19.53,-0.301,19.76,-0.217,0.0153,0.0137
481,1,1,0,21.78,25.61,0.235,25.34,0.325,0.0153,0.0137
482,1,2,0,22.5,24.15,0.154,24.74,0.289,0.0153,0.0137
483,1,3,0,23.12,21.8,0.112,21.77,-0.068,0.0153,0.0137
484,1,4,0,23.6,22.88,0.142,23.02,0.105,0.0153,0.0137
485,1,5,0,23.9,22.96,0.11,22.84,0.074,0.0153,0.0137
486,1,6,0,24.0,23.43,0.162,23.32,0.131,0.0153,0.0137
487,1,7,0,23.9,24.19,0.13,24.17,0.255,0.0153,0.0137
488,1,8,0,23.6,21.14,-0.116,20.95,-0.064,0.0153,0.0137
489,1,9,0,23.12,19.3,-0.218,20.24,-0.17,0.0153,0.0137
490,1,10,0,22.5,22.42,0.068,22.5,0.07,0.0153,0.0137
491,1,11,0,21.78,23.33,0.123,23.36,0.131,0.0153,0.0137
492,1,12,0,21.0,22.21,0.05,22.55,-0.033,0.0153,0.0137
493,1,13,0,20.22,23.48,0.147,23.54,0.143,0.0153,0.0137
494,1,14,0,19.5,24.19,0.18,24.47,0.259,0.0153,0.0137
495,1,15,0,18.88,21.04,-0.127,20.63,-0.111,0.0153,0.0137
496,1,16,0,18.4,23.93,0.229,24.08,0.224,0.0153,0.0137
497,1,17,0,18.1,21.54,-0.006,21.67,-0.011,0.0153,0.0137
498,1,18,0,18.0,24.28,0.246,24.5,0.282,0.0153,0.0137
499,1,19,0,18.1,22.46,0.038,22.2,-0.003,0.0153,0.0137
500,1,20,0,18.4,21.49,-0.091,21.44,-0.065,0.0153,0.0137
501,1,21,0,18.88,19.66,-0.234,19.72,-0.252,0.0153,0.0137
502,1,22,0,19.5,23.49,0.069,23.77,0.154,0.0153,0.0137
503,1,23,0,20.22,21.35,-0.024,21.06,-0.099,0.0153,0.0137
504,1,0,0,21.0,22.1,0.042,21.5,-0.087,0.0153,0.0137
505,1,1,0,21.78,22.59,0.127,22.67,0.028,0.0153,0.0137
506,1,2,0,22.5,17.97,-0.313,18.03,-0.36,0.0153,0.0137
507,1,3,0,23.12,22.81,0.122,22.67,0.037,0.0153,0.0137
508,1,4,0,23.6,23.21,0.174,23.37,0.219,0.0153,0.0137
509,1,5,0,23.9,23.09,0.108,22.94,0.041,0.0153,0.0137
510,1,6,0,24.0,21.46,-0.08,21.34,-0.062,0.0153,0.0137
511,1,7,0,23.9,21.27,-0.073,21.6,-0.04,0.0153,0.0137
512,1,8,1,23.6,22.01,0.042,22.05,-0.021,0.0153,0.0137
513,1,9,1,23.12,21.51,-0.116,21.42,-0.082,0.0153,0.0137
514,1,10,1,22.5,21.79,-0.008,22.05,0.011,0.0153,0.0137
515,1,11,1,21.78,23.78,0.197,23.74,0.17,0.0153,0.0137
516,1,12,1,21.0,22.9,-0.032,22.72,0.068,0.0153,0.0137
517,1,13,1,20.22,24.63,0.312,24.91,0.328,0.0153,0.0137
518,1,14,1,19.5,22.63,0.032,22.69,0.06,0.0153,0.0137
519,1,15,1,18.88,23.42,0.135,23.78,0.165,0.0153,0.0137
520,1,16,1,18.4,22.5,-0.022,22.68,-0.001,0.0153,0.0137
521,1,17,1,18.1,21.67,-0.058,21.31,-0.074,0.0153,0.0137
522,1,18,1,18.0,21.82,-0.002,22.26,0.035,0.0153,0.0137
523,1,19,0,18.1,23.43,0.195,23.09,0.107,0.0153,0.0137
524,1,20,0,18.4,23.51,0.073,23.18,0.143,0.0153,0.0137
525,1,21,0,18.88,23.06,0.063,22.79,0.113,0.0153,0.0137
526,1,22,0,19.5,20.72,-0.173,21.21,-0.06,0.0153,0.0137
527,1,23,0,20.22,22.01,-0.026,22.19,0.014,0.0153,0.0137
528,1,0,0,21.0,22.56,0.093,22.26,0.011,0.0153,0.0137
529,1,1,0,21.78,22.16,-0.112,21.86,-0.02,0.0153,0.0137
530,1,2,0,22.5,26.12,0.411,26.35,0.428,0.0153,0.0137
531,1,3,0,23.12,22.53,-0.006,22.7,0.103,0.0153,0.0137
532,1,4,0,23.6,23.57,0.179,23.79,0.179,0.0153,0.0137
533,1,5,0,23.9,23.51,0.133,23.69,0.151,0.0153,0.0137
534,1,6,0,24.0,22.65,0.003,23.12,0.068,0.0153,0.0137
535,1,7,0,23.9,22.75,0.083,22.76,0.084,0.0153,0.0137
536,1,8,1,23.6,22.17,-0.064,22.61,0.036,0.0153,0.0137
537,1,9,1,23.12,22.35,0.026,21.85,0.035,0.0153,0.0137
538,1,10,1,22.5,22.53,-0.01,22.6,0.042,0.0153,0.0137
539,1,11,1,21.78,21.94,0.058,21.84,0.001,0.0153,0.0137
540,1,12,1,21.0,20.83,-0.092,20.91,-0.075,0.0153,0.0137
541,1,13,1,20.22,24.87,0.247,24.57,0.219,0.0153,0.0137
542,1,14,1,19.5,22.15,0.064,22.29,0.027,0.0153,0.0137
543,1,15,1,18.88,22.02,-0.04,22.07,0.069,0.0153,0.0137
544,1,16,1,18.4,20.09,-0.09,20.14,-0.185,0.0153,0.0137
545,1,17,1,18.1,22.21,0.012,22.11,0.052,0.0153,0.0137
546,1,18,1,18.0,19.18,-0.353,19.64,-0.244,0.0153,0.0137
547,1,19,0,18.1,21.86,-0.094,22.03,0.017,0.0153,0.0137
548,1,20,0,18.4,25.54,0.363,25.13,0.293,0.0153,0.0137
549,1,21,0,18.88,23.14,0.082,23.14,0.129,0.0153,0.0137
550,1,22,0,19.5,25.21,0.357,25.15,0.276,0.0153,0.0137
551,1,23,0,20.22,21.07,-0.019,21.21,-0.069,0.0153,0.0137
552,1,0,0,21.0,22.03,-0.059,22.03,0.021,0.0153,0.0137
553,1,1,0,21.78,23.82,0.159,23.69,0.177,0.0153,0.0137
554,1,2,0,22.5,21.84,0.089,21.83,-0.025,0.0153,0.0137
555,1,3,0,23.12,21.96,0.033,21.77,-0.029,0.0153,0.0137
556,1,4,0,23.6,21.53,0.024,21.92,-0.026,0.0153,0.0137
557,1,5,0,23.9,19.7,-0.264,20.0,-0.176,0.0153,0.0137
558,1,6,0,24.0,19.54,-0.306,19.81,-0.197,0.0153,0.0137
559,1,7,0,23.9,22.52,0.032,22.24,0.044,0.0153,0.0137
560,1,8,1,23.6,22.66,0.165,22.83,0.036,0.0153,0.0137
561,1,9,1,23.12,24.93,0.248,24.96,0.256,0.0153,0.0137
562,1,10,1,22.5,22.22,0.015,22.49,0.095,0.0153,0.0137
563,1,11,1,21.78,20.32,-0.23,20.32,-0.157,0.0153,0.0137
564,1,12,1,21.0,23.83,0.053,23.7,0.176,0.0153,0.0137
565,1,13,1,20.22,23.16,0.177,23.28,0.096,0.0153,0.0137
566,1,14,1,19.5,23.52,0.063,23.88,0.197,0.0153,0.0137
567,1,15,1,18.88,21.74,-0.008,21.72,-0.043,0.0153,0.0137
568,1,16,1,18.4,21.49,-0.106,21.5,-0.083,0.0153,0.0137
569,1,17,1,18.1,23.52,0.185,23.17,0.131,0.0153,0.0137
570,1,18,1,18.0,19.91,-0.149,19.71,-0.259,0.0153,0.0137
571,1,19,0,18.1,21.8,0.02,21.94,-0.013,0.0153,0.0137
572,1,20,0,18.4,21.6,0.047,22.03,0.032,0.0153,0.0137
573,1,21,0,18.88,22.63,0.021,22.39,0.054,0.0153,0.0137
574,1,22,0,19.5,23.13,0.145,23.55,0.11,0.0153,0.0137
575,1,23,0,20.22,24.08,0.189,23.78,0.185,0.0153,0.0137
576,1,0,0,21.0,25.49,0.38,26.43,0.437,0.0153,0.0137
577,1,1,0,21.78,23.3,0.114,23.57,0.211,0.0153,0.0137
578,1,2,0,22.5,22.85,0.118,22.99,0.112,0.0153,0.0137
579,1,3,0,23.12,23.76,0.148,23.57,0.124,0.0153,0.0137
580,1,4,0,23.6,23.16,0.139,23.39,0.19,0.0153,0.0137
581,1,5,0,23.9,22.49,-0.005,22.69,0.058,0.0153,0.0137
582,1,6,0,24.0,23.54,0.14,23.8,0.178,0.0153,0.0137
583,1,7,0,23.9,20.22,-0.133,20.12,-0.171,0.0153,0.0137
584,1,8,1,23.6,23.25,0.125,23.27,0.107,0.0153,0.0137
585,1,9,1,23.12,23.55,0.179,23.67,0.152,0.0153,0.0137
586,1,10,1,22.5,19.27,-0.297,19.6,-0.266,0.0153,0.0137
587,1,11,1,21.78,23.54,0.207,23.42,0.161,0.0153,0.0137
588,1,12,1,21.0,23.53,0.213,23.12,0.119,0.0153,0.0137
589,1,13,1,20.22,21.95,-0.094,21.99,0.011,0.0153,0.0137
590,1,14,1,19.5,20.96,-0.181,20.55,-0.112,0.0153,0.0137
591,1,15,1,18.88,21.56,-0.071,22.02,-0.05,0.0153,0.0137
592,1,16,1,18.4,20.83,-0.125,21.2,-0.097,0.0153,0.0137
593,1,17,1,18.1,22.74,0.13,22.89,0.133,0.0153,0.0137
594,1,18,1,18.0,21.96,-0.025,21.56,-0.036,0.0153,0.0137
595,1,19,0,18.1,21.05,-0.077,20.77,-0.125,0.0153,0.0137
596,1,20,0,18.4,22.55,0.043,22.32,0.004,0.0153,0.0137
597,1,21,0,18.88,23.84,0.091,24.15,0.187,0.0153,0.0137
598,1,22,0,19.5,20.26,-0.179,20.06,-0.237,0.0153,0.0137
599,1,23,0,20.22,21.12,-0.078,20.82,-0.116,0.0153,0.0137
600,1,0,0,21.0,21.42,-0.086,21.47,-0.061,0.0153,0.0137
601,1,1,0,21.78,25.01,0.236,25.41,0.366,0.0153,0.0137
602,1,2,0,22.5,23.72,0.213,23.37,0.183,0.0153,0.0137
603,1,3,0,23.12,20.82,-0.067,20.54,-0.138,0.0153,0.0137
604,1,4,0,23.6,23.33,0.152,23.43,0.103,0.0153,0.0137
605,1,5,0,23.9,24.07,0.196,24.42,0.241,0.0153,0.0137
606,1,6,0,24.0,20.2,-0.151,20.36,-0.166,0.0153,0.0137
607,1,7,0,23.9,24.19,0.247,24.09,0.178,0.0153,0.0137
608,1,8,1,23.6,22.46,0.058,22.41,0.03,0.0153,0.0137
609,1,9,1,23.12,22.3,0.008,22.55,0.007,0.0153,0.0137
610,1,10,1,22.5,25.12,0.248,25.54,0.375,0.0153,0.0137
611,1,11,1,21.78,21.75,-0.011,21.82,-0.025,0.0153,0.0137
612,1,12,1,21.0,21.32,-0.113,21.12,-0.113,0.0153,0.0137
613,1,13,1,20.22,22.4,0.074,22.18,0.063,0.0153,0.0137
614,1,14,1,19.5,21.63,-0.012,21.7,-0.016,0.0153,0.0137
615,1,15,1,18.88,22.61,0.086,22.84,0.047,0.0153,0.0137
616,1,16,1,18.4,23.8,0.142,24.07,0.208,0.0153,0.0137
617,1,17,1,18.1,23.52,0.206,23.46,0.217,0.0153,0.0137
618,1,18,1,18.0,21.32,-0.053,20.91,-0.088,0.0153,0.0137
619,1,19,0,18.1,22.15,-0.052,22.59,0.08,0.0153,0.0137
620,1,20,0,18.4,21.59,0.059,22.11,-0.012,0.0153,0.0137
621,1,21,0,18.88,21.68,-0.052,21.93,-0.008,0.0153,0.0137
622,1,22,0,19.5,22.54,0.053,21.96,-0.024,0.0153,0.0137
623,1,23,0,20.22,21.76,-0.087,22.19,0.044,0.0153,0.0137
624,1,0,0,21.0,22.08,0.048,22.0,0.01,0.0153,0.0137
625,1,1,0,21.78,23.36,0.119,23.65,0.146,0.0153,0.0137
626,1,2,0,22.5,20.87,0.035,20.62,-0.1,0.0153,0.0137
627,1,3,0,23.12,20.47,-0.129,20.08,-0.176,0.0153,0.0137
628,1,4,0,23.6,23.32,0.126,23.25,0.135,0.0153,0.0137
629,1,5,0,23.9,22.63,0.051,21.96,-0.029,0.0153,0.0137
630,1,6,0,24.0,22.76,0.095,23.66,0.156,0.0153,0.0137
631,1,7,0,23.9,23.88,0.209,24.03,0.221,0.0153,0.0137
632,1,8,0,23.6,25.58,0.382,25.25,0.297,0.0153,0.0137
633,1,9,0,23.12,23.33,0.112,23.06,0.097,0.0153,0.0137
634,1,10,0,22.5,23.96,0.134,24.24,0.226,0.0153,0.0137
635,1,11,0,21.78,21.44,-0.067,21.06,-0.103,0.0153,0.0137
636,1,12,0,21.0,26.14,0.345,26.27,0.41,0.0153,0.0137
637,1,13,0,20.22,24.03,0.124,24.66,0.209,0.0153,0.0137
638,1,14,0,19.5,25.31,0.287,25.42,0.358,0.0153,0.0137
639,1,15,0,18.88,18.55,-0.329,18.55,-0.318,0.0153,0.0137
640,1,16,0,18.4,20.98,-0.148,21.0,-0.092,0.0153,0.0137
641,1,17,0,18.1,21.16,-0.134,21.03,-0.077,0.0153,0.0137
642,1,18,0,18.0,23.79,0.181,23.72,0.128,0.0153,0.0137
643,1,19,0,18.1,22.05,0.136,22.04,-0.03,0.0153,0.0137
644,1,20,0,18.4,24.7,0.284,25.0,0.352,0.0153,0.0137
645,1,21,0,18.88,23.06,0.103,23.17,0.154,0.0153,0.0137
646,1,22,0,19.5,24.14,0.149,23.96,0.19,0.0153,0.0137
647,1,23,0,20.22,21.3,-0.008,21.28,-0.086,0.0153,0.0137
648,1,0,0,21.0,22.44,0.086,22.45,-0.022,0.0153,0.0137
649,1,1,0,21.78,21.59,0.019,21.65,-0.049,0.0153,0.0137
650,1,2,0,22.5,19.69,-0.263,19.87,-0.249,0.0153,0.0137
651,1,3,0,23.12,21.56,-0.074,21.51,-0.115,0.0153,0.0137
652,1,4,0,23.6,23.85,0.217,24.23,0.189,0.0153,0.0137
653,1,5,0,23.9,22.2,0.05,22.2,0.04,0.0153,0.0137
654,1,6,0,24.0,21.4,-0.037,21.42,-0.014,0.0153,0.0137
655,1,7,0,23.9,23.56,0.16,23.79,0.222,0.0153,0.0137
656,1,8,0,23.6,23.11,0.182,22.86,0.107,0.0153,0.0137
657,1,9,0,23.12,21.84,-0.002,21.69,-0.017,0.0153,0.0137
658,1,10,0,22.5,22.8,0.165,22.89,0.121,0.0153,0.0137
659,1,11,0,21.78,22.79,0.027,23.07,0.119,0.0153,0.0137
660,1,12,0,21.0,25.21,0.279,25.15,0.295,0.0153,0.0137
661,1,13,0,20.22,20.87,-0.132,20.63,-0.179,0.0153,0.0137
662,1,14,0,19.5,22.52,0.007,22.79,0.125,0.0153,0.0137
663,1,15,0,18.88,23.27,0.094,23.58,0.183,0.0153,0.0137
664,1,16,0,18.4,20.86,-0.105,21.13,-0.07,0.0153,0.0137
665,1,17,0,18.1,20.74,-0.096,20.47,-0.182,0.0153,0.0137
666,1,18,0,18.0,23.19,0.162,22.78,0.041,0.0153,0.0137
667,1,19,0,18.1,23.33,0.098,23.52,0.169,0.0153,0.0137
668,1,20,0,18.4,22.89,0.039,22.73,0.014,0.0153,0.0137
669,1,21,0,18.88,23.02,0.107,22.56,0.048,0.0153,0.0137
670,1,22,0,19.5,23.52,0.135,23.43,0.165,0.0153,0.0137
671,1,23,0,20.22,23.0,0.124,23.1,0.064,0.0153,0.0137
672,1,0,0,21.0,23.64,0.113,23.82,0.175,0.0153,0.0137
673,1,1,0,21.78,22.44,0.061,22.4,0.083,0.0153,0.0137
674,1,2,0,22.5,24.12,0.243,23.73,0.213,0.0153,0.0137
675,1,3,0,23.12,23.08,0.209,23.41,0.171,0.0153,0.0137
676,1,4,0,23.6,22.87,0.095,23.19,0.119,0.0153,0.0137
677,1,5,0,23.9,21.97,-0.044,22.44,0.09,0.0153,0.0137
678,1,6,0,24.0,23.25,0.143,22.83,0.02,0.0153,0.0137
679,1,7,0,23.9,23.44,0.114,23.7,0.174,0.0153,0.0137
680,1,8,1,23.6,25.43,0.29,25.28,0.372,0.0153,0.0137
681,1,9,1,23.12,25.44,0.395,25.44,0.385,0.0153,0.0137
682,1,10,1,22.5,21.39,0.0,21.24,-0.025,0.0153,0.0137
683,1,11,1,21.78,23.34,0.234,23.08,0.092,0.0153,0.0137
684,1,12,1,21.0,22.0,0.077,22.1,0.036,0.0153,0.0137
685,1,13,1,20.22,23.12,0.114,23.26,0.143,0.0153,0.0137
686,1,14,1,19.5,18.71,-0.317,18.62,-0.373,0.0153,0.0137
687,1,15,1,18.88,23.08,0.196,23.02,0.149,0.0153,0.0137
688,1,16,1,18.4,21.8,-0.024,21.76,-0.038,0.0153,0.0137
689,1,17,1,18.1,22.79,0.023,22.57,0.075,0.0153,0.0137
690,1,18,1,18.0,23.44,0.189,23.2,0.101,0.0153,0.0137
691,1,19,0,18.1,22.88,0.086,23.13,0.126,0.0153,0.0137
692,1,20,0,18.4,21.73,-0.038,21.67,-0.056,0.0153,0.0137
693,1,21,0,18.88,22.23,-0.001,21.77,-0.032,0.0153,0.0137
694,1,22,0,19.5,22.12,0.008,22.04,0.019,0.0153,0.0137
695,1,23,0,20.22,23.81,0.121,23.62,0.13,0.0153,0.0137
696,1,0,0,21.0,21.77,-0.062,21.66,-0.073,0.0153,0.0137
697,1,1,0,21.78,21.82,0.011,21.87,-0.03,0.0153,0.0137
698,1,2,0,22.5,21.88,-0.014,21.6,-0.065,0.0153,0.0137
699,1,3,0,23.12,23.36,0.118,22.82,0.091,0.0153,0.0137
700,1,4,0,23.6,22.78,0.095,23.58,0.128,0.0153,0.0137
701,1,5,0,23.9,22.36,0.032,21.82,-0.043,0.0153,0.0137
702,1,6,0,24.0,23.87,0.181,23.71,0.152,0.0153,0.0137
703,1,7,0,23.9,25.11,0.402,25.01,0.326,0.0153,0.0137
704,1,8,1,23.6,23.22,0.142,23.33,0.076,0.0153,0.0137
705,1,9,1,23.12,22.08,0.006,22.34,-0.009,0.0153,0.0137
706,1,10,1,22.5,22.42,0.104,22.93,0.091,0.0153,0.0137
707,1,11,1,21.78,23.93,0.108,23.82,0.154,0.0153,0.0137
708,1,12,1,21.0,24.84,0.272,24.76,0.267,0.0153,0.0137
709,1,13,1,20.22,25.36,0.447,25.84,0.38,0.0153,0.0137
710,1,14,1,19.5,22.94,0.168,22.49,0.014,0.0153,0.0137
711,1,15,1,18.88,22.83,0.053,22.5,0.024,0.0153,0.0137
712,1,16,1,18.4,21.59,-0.069,21.43,-0.032,0.0153,0.0137
713,1,17,1,18.1,20.84,-0.055,20.91,-0.125,0.0153,0.0137
714,1,18,1,18.0,21.42,0.001,21.35,-0.059,0.0153,0.0137
