hour,zone,T_outdoor_C,T_zone_C,PMV_NA,PPD_NA_pct,kWh_m2_NA,supply_temp_C,blind_angle
413,2,30.38,23.53,0.106,8.4,0.00189,20.9,0.51
413,3,30.38,23.39,0.172,13.8,0.00276,20.7,0.41
413,4,30.38,21.09,-0.068,6.5,0.00178,19.2,0.07
414,1,30.24,22.35,0.039,5.5,0.00226,19.7,0.26
414,2,30.24,21.88,0.064,6.3,0.00205,20.6,0.33
414,3,30.24,21.75,-0.063,6.2,0.00218,23.4,0.08
414,4,30.24,23.57,0.17,13.6,0.00162,22.8,0.37
415,1,29.39,19.91,-0.166,13.2,0.00151,17.2,0.53
415,2,29.39,18.57,-0.364,38.7,0.00213,20.7,0.03
415,3,29.39,21.98,-0.015,5.1,0.00191,16.2,0.78
415,4,29.39,20.56,-0.182,14.9,0.00272,20.8,0.79
416,1,31.27,21.18,-0.074,6.7,0.00161,18.7,0.4
416,2,31.27,19.25,-0.26,24.0,0.00128,17.7,0.65
416,3,31.27,22.33,0.057,6.0,0.00198,22.3,0.65
416,4,31.27,20.58,-0.168,13.5,0.00161,22.4,0.96
417,1,30.48,20.95,-0.098,7.9,0.00142,22.6,0.9
417,2,30.48,20.19,-0.186,15.2,0.00128,22.4,0.71
417,3,30.48,21.77,0.017,5.1,0.00259,16.8,0.83
417,4,30.48,18.6,-0.385,41.7,0.002,21.2,0.2
418,1,29.24,23.34,0.141,11.0,0.00228,17.7,0.76
418,2,29.24,22.25,0.02,5.1,0.00241,16.6,0.09
418,3,29.24,21.26,-0.071,6.6,0.00223,18.3,0.23
418,4,29.24,22.29,0.089,7.5,0.00156,20.7,0.35
419,1,28.05,21.48,-0.018,5.1,0.00164,18.4,0.02
419,2,28.05,22.26,0.062,6.2,0.00199,19.5,0.49
419,3,28.05,20.22,-0.202,16.9,0.00229,22.1,0.89
419,4,28.05,21.9,0.008,5.0,0.0015,23.7,0.47
420,1,28.31,19.98,-0.236,21.0,0.00236,16.9,0.68
420,2,28.31,22.84,0.081,7.1,0.0025,22.8,0.52
420,3,28.31,22.69,0.035,5.4,0.00168,21.5,0.84
420,4,28.31,21.72,-0.003,5.0,0.00142,17.9,0.03
421,1,28.45,20.86,-0.107,8.5,0.00221,21.1,0.7
421,2,28.45,18.32,-0.419,46.7,0.00198,16.3,0.67
421,3,28.45,18.12,-0.377,40.5,0.00136,17.8,0.71
421,4,28.45,20.15,-0.165,13.2,0.00216,18.9,0.78
422,1,25.99,22.17,0.012,5.0,0.00154,23.2,0.36
422,2,25.99,23.47,0.19,15.7,0.0019,22.5,0.94
422,3,25.99,23.03,0.036,5.4,0.00167,21.2,0.56
422,4,25.99,20.16,-0.167,13.3,0.00195,19.8,0.25
423,1,26.58,22.54,0.09,7.5,0.00173,18.0,0.86
423,2,26.58,23.22,0.145,11.3,0.00272,23.3,0.87
423,3,26.58,22.95,0.085,7.2,0.00138,16.2,0.67
423,4,26.58,20.31,-0.133,10.4,0.00253,20.8,0.26
424,1,26.99,22.39,0.054,5.9,0.0014,23.0,0.79
424,2,26.99,19.43,-0.237,21.1,0.00253,23.8,0.92
424,3,26.99,18.92,-0.251,22.8,0.00224,16.2,0.65
424,4,26.99,23.95,0.175,14.2,0.00129,18.2,0.74
425,1,24.64,21.07,-0.097,7.9,0.00268,22.0,0.96
425,2,24.64,20.75,-0.055,5.9,0.00227,18.4,0.83
425,3,24.64,19.54,-0.199,16.6,0.00162,20.1,0.07
425,4,24.64,20.13,-0.148,11.6,0.00154,22.0,0.57
426,1,27.38,22.72,0.025,5.2,0.00185,19.9,0.12
426,2,27.38,21.16,-0.049,5.8,0.00251,20.5,0.18
426,3,27.38,23.67,0.124,9.7,0.00175,20.4,0.08
426,4,27.38,23.55,0.098,8.0,0.00144,24.0,0.04
427,1,27.43,18.73,-0.382,41.4,0.00222,17.1,0.71
427,2,27.43,19.69,-0.184,15.1,0.00269,22.9,0.47
427,3,27.43,20.72,-0.125,9.8,0.00129,17.2,0.15
427,4,27.43,19.47,-0.264,24.5,0.00252,22.6,0.68
428,1,26.31,22.79,0.085,7.3,0.00197,23.7,0.8
428,2,26.31,21.2,-0.057,6.0,0.00202,23.5,0.76
428,3,26.31,19.87,-0.245,22.1,0.00272,22.0,0.9
428,4,26.31,22.12,-0.018,5.1,0.00185,23.8,0.35
429,1,27.29,20.69,-0.128,10.0,0.00185,19.8,0.77
429,2,27.29,20.72,-0.102,8.2,0.00258,23.7,0.08
429,3,27.29,21.84,-0.082,7.1,0.00146,20.9,0.04
429,4,27.29,23.41,0.171,13.7,0.00237,20.4,0.91
430,1,28.94,22.6,0.071,6.5,0.00217,18.4,0.95
430,2,28.94,21.45,-0.013,5.1,0.00237,17.9,0.96
430,3,28.94,20.74,-0.204,17.2,0.00229,23.1,0.64
430,4,28.94,23.15,0.103,8.3,0.00251,21.9,0.17
431,1,29.77,22.28,0.04,5.5,0.00169,18.3,0.72
431,2,29.77,21.32,-0.055,6.0,0.00256,17.2,0.85
431,3,29.77,22.7,0.113,8.9,0.00155,22.2,0.53
431,4,29.77,22.59,0.106,8.4,0.00245,17.8,0.12
432,1,29.0,22.3,0.01,5.0,0.00193,16.5,0.36
432,2,29.0,21.47,-0.055,5.9,0.00272,18.7,0.39
432,3,29.0,20.83,-0.132,10.3,0.00166,18.3,0.86
432,4,29.0,21.04,-0.081,7.0,0.0022,19.7,0.71
433,1,30.11,19.75,-0.271,25.4,0.00252,20.0,0.09
433,2,30.11,23.14,0.114,9.0,0.00198,19.0,0.48
433,3,30.11,20.24,-0.206,17.4,0.00194,18.0,0.97
433,4,30.11,22.11,-0.01,5.0,0.0014,21.3,0.54
434,1,30.28,20.72,-0.093,7.7,0.00143,16.7,0.25
434,2,30.28,21.22,-0.135,10.5,0.00147,17.6,0.19
434,3,30.28,21.19,-0.101,8.1,0.00153,23.2,0.59
434,4,30.28,21.14,-0.027,5.2,0.00147,19.9,0.06
435,1,30.77,21.68,-0.036,5.4,0.00213,18.0,0.48
435,2,30.77,21.87,-0.006,5.0,0.00265,18.9,0.54
435,3,30.77,22.79,0.063,6.2,0.0024,21.0,0.59
435,4,30.77,23.4,0.17,13.6,0.00144,22.4,0.25
436,1,29.52,21.31,-0.021,5.1,0.00205,18.9,0.57
436,2,29.52,22.2,-0.004,5.0,0.00263,17.7,0.11
436,3,29.52,21.35,-0.055,5.9,0.00184,23.7,0.97
436,4,29.52,22.73,0.027,5.2,0.00255,16.9,0.34
437,1,31.46,20.47,-0.107,8.5,0.00252,17.3,0.94
437,2,31.46,21.92,0.017,5.1,0.00147,18.0,0.47
437,3,31.46,21.41,-0.123,9.6,0.00149,17.8,0.7
437,4,31.46,21.36,-0.063,6.2,0.00269,17.8,0.92
438,1,30.45,20.68,-0.132,10.3,0.00143,23.7,0.79
438,2,30.45,24.84,0.323,32.6,0.00169,23.1,0.54
438,3,30.45,22.47,0.041,5.5,0.00239,22.9,0.57
438,4,30.45,22.73,0.062,6.2,0.00263,19.4,0.63
439,1,30.0,19.75,-0.204,17.2,0.00135,22.5,0.45
439,2,30.0,22.6,0.072,6.6,0.00224,22.0,0.54
439,3,30.0,23.22,0.122,9.6,0.00211,22.2,0.43
439,4,30.0,21.3,-0.064,6.3,0.00275,18.4,0.85
440,1,30.37,20.51,-0.157,12.4,0.00222,22.3,0.4
440,2,30.37,22.71,0.111,8.8,0.00198,23.5,0.74
440,3,30.37,20.98,-0.121,9.5,0.00267,22.4,0.57
440,4,30.37,22.01,0.036,5.4,0.0026,17.8,0.41
441,1,30.51,20.97,-0.12,9.4,0.00221,23.6,0.98
441,2,30.51,19.14,-0.34,35.1,0.00137,21.3,0.69
441,3,30.51,21.78,-0.055,5.9,0.00198,17.6,0.25
441,4,30.51,20.21,-0.158,12.5,0.00182,20.4,0.75
442,1,28.34,20.8,-0.136,10.7,0.0024,23.6,0.77
442,2,28.34,22.68,0.088,7.4,0.00238,20.4,0.65
442,3,28.34,20.4,-0.194,16.1,0.00164,22.8,0.66
442,4,28.34,20.78,-0.094,7.7,0.00272,22.0,0.86
443,1,26.96,21.01,-0.103,8.3,0.00178,23.2,0.47
443,2,26.96,20.96,-0.147,11.5,0.0022,17.4,0.62
443,3,26.96,20.82,-0.112,8.9,0.00228,19.1,0.62
443,4,26.96,23.06,0.093,7.7,0.00128,23.4,0.51
444,1,28.85,20.13,-0.198,16.5,0.00229,23.8,0.24
444,2,28.85,21.41,-0.028,5.3,0.0022,19.6,0.13
444,3,28.85,21.51,-0.015,5.1,0.00273,19.9,0.01
444,4,28.85,21.79,-0.006,5.0,0.00216,22.2,0.28
445,1,27.88,20.98,-0.097,7.9,0.00254,17.0,0.57
445,2,27.88,20.0,-0.197,16.4,0.00131,16.5,0.23
445,3,27.88,20.48,-0.153,12.0,0.00247,20.8,0.56
445,4,27.88,21.57,-0.037,5.4,0.00174,17.8,0.81
446,1,30.28,20.41,-0.156,12.4,0.00242,17.9,0.73
446,2,30.28,23.04,0.132,10.3,0.00206,18.2,0.94
446,3,30.28,23.66,0.193,16.0,0.00191,17.1,0.42
446,4,30.28,21.26,-0.039,5.5,0.0016,22.9,0.36
447,1,27.98,23.56,0.15,11.8,0.00224,20.5,0.25
447,2,27.98,20.42,-0.116,9.1,0.00212,18.8,0.81
447,3,27.98,21.24,-0.023,5.2,0.00167,23.7,0.45
447,4,27.98,19.8,-0.191,15.8,0.00254,23.6,0.71
448,1,26.61,20.21,-0.176,14.3,0.00254,20.6,0.22
448,2,26.61,22.01,0.044,5.6,0.00173,18.6,0.22
448,3,26.61,25.17,0.288,27.7,0.00265,19.8,0.47
448,4,26.61,21.27,0.005,5.0,0.00167,23.4,0.01
449,1,26.72,21.34,-0.079,6.9,0.00267,18.4,0.82
449,2,26.72,21.45,-0.063,6.2,0.00148,16.5,0.97
449,3,26.72,20.6,-0.161,12.8,0.0018,23.0,0.1
449,4,26.72,22.34,0.028,5.2,0.00222,17.9,0.11
450,1,24.87,19.46,-0.254,23.2,0.00188,23.3,0.84
450,2,24.87,21.27,-0.108,8.6,0.00177,20.5,0.35
450,3,24.87,21.61,-0.088,7.4,0.0018,21.7,0.02
450,4,24.87,20.68,-0.092,7.6,0.00171,20.5,0.2
451,1,27.63,22.87,0.116,9.1,0.00164,17.8,0.13
451,2,27.63,23.13,0.114,9.0,0.00135,20.8,0.97
451,3,27.63,20.24,-0.191,15.8,0.00195,21.5,0.33
451,4,27.63,23.0,0.1,8.1,0.00208,22.4,0.09
452,1,28.85,22.82,0.14,11.0,0.00133,20.0,0.17
452,2,28.85,20.83,-0.126,9.9,0.0017,20.1,0.32
452,3,28.85,21.09,-0.104,8.3,0.00251,22.3,0.72
452,4,28.85,22.65,0.119,9.3,0.00137,19.0,0.81
453,1,26.97,20.03,-0.173,14.0,0.00155,20.4,0.04
453,2,26.97,22.87,0.117,9.2,0.00152,22.1,0.1
453,3,26.97,21.57,-0.045,5.6,0.00256,18.3,0.2
453,4,26.97,23.27,0.148,11.6,0.00137,23.6,0.78
454,1,29.96,23.05,0.046,5.7,0.00226,18.1,0.4
454,2,29.96,21.7,0.019,5.1,0.00177,16.8,0.73
454,3,29.96,21.23,-0.087,7.4,0.00156,18.5,0.99
454,4,29.96,23.41,0.135,10.5,0.0022,16.8,0.57
455,1,28.25,21.48,-0.029,5.3,0.00255,23.3,0.07
455,2,28.25,21.36,-0.039,5.5,0.00136,19.5,0.14
455,3,28.25,21.65,-0.008,5.0,0.00184,22.8,0.42
455,4,28.25,21.23,-0.052,5.9,0.0022,16.3,0.42
456,1,29.04,21.49,-0.037,5.4,0.00166,17.9,0.76
456,2,29.04,22.8,0.067,6.4,0.00258,19.0,0.25
456,3,29.04,21.17,-0.052,5.9,0.00149,23.7,0.98
456,4,29.04,21.92,0.041,5.5,0.00139,16.1,0.87
457,1,29.45,24.16,0.183,14.9,0.0023,16.0,0.29
457,2,29.45,19.86,-0.199,16.6,0.00188,23.3,0.61
457,3,29.45,20.68,-0.115,9.0,0.0024,16.6,0.66
457,4,29.45,21.85,-0.029,5.3,0.00164,23.9,0.46
458,1,29.86,22.06,0.053,5.9,0.00147,23.6,0.22
458,2,29.86,20.82,-0.103,8.3,0.00198,18.0,0.12
458,3,29.86,21.69,-0.044,5.6,0.00267,18.9,0.46
458,4,29.86,21.59,-0.037,5.4,0.0016,23.8,0.97
459,1,30.76,21.15,-0.087,7.3,0.00143,21.6,0.95
459,2,30.76,20.82,-0.097,7.9,0.00207,19.5,0.62
459,3,30.76,22.59,0.055,5.9,0.00257,17.0,0.72
459,4,30.76,20.0,-0.257,23.6,0.00215,17.6,0.55
460,1,30.41,22.13,0.021,5.1,0.00184,17.5,0.71
460,2,30.41,19.26,-0.286,27.5,0.00168,20.0,0.32
460,3,30.41,21.19,-0.066,6.3,0.00277,19.9,0.75
460,4,30.41,21.17,-0.048,5.7,0.00178,17.9,0.59
461,1,30.5,22.02,-0.014,5.1,0.00232,21.1,0.62
461,2,30.5,22.03,-0.026,5.2,0.00234,17.7,0.51
461,3,30.5,21.2,-0.131,10.2,0.00177,21.6,0.54
461,4,30.5,24.29,0.24,21.5,0.0025,18.1,0.67
462,1,32.64,23.49,0.193,16.0,0.00199,17.4,0.95
462,2,32.64,22.16,-0.001,5.0,0.00214,17.6,0.83
462,3,32.64,20.14,-0.226,19.8,0.002,18.2,0.54
462,4,32.64,23.12,0.127,9.9,0.00196,18.6,0.82
463,1,30.02,21.27,-0.036,5.4,0.00234,22.3,0.33
463,2,30.02,23.23,0.107,8.5,0.00147,20.1,0.31
463,3,30.02,20.24,-0.181,14.7,0.00268,23.1,0.08
463,4,30.02,19.95,-0.215,18.4,0.00226,16.7,0.15
464,1,30.79,24.72,0.275,26.0,0.00194,16.3,0.53
464,2,30.79,20.31,-0.165,13.1,0.00136,19.4,0.19
464,3,30.79,22.68,0.099,8.0,0.0019,16.8,0.34
464,4,30.79,20.32,-0.149,11.7,0.00188,16.8,0.96
465,1,28.42,21.84,0.021,5.1,0.00152,18.5,0.26
465,2,28.42,23.12,0.081,7.0,0.00226,18.9,0.42
465,3,28.42,20.91,-0.122,9.5,0.00209,16.1,0.0
465,4,28.42,20.92,-0.101,8.1,0.00226,20.6,0.84
466,1,28.12,20.77,-0.138,10.7,0.00256,19.0,0.13
466,2,28.12,22.37,0.012,5.0,0.00229,21.0,0.11
466,3,28.12,20.17,-0.215,18.4,0.00164,18.8,0.69
466,4,28.12,19.76,-0.254,23.2,0.00228,19.7,0.31
467,1,29.98,21.58,-0.071,6.6,0.00191,18.8,0.16
467,2,29.98,22.28,-0.005,5.0,0.00251,20.2,0.24
467,3,29.98,23.31,0.186,15.3,0.00173,21.8,0.74
467,4,29.98,21.07,-0.081,7.0,0.00149,16.8,0.3
468,1,28.35,21.97,-0.024,5.2,0.00163,22.9,0.89
468,2,28.35,22.42,0.066,6.4,0.00169,18.6,0.85
468,3,28.35,21.68,-0.009,5.0,0.00142,18.8,0.19
468,4,28.35,21.76,0.015,5.1,0.00275,16.3,0.75
469,1,28.48,20.82,-0.134,10.5,0.00194,22.3,0.67
469,2,28.48,24.45,0.299,29.3,0.00226,17.9,0.95
469,3,28.48,19.76,-0.2,16.7,0.00133,23.9,0.15
469,4,28.48,19.76,-0.236,20.9,0.00237,23.2,0.1
470,1,28.38,21.21,-0.09,7.5,0.00233,18.8,0.51
470,2,28.38,21.69,-0.022,5.1,0.00255,18.3,0.88
470,3,28.38,19.86,-0.219,18.9,0.00212,23.8,0.13
470,4,28.38,21.3,-0.058,6.0,0.00163,20.6,0.23
471,1,27.33,20.85,-0.129,10.1,0.00276,23.3,0.39
471,2,27.33,21.44,-0.034,5.4,0.0024,23.8,0.88
471,3,27.33,22.64,0.05,5.8,0.00176,16.9,0.52
471,4,27.33,22.69,0.053,5.9,0.00128,20.4,0.49
472,1,26.46,20.03,-0.206,17.4,0.00234,20.3,0.92
472,2,26.46,22.03,-0.031,5.3,0.00217,17.1,0.1
472,3,26.46,22.12,-0.016,5.1,0.00146,17.2,0.28
472,4,26.46,21.78,-0.046,5.7,0.00224,23.2,0.63
473,1,28.92,23.43,0.254,23.3,0.00144,20.3,0.32
473,2,28.92,20.05,-0.22,19.1,0.00128,21.2,0.34
473,3,28.92,20.55,-0.151,11.9,0.00142,19.3,0.25
473,4,28.92,21.69,-0.062,6.2,0.00192,23.8,0.31
474,1,26.72,20.6,-0.141,11.0,0.00145,19.9,0.97
474,2,26.72,21.85,-0.019,5.1,0.00178,23.0,0.41
474,3,26.72,20.19,-0.188,15.4,0.00207,23.1,0.28
474,4,26.72,21.44,-0.077,6.8,0.00228,17.3,0.26
475,1,26.95,21.71,0.011,5.0,0.00145,22.1,0.31
475,2,26.95,20.93,-0.135,10.6,0.00206,23.0,0.96
475,3,26.95,20.41,-0.181,14.7,0.00158,23.8,0.66
475,4,26.95,20.45,-0.138,10.8,0.00198,16.8,0.53
476,1,28.45,22.01,-0.003,5.0,0.00152,21.6,0.85
476,2,28.45,23.3,0.175,14.1,0.00273,16.3,0.72
476,3,28.45,19.91,-0.209,17.8,0.00218,23.5,0.15
476,4,28.45,20.35,-0.145,11.4,0.00132,18.5,0.84
477,1,28.39,19.41,-0.245,22.1,0.00216,16.9,0.31
477,2,28.39,21.82,0.021,5.1,0.00157,18.8,0.49
477,3,28.39,21.81,-0.025,5.2,0.00162,23.2,0.1
477,4,28.39,21.58,-0.021,5.1,0.00236,20.0,0.84
478,1,28.01,20.73,-0.089,7.5,0.00199,18.0,0.82
478,2,28.01,20.95,-0.109,8.6,0.00159,19.6,0.36
478,3,28.01,21.18,-0.058,6.0,0.00136,17.8,0.91
478,4,28.01,22.69,0.025,5.2,0.00228,21.9,0.63
479,1,28.83,21.79,-0.018,5.1,0.00223,23.4,0.32
479,2,28.83,17.8,-0.386,41.9,0.00165,21.1,0.16
479,3,28.83,21.39,-0.103,8.3,0.00254,19.8,0.92
479,4,28.83,19.62,-0.22,19.0,0.00253,18.2,0.69
480,1,30.57,21.49,-0.054,5.9,0.00151,21.2,0.68
480,2,30.57,19.56,-0.27,25.3,0.00179,22.6,0.53
480,3,30.57,20.28,-0.214,18.3,0.00154,19.4,0.65
480,4,30.57,19.35,-0.249,22.6,0.00252,20.7,0.19
481,1,28.3,21.25,-0.113,8.9,0.0024,17.6,0.07
481,2,28.3,19.0,-0.268,25.1,0.00182,18.9,0.01
481,3,28.3,23.12,0.098,8.0,0.0026,16.5,0.4
481,4,28.3,22.31,0.008,5.0,0.00275,23.4,0.83
482,1,30.17,21.78,0.004,5.0,0.00183,19.3,0.3
482,2,30.17,18.82,-0.297,29.0,0.00217,23.9,0.75
482,3,30.17,22.22,0.027,5.2,0.00193,24.0,0.45
482,4,30.17,21.37,-0.043,5.6,0.00235,21.8,0.56
483,1,31.14,21.58,-0.065,6.3,0.00224,22.5,0.68
483,2,31.14,19.95,-0.202,17.0,0.00224,21.6,0.54
483,3,31.14,22.48,0.072,6.6,0.00159,21.5,0.22
483,4,31.14,22.37,0.042,5.6,0.00159,16.6,0.84
484,1,32.24,19.73,-0.17,13.7,0.00157,20.7,0.49
484,2,32.24,21.28,-0.006,5.0,0.00278,22.2,0.76
484,3,32.24,22.74,0.052,5.8,0.00172,18.4,0.9
484,4,32.24,21.41,-0.066,6.3,0.00161,22.5,0.72
485,1,31.92,20.1,-0.191,15.7,0.00201,21.4,0.6
485,2,31.92,22.63,0.053,5.9,0.00271,17.0,0.09
485,3,31.92,21.52,-0.03,5.3,0.00147,17.0,0.84
485,4,31.92,22.26,0.048,5.7,0.00153,20.7,0.08
486,1,34.48,20.4,-0.189,15.6,0.00151,16.3,0.03
486,2,34.48,21.11,-0.116,9.1,0.00266,19.7,0.35
486,3,34.48,20.79,-0.045,5.6,0.00225,22.0,0.42
486,4,34.48,22.84,0.092,7.6,0.00208,23.8,0.12
487,1,30.34,18.46,-0.334,34.3,0.00192,23.6,0.32
487,2,30.34,22.5,0.032,5.3,0.00227,18.0,0.29
487,3,30.34,19.3,-0.297,29.0,0.00253,22.5,0.08
487,4,30.34,21.79,-0.023,5.2,0.0015,21.0,0.25
488,1,31.96,20.02,-0.238,21.3,0.00184,19.8,0.27
488,2,31.96,21.4,-0.06,6.1,0.00273,18.0,0.53
488,3,31.96,22.02,0.029,5.3,0.00246,23.6,0.19
488,4,31.96,19.57,-0.262,24.3,0.00221,16.7,0.65
489,1,29.89,21.57,-0.053,5.9,0.00218,20.0,0.77
489,2,29.89,22.14,0.015,5.1,0.00176,21.7,0.43
489,3,29.89,18.81,-0.346,35.9,0.00149,23.4,0.29
489,4,29.89,22.08,0.018,5.1,0.00207,22.3,0.83
490,1,30.59,21.43,-0.034,5.4,0.00233,23.2,0.9
490,2,30.59,20.93,-0.143,11.2,0.00193,21.8,0.19
490,3,30.59,20.77,-0.084,7.2,0.00161,17.9,0.49
490,4,30.59,22.33,0.023,5.2,0.00142,19.8,0.45
491,1,28.37,22.48,0.071,6.6,0.00198,18.5,0.71
491,2,28.37,19.31,-0.218,18.8,0.00249,23.1,0.44
491,3,28.37,21.32,-0.081,7.0,0.00258,22.2,0.09
491,4,28.37,20.32,-0.19,15.6,0.0025,17.7,0.7
492,1,27.58,23.41,0.117,9.2,0.00215,20.4,0.21
492,2,27.58,23.34,0.123,9.6,0.00225,17.8,0.16
492,3,27.58,23.36,0.104,8.3,0.0024,20.9,0.68
492,4,27.58,23.06,0.111,8.8,0.00167,21.0,0.12
493,1,28.75,20.97,-0.088,7.4,0.00192,22.9,0.09
493,2,28.75,21.62,-0.058,6.1,0.00225,21.1,0.21
493,3,28.75,20.24,-0.156,12.3,0.00247,20.6,0.11
493,4,28.75,21.32,-0.052,5.8,0.00169,17.2,0.66
494,1,26.88,19.57,-0.269,25.2,0.00219,17.1,0.67
494,2,26.88,21.83,-0.036,5.4,0.00226,23.8,0.14
494,3,26.88,21.38,-0.069,6.5,0.0019,20.8,0.37
494,4,26.88,21.36,-0.047,5.7,0.00213,17.5,0.76
495,1,28.05,22.11,0.019,5.1,0.00171,19.7,0.83
495,2,28.05,20.31,-0.147,11.6,0.00267,16.7,0.12
495,3,28.05,20.9,-0.115,9.0,0.00215,20.5,0.1
495,4,28.05,23.29,0.197,16.4,0.00162,20.3,0.87
496,1,27.57,20.68,-0.157,12.4,0.00254,17.3,0.55
496,2,27.57,22.8,0.116,9.1,0.00274,22.1,0.06
496,3,27.57,22.94,0.062,6.2,0.00266,18.4,0.11
496,4,27.57,22.0,-0.024,5.2,0.00275,19.1,0.44
497,1,25.76,23.08,0.162,12.9,0.00169,16.1,0.73
497,2,25.76,22.49,0.124,9.7,0.00271,22.2,0.8
497,3,25.76,22.07,0.062,6.2,0.00198,21.2,0.97
497,4,25.76,21.73,-0.045,5.6,0.00169,21.3,0.68
498,1,28.82,21.7,-0.04,5.5,0.00233,18.6,0.5
498,2,28.82,21.31,-0.034,5.4,0.00258,22.9,0.77
498,3,28.82,20.82,-0.111,8.8,0.00244,19.8,0.03
498,4,28.82,21.59,-0.012,5.0,0.00278,23.9,0.02
499,1,26.89,21.8,-0.033,5.3,0.00216,17.1,0.68
499,2,26.89,23.96,0.202,17.0,0.00225,21.6,0.67
499,3,26.89,22.13,0.015,5.1,0.00244,22.1,0.01
499,4,26.89,22.73,0.101,8.2,0.00153,21.4,0.11
500,1,28.42,21.54,-0.015,5.1,0.00275,18.7,0.29
500,2,28.42,21.39,-0.013,5.0,0.00218,18.6,0.84
500,3,28.42,19.54,-0.185,15.1,0.00192,19.3,0.13
500,4,28.42,22.18,-0.007,5.0,0.00156,16.3,0.16
501,1,26.34,19.69,-0.249,22.6,0.0014,21.9,0.3
501,2,26.34,21.93,-0.011,5.0,0.00207,16.7,0.85
501,3,26.34,20.21,-0.166,13.2,0.00237,18.0,0.37
501,4,26.34,21.62,-0.039,5.5,0.00144,18.2,0.58
502,1,29.4,21.24,-0.102,8.2,0.00242,23.6,0.73
502,2,29.4,22.61,-0.003,5.0,0.00231,18.1,0.69
502,3,29.4,22.54,0.048,5.7,0.00169,17.7,0.84
502,4,29.4,19.53,-0.229,20.1,0.00193,20.0,0.5
503,1,28.52,21.95,0.046,5.7,0.00239,18.0,0.24
503,2,28.52,21.34,-0.148,11.6,0.00231,18.1,0.63
503,3,28.52,22.36,-0.003,5.0,0.00227,19.2,0.6
503,4,28.52,19.62,-0.256,23.5,0.00203,23.5,0.63
504,1,29.52,21.84,-0.029,5.3,0.00209,16.9,0.84
504,2,29.52,20.69,-0.172,13.8,0.00143,17.1,0.86
504,3,29.52,20.69,-0.151,11.9,0.00275,18.7,0.64
504,4,29.52,21.97,0.016,5.1,0.00222,20.4,0.33
505,1,29.9,23.1,0.114,9.0,0.00178,18.4,0.61
505,2,29.9,19.99,-0.199,16.7,0.00167,19.7,0.58
505,3,29.9,21.17,-0.094,7.7,0.00275,23.4,0.54
505,4,29.9,23.0,0.138,10.8,0.00277,23.0,0.37
506,1,28.28,21.19,-0.02,5.1,0.00156,20.5,0.35
506,2,28.28,22.02,-0.018,5.1,0.00254,23.7,0.92
506,3,28.28,21.72,-0.025,5.2,0.00181,20.4,0.41
506,4,28.28,20.55,-0.083,7.2,0.00245,16.9,0.23
507,1,31.34,22.83,0.099,8.0,0.00238,20.2,0.21
507,2,31.34,19.16,-0.269,25.2,0.00141,21.1,0.32
507,3,31.34,20.11,-0.175,14.1,0.00195,20.1,0.04
507,4,31.34,23.6,0.128,10.0,0.00156,20.5,0.17
508,1,31.16,22.08,-0.003,5.0,0.00179,22.6,0.81
508,2,31.16,20.75,-0.137,10.7,0.00273,19.8,0.18
508,3,31.16,20.88,-0.133,10.4,0.00202,16.6,0.36
508,4,31.16,22.47,0.042,5.5,0.00155,19.8,0.5
509,1,31.79,21.59,-0.035,5.4,0.0017,22.5,0.26
509,2,31.79,21.06,-0.182,14.8,0.00184,19.3,0.16
509,3,31.79,21.46,-0.096,7.8,0.00163,22.8,0.88
509,4,31.79,22.92,0.101,8.2,0.00138,18.6,0.48
510,1,29.51,21.65,-0.01,5.0,0.00253,20.3,1.0
510,2,29.51,22.25,0.053,5.9,0.00131,19.1,0.44
510,3,29.51,21.25,-0.088,7.4,0.002,18.9,0.87
510,4,29.51,23.08,0.172,13.9,0.00144,16.0,0.99
511,1,31.77,21.12,-0.087,7.4,0.00237,17.2,0.3
511,2,31.77,21.43,-0.031,5.3,0.00208,16.9,0.15
511,3,31.77,22.01,-0.017,5.1,0.00223,20.2,0.96
511,4,31.77,22.96,0.105,8.4,0.00271,20.2,0.78
512,1,31.79,21.47,-0.024,5.2,0.00193,23.0,0.7
512,2,31.79,20.28,-0.208,17.7,0.00159,18.3,0.7
512,3,31.79,20.86,-0.127,9.9,0.00169,23.4,0.41
512,4,31.79,22.04,0.016,5.1,0.00175,18.7,0.54
513,1,31.31,22.51,0.011,5.0,0.00215,18.3,0.89
513,2,31.31,20.72,-0.12,9.4,0.0013,20.0,0.17
513,3,31.31,23.64,0.154,12.1,0.0018,16.3,0.12
513,4,31.31,21.88,-0.015,5.1,0.00274,21.0,0.9
514,1,28.06,20.33,-0.213,18.2,0.00225,21.5,0.82
514,2,28.06,22.29,0.055,5.9,0.00128,16.4,0.73
514,3,28.06,21.16,-0.086,7.3,0.00175,23.9,0.74
514,4,28.06,22.56,0.074,6.7,0.00131,19.5,0.39
515,1,28.73,22.39,0.081,7.0,0.00242,20.9,0.05
515,2,28.73,21.46,-0.068,6.4,0.00205,23.8,0.38
515,3,28.73,20.74,-0.165,13.2,0.00208,22.6,0.1
515,4,28.73,22.11,0.032,5.3,0.00185,23.8,0.6
516,1,28.48,22.43,0.046,5.6,0.00274,22.2,0.42
516,2,28.48,20.96,-0.109,8.6,0.0024,18.0,0.75
516,3,28.48,20.02,-0.221,19.1,0.00129,21.0,0.94
