hour,zone,T_outdoor_C,T_zone_C,PMV_NA,PPD_NA_pct,kWh_m2_NA,supply_temp_C,blind_angle
51,5,30.14,22.11,-0.035,5.4,0.00212,19.3,0.52
51,6,30.14,21.89,0.008,5.0,0.00207,22.9,0.39
51,7,30.14,23.92,0.198,16.5,0.00161,23.6,0.66
51,8,30.14,21.47,-0.104,8.3,0.00179,22.2,0.08
52,1,31.2,21.81,-0.011,5.0,0.00184,17.6,0.55
52,2,31.2,20.74,-0.144,11.3,0.00236,21.2,0.51
52,3,31.2,21.36,-0.052,5.8,0.00241,19.2,0.84
52,4,31.2,21.86,0.025,5.2,0.00238,21.4,0.72
52,5,31.2,21.82,-0.022,5.2,0.00215,17.9,0.43
52,6,31.2,22.43,0.016,5.1,0.00247,21.0,0.32
52,7,31.2,20.98,-0.105,8.4,0.00189,20.8,0.07
52,8,31.2,21.66,-0.027,5.2,0.00165,17.6,0.14
53,1,32.18,21.81,-0.036,5.4,0.00204,20.0,0.86
53,2,32.18,20.75,-0.178,14.4,0.00242,23.5,0.91
53,3,32.18,22.43,0.059,6.1,0.00276,19.9,0.38
53,4,32.18,22.2,-0.035,5.4,0.00168,17.1,0.55
53,5,32.18,23.08,0.074,6.7,0.00234,21.5,0.45
53,6,32.18,23.38,0.151,11.9,0.0022,21.2,0.08
53,7,32.18,20.47,-0.159,12.6,0.00129,23.0,0.78
53,8,32.18,17.89,-0.447,50.9,0.00162,21.0,0.33
54,1,30.93,21.77,-0.071,6.6,0.00204,16.9,0.18
54,2,30.93,21.44,-0.074,6.7,0.00273,20.6,0.31
54,3,30.93,21.94,-0.013,5.1,0.00226,22.2,0.18
54,4,30.93,22.07,0.021,5.1,0.0027,23.6,0.34
54,5,30.93,21.75,-0.012,5.0,0.00137,21.0,0.31
54,6,30.93,22.97,0.031,5.3,0.00263,20.3,0.02
54,7,30.93,20.72,-0.113,9.0,0.00216,21.9,0.39
54,8,30.93,22.62,0.046,5.7,0.00245,22.2,0.28
55,1,31.79,21.63,-0.08,7.0,0.00205,19.7,0.2
55,2,31.79,21.42,-0.036,5.4,0.0015,21.2,0.54
55,3,31.79,24.09,0.212,18.1,0.00184,23.6,0.54
55,4,31.79,21.16,-0.062,6.2,0.00236,18.7,0.51
55,5,31.79,18.72,-0.321,32.3,0.00253,23.1,0.15
55,6,31.79,22.21,-0.003,5.0,0.00168,19.1,0.41
55,7,31.79,21.45,-0.071,6.6,0.00198,22.0,0.5
55,8,31.79,20.67,-0.103,8.3,0.00158,17.9,0.92
56,1,30.41,22.06,-0.003,5.0,0.00178,22.4,0.38
56,2,30.41,19.28,-0.256,23.5,0.00204,20.4,0.47
56,3,30.41,22.53,0.046,5.7,0.00175,22.6,0.0
56,4,30.41,20.08,-0.263,24.4,0.00235,23.1,0.77
56,5,30.41,23.46,0.144,11.2,0.0027,20.2,0.5
56,6,30.41,23.44,0.213,18.2,0.00198,22.5,0.23
56,7,30.41,21.15,-0.086,7.3,0.00172,19.6,0.7
56,8,30.41,19.21,-0.327,33.3,0.00155,23.2,0.75
57,1,30.97,20.54,-0.155,12.3,0.00247,17.6,0.11
57,2,30.97,22.79,0.119,9.4,0.00276,16.9,0.09
57,3,30.97,22.82,0.13,10.2,0.00148,22.1,0.65
57,4,30.97,22.18,-0.038,5.5,0.00265,21.5,0.01
57,5,30.97,22.38,0.041,5.5,0.00145,18.9,0.06
57,6,30.97,22.46,0.035,5.4,0.00272,22.7,0.78
57,7,30.97,21.46,-0.034,5.4,0.00274,18.5,0.85
57,8,30.97,21.56,0.01,5.0,0.00145,16.2,0.14
58,1,31.09,20.68,-0.146,11.4,0.00128,19.7,0.32
58,2,31.09,21.45,-0.08,7.0,0.00193,21.6,0.64
58,3,31.09,21.47,-0.07,6.5,0.00165,16.6,0.98
58,4,31.09,22.66,0.06,6.1,0.00198,22.9,0.09
58,5,31.09,23.46,0.124,9.7,0.00174,17.6,0.58
58,6,31.09,22.32,0.016,5.1,0.00261,16.1,0.85
58,7,31.09,20.53,-0.21,17.9,0.00233,17.6,0.22
58,8,31.09,23.59,0.144,11.3,0.00226,21.5,0.78
59,1,30.19,21.02,-0.07,6.5,0.0022,19.2,0.97
59,2,30.19,21.05,-0.089,7.5,0.00218,21.6,0.53
59,3,30.19,22.68,0.068,6.4,0.00241,22.6,0.74
59,4,30.19,21.76,-0.046,5.7,0.00148,19.4,0.08
59,5,30.19,23.34,0.147,11.5,0.00167,21.6,0.67
59,6,30.19,23.2,0.177,14.3,0.00273,22.9,0.23
59,7,30.19,20.76,-0.096,7.8,0.00146,19.1,0.55
59,8,30.19,20.13,-0.183,14.9,0.00271,23.9,0.2
60,1,28.37,21.41,-0.018,5.1,0.00158,16.4,0.57
60,2,28.37,17.64,-0.396,43.3,0.00245,22.2,0.77
60,3,28.37,23.11,0.123,9.7,0.00187,20.4,0.98
60,4,28.37,21.07,-0.101,8.1,0.00177,21.5,0.32
60,5,28.37,22.53,0.046,5.7,0.00253,18.9,0.81
60,6,28.37,21.3,-0.112,8.8,0.00204,17.1,0.29
60,7,28.37,21.34,-0.076,6.8,0.00256,21.5,0.56
60,8,28.37,20.56,-0.128,10.0,0.00228,18.7,0.87
61,1,27.34,21.63,-0.035,5.4,0.0019,17.4,0.61
61,2,27.34,23.48,0.152,11.9,0.0022,16.2,0.75
61,3,27.34,20.8,-0.13,10.2,0.00198,18.6,0.68
61,4,27.34,22.34,-0.008,5.0,0.00127,20.6,0.93
61,5,27.34,19.35,-0.265,24.7,0.00235,23.5,0.09
61,6,27.34,21.46,-0.104,8.3,0.00273,19.7,0.08
61,7,27.34,21.1,-0.097,7.9,0.00247,19.5,0.72
61,8,27.34,22.96,0.102,8.2,0.00268,17.6,0.38
62,1,26.25,22.22,0.034,5.4,0.00211,22.5,0.04
62,2,26.25,21.78,0.006,5.0,0.00159,21.9,0.48
62,3,26.25,19.91,-0.174,14.0,0.00277,20.8,0.39
62,4,26.25,18.66,-0.324,32.8,0.00258,17.1,0.74
62,5,26.25,22.74,0.076,6.8,0.00249,22.4,0.4
62,6,26.25,19.18,-0.314,31.4,0.0019,19.7,0.42
62,7,26.25,22.32,0.036,5.4,0.00135,17.2,0.56
62,8,26.25,22.18,0.005,5.0,0.00206,23.4,0.54
63,1,27.76,22.54,0.064,6.3,0.00226,22.6,0.16
63,2,27.76,21.4,-0.073,6.7,0.0019,18.7,0.2
63,3,27.76,22.37,0.089,7.5,0.00271,17.6,0.3
63,4,27.76,18.28,-0.385,41.8,0.00277,20.0,0.14
63,5,27.76,21.7,-0.087,7.3,0.00145,23.6,0.16
63,6,27.76,20.07,-0.171,13.8,0.00164,22.3,0.41
63,7,27.76,23.18,0.122,9.6,0.00231,23.3,0.39
63,8,27.76,21.29,-0.037,5.4,0.00209,23.3,0.93
64,1,28.12,21.57,-0.032,5.3,0.00188,16.3,0.04
64,2,28.12,20.16,-0.192,15.9,0.0021,20.0,0.88
64,3,28.12,22.41,0.077,6.8,0.00151,17.0,0.56
64,4,28.12,22.83,0.076,6.8,0.00228,21.3,0.76
64,5,28.12,24.08,0.203,17.1,0.00272,18.8,0.33
64,6,28.12,21.82,-0.01,5.0,0.00231,20.5,0.95
64,7,28.12,21.42,-0.059,6.1,0.00135,22.7,0.57
64,8,28.12,20.66,-0.139,10.8,0.0014,17.1,0.55
65,1,28.51,20.2,-0.114,9.0,0.0021,18.0,0.41
65,2,28.51,22.03,0.053,5.9,0.0024,20.7,0.49
65,3,28.51,20.83,-0.116,9.1,0.00171,16.4,0.95
65,4,28.51,22.31,0.029,5.3,0.00146,17.1,0.94
65,5,28.51,21.09,-0.073,6.7,0.00154,18.4,0.78
65,6,28.51,21.96,0.038,5.5,0.00206,19.2,0.1
65,7,28.51,21.79,-0.026,5.2,0.00273,17.2,0.23
65,8,28.51,19.67,-0.239,21.3,0.00142,22.9,0.86
66,1,26.17,23.01,0.121,9.5,0.00242,22.5,0.96
66,2,26.17,22.61,0.077,6.9,0.00233,18.0,0.22
66,3,26.17,20.68,-0.166,13.3,0.00203,16.0,0.16
66,4,26.17,20.73,-0.119,9.3,0.00219,21.2,0.62
66,5,26.17,20.96,-0.049,5.7,0.00154,23.1,0.35
66,6,26.17,22.88,0.034,5.4,0.00215,22.3,0.88
66,7,26.17,21.38,-0.048,5.7,0.00144,23.3,0.0
66,8,26.17,22.9,0.123,9.6,0.00142,20.4,0.25
67,1,27.03,22.66,0.047,5.7,0.00131,19.1,0.33
67,2,27.03,18.58,-0.326,33.1,0.00271,19.0,0.72
67,3,27.03,21.85,-0.024,5.2,0.00272,17.8,0.41
67,4,27.03,21.54,-0.088,7.4,0.00128,20.6,0.15
67,5,27.03,22.51,0.109,8.7,0.00209,18.9,0.7
67,6,27.03,19.02,-0.316,31.7,0.00227,22.9,0.06
67,7,27.03,20.54,-0.126,9.8,0.0022,23.0,0.35
67,8,27.03,22.6,0.049,5.8,0.0019,23.2,0.44
68,1,27.29,22.11,0.026,5.2,0.00218,19.1,0.92
68,2,27.29,19.54,-0.222,19.3,0.0021,18.1,0.01
68,3,27.29,20.18,-0.188,15.4,0.002,19.6,0.09
68,4,27.29,20.87,-0.117,9.2,0.00227,16.7,0.65
68,5,27.29,23.23,0.11,8.7,0.00146,21.5,0.25
68,6,27.29,20.1,-0.143,11.2,0.00128,19.0,0.49
68,7,27.29,21.81,-0.09,7.5,0.00267,19.1,0.75
68,8,27.29,21.7,-0.008,5.0,0.00196,18.2,0.76
69,1,28.53,22.14,0.02,5.1,0.00159,19.6,0.26
69,2,28.53,22.41,0.029,5.3,0.0021,19.6,0.55
69,3,28.53,21.21,-0.027,5.2,0.00143,19.3,0.07
69,4,28.53,23.27,0.157,12.4,0.00177,23.9,0.21
69,5,28.53,21.7,-0.045,5.6,0.00176,19.3,0.76
69,6,28.53,19.26,-0.273,25.7,0.0024,21.9,0.11
69,7,28.53,21.12,-0.1,8.1,0.00248,23.3,0.4
69,8,28.53,18.67,-0.333,34.2,0.00181,20.2,0.02
70,1,27.75,23.63,0.153,12.1,0.00227,16.1,0.9
70,2,27.75,22.25,0.045,5.6,0.00174,21.3,0.66
70,3,27.75,22.58,0.13,10.1,0.00212,17.9,0.91
70,4,27.75,20.36,-0.132,10.3,0.00163,21.4,0.68
70,5,27.75,20.43,-0.154,12.2,0.00197,22.0,0.26
70,6,27.75,20.44,-0.146,11.4,0.00186,19.6,0.33
70,7,27.75,24.31,0.231,20.4,0.00251,20.1,0.15
70,8,27.75,21.04,-0.1,8.1,0.00234,22.3,0.05
71,1,28.45,22.71,0.045,5.6,0.00232,21.2,0.8
71,2,28.45,21.32,-0.097,7.9,0.00213,21.7,0.48
71,3,28.45,20.53,-0.172,13.8,0.00135,21.1,0.63
71,4,28.45,20.74,-0.188,15.4,0.00224,22.2,0.73
71,5,28.45,21.18,-0.067,6.4,0.00201,17.8,0.37
71,6,28.45,19.7,-0.245,22.0,0.00251,22.6,0.28
71,7,28.45,22.05,-0.032,5.3,0.00218,23.6,0.57
71,8,28.45,22.74,0.045,5.6,0.00272,16.4,0.43
72,1,28.96,20.85,-0.153,12.1,0.00199,18.5,0.9
72,2,28.96,20.24,-0.22,19.0,0.00225,22.6,0.81
72,3,28.96,21.6,-0.028,5.2,0.00132,18.5,0.84
72,4,28.96,21.03,-0.104,8.4,0.00248,17.1,0.64
72,5,28.96,21.56,-0.006,5.0,0.00183,20.0,0.33
72,6,28.96,22.47,0.052,5.8,0.00138,18.3,0.21
72,7,28.96,20.46,-0.156,12.3,0.00194,23.9,0.7
72,8,28.96,20.97,-0.091,7.5,0.0027,22.3,0.2
73,1,30.04,21.26,-0.11,8.7,0.00236,17.1,0.35
73,2,30.04,20.68,-0.122,9.5,0.00154,20.0,0.0
73,3,30.04,20.95,-0.101,8.1,0.00255,22.7,0.37
73,4,30.04,19.85,-0.194,16.0,0.002,22.0,0.47
73,5,30.04,21.05,-0.132,10.3,0.00201,20.8,0.29
73,6,30.04,21.71,-0.035,5.4,0.0016,17.9,0.47
73,7,30.04,21.48,-0.029,5.3,0.0016,23.0,0.96
73,8,30.04,21.78,-0.084,7.2,0.00191,22.3,0.08
74,1,31.33,21.53,-0.012,5.0,0.00177,16.6,0.62
74,2,31.33,24.06,0.176,14.3,0.00261,21.3,0.23
74,3,31.33,22.3,0.085,7.3,0.00138,20.1,0.18
74,4,31.33,21.71,-0.03,5.3,0.00159,17.0,0.99
74,5,31.33,21.08,-0.063,6.2,0.00149,16.1,0.67
74,6,31.33,22.31,0.039,5.5,0.00161,22.3,0.01
74,7,31.33,21.23,-0.062,6.2,0.00229,22.7,0.5
74,8,31.33,20.08,-0.142,11.1,0.00273,18.0,0.53
75,1,30.87,22.73,0.047,5.7,0.00208,16.1,0.82
75,2,30.87,19.38,-0.262,24.3,0.00155,23.6,0.43
75,3,30.87,22.33,0.064,6.3,0.0026,23.0,0.93
75,4,30.87,22.93,0.135,10.6,0.0015,19.9,0.49
75,5,30.87,20.31,-0.115,9.0,0.00141,20.6,0.44
75,6,30.87,20.55,-0.157,12.4,0.00208,16.6,0.28
75,7,30.87,21.89,-0.01,5.0,0.00237,17.5,0.7
75,8,30.87,20.84,-0.117,9.2,0.00246,23.4,0.25
76,1,29.48,19.59,-0.256,23.4,0.00251,19.9,0.52
76,2,29.48,21.51,-0.067,6.4,0.00261,16.1,0.8
76,3,29.48,21.18,-0.069,6.5,0.00181,16.9,0.41
76,4,29.48,22.99,0.083,7.1,0.00238,22.6,0.97
76,5,29.48,20.52,-0.176,14.2,0.00213,18.0,0.26
76,6,29.48,19.4,-0.249,22.6,0.00241,18.9,0.51
76,7,29.48,20.29,-0.16,12.7,0.00247,16.9,0.46
76,8,29.48,19.97,-0.218,18.7,0.0013,17.4,0.91
77,1,31.92,22.25,0.056,6.0,0.00212,22.1,0.15
77,2,31.92,21.53,-0.125,9.8,0.00263,18.5,0.88
77,3,31.92,22.34,0.03,5.3,0.00189,20.1,0.49
77,4,31.92,19.97,-0.205,17.3,0.00163,19.5,0.18
77,5,31.92,22.92,0.082,7.1,0.00177,20.9,0.3
77,6,31.92,22.54,0.074,6.7,0.00185,22.7,0.41
77,7,31.92,19.89,-0.212,18.0,0.00263,16.3,0.19
77,8,31.92,24.09,0.218,18.8,0.00224,21.5,0.99
78,1,32.0,21.98,-0.011,5.0,0.0027,19.2,0.31
78,2,32.0,22.56,0.043,5.6,0.00138,19.5,0.15
78,3,32.0,21.6,0.007,5.0,0.00205,16.7,0.01
78,4,32.0,22.0,-0.035,5.4,0.00251,22.1,0.5
78,5,32.0,22.16,0.007,5.0,0.00222,16.7,0.18
78,6,32.0,22.07,-0.005,5.0,0.00213,20.2,0.31
78,7,32.0,20.26,-0.182,14.8,0.00247,20.7,0.75
78,8,32.0,24.09,0.226,19.7,0.00235,19.2,0.85
79,1,30.7,22.03,-0.014,5.1,0.00216,21.2,0.55
79,2,30.7,21.18,-0.056,6.0,0.00253,16.7,0.03
79,3,30.7,22.45,0.054,5.9,0.00177,20.4,0.6
79,4,30.7,20.98,-0.149,11.7,0.00269,20.9,0.53
79,5,30.7,20.44,-0.149,11.8,0.00165,16.7,0.35
79,6,30.7,21.84,0.024,5.2,0.0019,16.9,0.35
79,7,30.7,20.15,-0.194,16.1,0.00191,18.4,0.86
79,8,30.7,21.7,-0.052,5.8,0.00256,23.8,0.01
80,1,31.64,22.85,0.039,5.5,0.00242,23.3,0.26
80,2,31.64,23.92,0.188,15.5,0.00241,16.5,0.98
80,3,31.64,24.67,0.243,21.8,0.00193,16.5,0.45
80,4,31.64,19.91,-0.24,21.5,0.00203,18.4,0.23
80,5,31.64,21.8,0.009,5.0,0.00247,21.5,0.49
80,6,31.64,22.02,-0.026,5.2,0.00205,19.0,0.12
80,7,31.64,21.98,-0.045,5.6,0.00251,18.1,0.08
80,8,31.64,19.11,-0.313,31.3,0.00242,23.2,0.63
81,1,30.05,20.17,-0.211,17.9,0.00187,19.7,0.0
81,2,30.05,23.28,0.111,8.8,0.00224,20.6,0.83
81,3,30.05,21.92,-0.009,5.0,0.00272,23.1,0.92
81,4,30.05,22.76,0.065,6.3,0.00216,18.9,0.8
81,5,30.05,22.83,0.113,8.9,0.0018,16.2,0.45
81,6,30.05,19.62,-0.241,21.5,0.00154,16.6,0.72
81,7,30.05,20.55,-0.147,11.5,0.00229,23.2,0.43
81,8,30.05,22.24,0.008,5.0,0.00268,22.8,0.25
82,1,31.2,21.91,-0.022,5.1,0.00194,19.9,0.12
82,2,31.2,22.55,0.134,10.5,0.00267,18.7,0.31
82,3,31.2,23.59,0.168,13.5,0.00275,23.8,0.87
82,4,31.2,20.35,-0.197,16.4,0.00243,17.8,0.73
82,5,31.2,22.18,0.034,5.4,0.00153,16.4,0.2
82,6,31.2,22.23,0.008,5.0,0.00133,16.9,0.87
82,7,31.2,23.95,0.144,11.3,0.00198,17.8,0.3
82,8,31.2,22.19,-0.025,5.2,0.00144,17.1,0.76
83,1,29.74,21.56,-0.079,7.0,0.00141,20.0,0.15
83,2,29.74,17.99,-0.398,43.7,0.00131,23.9,0.76
83,3,29.74,21.31,-0.06,6.1,0.00141,22.8,0.06
83,4,29.74,21.85,-0.091,7.6,0.00191,21.2,0.08
83,5,29.74,21.84,-0.009,5.0,0.00248,18.6,0.77
83,6,29.74,20.01,-0.2,16.8,0.00184,16.8,0.15
83,7,29.74,20.83,-0.147,11.5,0.00158,19.3,0.4
83,8,29.74,20.11,-0.234,20.7,0.00251,16.3,0.84
84,1,30.36,21.9,-0.009,5.0,0.00167,18.6,0.06
84,2,30.36,24.22,0.18,14.7,0.00241,17.2,0.88
84,3,30.36,19.52,-0.284,27.2,0.0016,22.0,0.23
84,4,30.36,19.17,-0.261,24.1,0.00232,19.3,0.66
84,5,30.36,21.05,-0.077,6.8,0.00184,23.3,0.17
84,6,30.36,21.16,-0.087,7.3,0.00211,19.1,0.71
84,7,30.36,21.68,-0.045,5.6,0.00205,22.2,0.57
84,8,30.36,21.77,-0.051,5.8,0.00232,20.1,0.11
85,1,27.78,23.1,0.106,8.5,0.00273,23.3,0.36
85,2,27.78,21.76,-0.055,5.9,0.00138,21.6,0.28
85,3,27.78,23.0,0.123,9.6,0.00175,19.6,0.97
85,4,27.78,22.84,0.033,5.3,0.00207,19.9,0.31
85,5,27.78,22.26,0.054,5.9,0.00174,17.3,0.8
85,6,27.78,21.86,0.035,5.4,0.00242,17.6,0.51
85,7,27.78,23.26,0.13,10.2,0.00207,22.8,0.39
85,8,27.78,21.58,-0.06,6.1,0.00274,19.9,0.53
86,1,28.48,20.24,-0.155,12.3,0.00189,18.8,0.07
86,2,28.48,21.99,-0.064,6.3,0.00192,21.5,0.47
86,3,28.48,21.52,-0.027,5.2,0.00153,17.0,0.51
86,4,28.48,19.48,-0.219,18.9,0.00136,16.4,0.51
86,5,28.48,22.76,0.101,8.2,0.00248,19.2,0.31
86,6,28.48,22.92,0.071,6.6,0.00271,22.3,0.91
86,7,28.48,21.18,-0.113,8.9,0.00182,18.6,0.48
86,8,28.48,22.1,0.035,5.4,0.00184,21.9,0.41
87,1,27.47,21.82,0.068,6.4,0.00212,23.0,0.23
87,2,27.47,22.45,0.051,5.8,0.00215,21.6,0.38
87,3,27.47,18.95,-0.372,39.9,0.00218,21.9,0.53
87,4,27.47,24.02,0.17,13.7,0.00253,18.4,0.67
87,5,27.47,20.52,-0.139,10.9,0.0016,23.2,0.96
87,6,27.47,23.0,0.118,9.2,0.00213,17.5,0.67
87,7,27.47,20.4,-0.189,15.5,0.00244,17.5,0.01
87,8,27.47,21.04,-0.084,7.2,0.00278,20.7,0.25
88,1,28.3,20.22,-0.202,17.0,0.00166,17.5,0.6
88,2,28.3,22.06,-0.007,5.0,0.00168,21.6,0.18
88,3,28.3,21.79,0.005,5.0,0.00134,18.7,0.65
88,4,28.3,21.39,-0.064,6.3,0.00239,23.5,0.49
88,5,28.3,23.6,0.169,13.6,0.00275,20.5,0.66
88,6,28.3,21.09,-0.135,10.5,0.00153,19.2,0.71
88,7,28.3,19.44,-0.242,21.7,0.00139,17.7,0.17
88,8,28.3,24.19,0.197,16.4,0.00143,18.2,0.04
89,1,26.39,21.5,-0.047,5.7,0.00225,19.4,0.29
89,2,26.39,20.0,-0.205,17.3,0.0019,23.2,0.31
89,3,26.39,21.52,-0.073,6.7,0.00132,19.7,0.68
89,4,26.39,22.22,0.031,5.3,0.00185,20.3,0.01
89,5,26.39,20.9,-0.121,9.5,0.00146,23.4,0.4
89,6,26.39,20.68,-0.124,9.7,0.00259,20.6,0.99
89,7,26.39,22.26,0.023,5.2,0.00222,20.3,0.22
89,8,26.39,23.14,0.084,7.2,0.00226,17.3,0.7
90,1,26.62,21.85,-0.066,6.4,0.0023,20.7,0.21
90,2,26.62,22.45,0.063,6.2,0.00265,16.7,0.23
90,3,26.62,21.12,-0.116,9.1,0.0021,21.5,0.1
90,4,26.62,21.57,-0.054,5.9,0.00136,18.6,0.08
90,5,26.62,22.65,0.074,6.7,0.00174,23.6,0.0
90,6,26.62,21.01,-0.128,10.0,0.00223,20.3,0.97
90,7,26.62,21.18,-0.11,8.7,0.00264,18.1,0.34
90,8,26.62,22.39,0.097,7.9,0.00233,17.3,0.47
91,1,26.91,22.24,0.014,5.1,0.00227,21.1,0.08
91,2,26.91,18.38,-0.386,41.9,0.00255,24.0,0.25
91,3,26.91,21.39,-0.006,5.0,0.00126,20.5,0.57
91,4,26.91,21.63,-0.085,7.3,0.00194,23.1,0.5
91,5,26.91,18.89,-0.287,27.6,0.00175,16.5,0.52
91,6,26.91,23.32,0.119,9.3,0.00247,20.1,0.4
91,7,26.91,18.72,-0.284,27.2,0.00198,18.4,0.91
91,8,26.91,20.77,-0.151,11.9,0.00215,19.3,0.02
92,1,25.37,18.99,-0.328,33.4,0.00238,22.7,0.07
92,2,25.37,22.88,0.194,16.1,0.00275,20.5,0.62
92,3,25.37,20.81,-0.113,8.9,0.00236,22.8,0.83
92,4,25.37,22.09,0.007,5.0,0.00188,16.4,0.17
92,5,25.37,20.76,-0.094,7.7,0.0017,19.9,0.94
92,6,25.37,22.3,0.0,5.0,0.00196,16.7,0.07
92,7,25.37,20.36,-0.2,16.7,0.00268,20.5,0.78
92,8,25.37,21.46,-0.043,5.6,0.00154,21.8,0.16
93,1,28.44,20.38,-0.172,13.9,0.00176,23.4,0.32
93,2,28.44,21.04,-0.1,8.1,0.00257,23.2,0.59
93,3,28.44,22.94,0.104,8.3,0.00222,18.1,0.96
93,4,28.44,22.03,-0.01,5.0,0.00138,20.9,0.78
93,5,28.44,21.03,-0.086,7.3,0.00277,23.6,0.05
93,6,28.44,21.03,-0.086,7.3,0.00165,17.4,0.45
93,7,28.44,20.92,-0.094,7.7,0.00129,17.9,0.68
93,8,28.44,21.58,-0.01,5.0,0.0024,18.4,0.01
94,1,27.69,22.89,0.123,9.6,0.00263,20.3,0.17
94,2,27.69,21.43,-0.054,5.9,0.00268,22.8,0.52
94,3,27.69,20.78,-0.117,9.2,0.00204,16.1,0.88
94,4,27.69,22.96,0.09,7.5,0.00235,23.3,0.86
94,5,27.69,22.22,-0.017,5.1,0.00251,16.0,0.99
94,6,27.69,21.74,-0.031,5.3,0.00144,18.0,0.65
94,7,27.69,20.54,-0.116,9.1,0.00218,16.9,0.86
94,8,27.69,24.0,0.171,13.7,0.00177,18.5,0.75
95,1,28.21,22.18,-0.026,5.2,0.00228,16.7,0.72
95,2,28.21,19.88,-0.173,13.9,0.00168,23.4,0.05
95,3,28.21,21.98,0.02,5.1,0.00241,17.9,0.06
95,4,28.21,20.97,-0.067,6.4,0.00268,20.5,0.83
95,5,28.21,22.11,0.01,5.0,0.00186,17.5,0.08
95,6,28.21,21.98,0.05,5.8,0.00229,21.5,0.6
95,7,28.21,21.25,-0.091,7.6,0.00217,19.9,0.05
95,8,28.21,19.88,-0.201,16.9,0.00239,19.9,0.88
96,1,29.15,21.36,-0.071,6.6,0.00132,22.0,0.74
96,2,29.15,21.59,-0.052,5.8,0.00171,22.7,0.93
96,3,29.15,23.63,0.167,13.4,0.00161,21.9,1.0
96,4,29.15,21.36,-0.049,5.7,0.00158,19.1,0.55
96,5,29.15,21.81,-0.021,5.1,0.00214,23.1,0.26
96,6,29.15,22.89,0.103,8.3,0.00207,16.8,0.82
96,7,29.15,23.72,0.18,14.6,0.00227,21.9,0.08
96,8,29.15,23.29,0.144,11.3,0.00249,18.0,0.74
97,1,29.28,21.45,-0.091,7.6,0.00269,19.9,0.28
97,2,29.28,23.85,0.209,17.7,0.00198,21.9,0.61
97,3,29.28,22.71,0.069,6.5,0.00144,22.2,0.39
97,4,29.28,21.0,-0.053,5.9,0.00192,20.5,0.58
97,5,29.28,23.31,0.133,10.4,0.00244,22.4,0.97
97,6,29.28,21.84,0.016,5.1,0.00227,22.5,0.93
97,7,29.28,21.86,-0.04,5.5,0.00197,19.6,0.97
97,8,29.28,21.9,-0.043,5.6,0.00159,18.9,0.28
98,1,31.16,20.75,-0.127,9.9,0.00145,18.6,0.95
98,2,31.16,20.9,-0.119,9.3,0.00129,17.8,0.1
98,3,31.16,21.26,-0.103,8.3,0.00201,23.7,0.55
98,4,31.16,19.59,-0.33,33.6,0.0025,16.9,0.62
98,5,31.16,21.32,-0.067,6.4,0.0024,18.1,0.93
98,6,31.16,20.62,-0.19,15.7,0.0024,18.9,0.7
98,7,31.16,21.86,-0.052,5.8,0.00157,17.1,0.36
98,8,31.16,22.7,0.066,6.3,0.00159,21.4,0.66
99,1,31.58,21.73,-0.008,5.0,0.00156,21.1,0.21
99,2,31.58,20.58,-0.125,9.8,0.00216,22.5,0.63
99,3,31.58,21.1,-0.057,6.0,0.00245,23.6,0.86
99,4,31.58,20.68,-0.067,6.4,0.00141,20.7,0.03
99,5,31.58,18.75,-0.251,22.8,0.00274,18.0,0.46
99,6,31.58,21.15,-0.059,6.1,0.00165,22.2,0.55
99,7,31.58,21.1,-0.114,9.0,0.00218,17.0,0.94
99,8,31.58,20.5,-0.153,12.0,0.00185,22.2,0.53
100,1,32.08,20.17,-0.208,17.7,0.00198,23.3,1.0
100,2,32.08,22.36,0.034,5.4,0.00155,19.6,0.37
100,3,32.08,22.55,-0.004,5.0,0.00231,17.2,0.77
100,4,32.08,23.52,0.132,10.3,0.00248,18.3,0.26
100,5,32.08,21.62,-0.053,5.9,0.00246,16.5,0.77
100,6,32.08,21.7,-0.011,5.0,0.00139,17.0,0.05
100,7,32.08,22.09,-0.022,5.2,0.00237,18.4,0.44
100,8,32.08,19.8,-0.273,25.7,0.00245,23.0,0.01
101,1,32.12,23.23,0.113,8.9,0.00187,22.5,0.32
101,2,32.12,20.89,-0.127,9.9,0.00222,17.8,0.92
101,3,32.12,20.02,-0.24,21.5,0.0027,16.9,0.2
101,4,32.12,22.19,0.052,5.8,0.00206,16.8,0.06
101,5,32.12,22.62,0.095,7.8,0.00235,18.7,0.79
101,6,32.12,23.43,0.122,9.6,0.00204,22.4,0.14
101,7,32.12,22.92,0.042,5.6,0.0017,17.1,0.49
101,8,32.12,23.33,0.136,10.6,0.00139,23.5,0.91
102,1,29.88,21.8,-0.026,5.2,0.00221,18.9,0.95
102,2,29.88,22.14,0.047,5.7,0.00202,20.3,0.08
102,3,29.88,21.54,-0.036,5.4,0.00204,17.4,0.61
102,4,29.88,21.37,-0.085,7.2,0.00149,18.4,0.98
102,5,29.88,19.96,-0.199,16.6,0.00159,23.7,0.64
102,6,29.88,20.52,-0.15,11.8,0.00181,21.2,0.18
102,7,29.88,19.06,-0.32,32.2,0.00172,17.7,0.89
102,8,29.88,23.96,0.204,17.2,0.0015,22.1,0.82
103,1,32.83,21.49,-0.055,5.9,0.00131,18.5,0.35
103,2,32.83,22.49,0.078,6.9,0.00137,21.1,0.19
